Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3)
17/01/2012,19:00,137,2.2,15.6,0.8,35.4,0,10.4
17/01/2012,20:00,138,1.7,10.6,0.5,33.8,0,6.4
17/01/2012,21:00,123,1.9,15.8,0.7,33.8,0,1.3
17/01/2012,22:00,142,1.3,24.3,0.6,32.7,0,9.3
17/01/2012,23:00,139,1.5,25.4,0.8,31.5,0,
18/01/2012,0:00,121,0.5,68.6,0.5,30.7,,8
18/01/2012,1:00,6,0.4,126,0.7,29.8,0,17.7
18/01/2012,2:00,141,0.5,44.5,0.4,27.9,0,33.4
18/01/2012,3:00,165,0.6,39,0.3,26.8,0,9.6
18/01/2012,4:00,147,0.5,53.2,0.3,26.2,0,7
18/01/2012,5:00,39,0.6,157.3,0.6,26.9,0,32.9
18/01/2012,6:00,316,1.3,22.6,0.5,27.9,0,37.6
18/01/2012,7:00,344,1.7,21.6,0.7,30.1,0,40.9
18/01/2012,8:00,346,1.7,30,0.7,32.8,0,21.9
18/01/2012,9:00,33,1.2,37.2,0.6,35.3,0,8.9
18/01/2012,10:00,38,1.5,46.2,1.1,37.4,0,
18/01/2012,11:00,54,1.3,54.2,1,38.7,0,
18/01/2012,12:00,106,1.7,38.7,1,37.3,0,
18/01/2012,13:00,145,2,31.2,0.9,36.9,0,
18/01/2012,14:00,152,0.9,82.6,1,39.9,0,
18/01/2012,15:00,110,0.8,73.6,0.9,41.4,0,
18/01/2012,16:00,113,2.1,38.4,1,40,0,7
18/01/2012,17:00,141,3.2,19.4,1.3,39.6,0,8.5
18/01/2012,18:00,126,2.3,19.1,1,38.5,0,5.5
18/01/2012,19:00,119,1.4,18.7,0.5,36.4,0,11.9
18/01/2012,20:00,82,0.6,28.5,0.3,34.4,0,18.6
18/01/2012,21:00,127,0.4,46.6,0.2,32.2,0,26.3
18/01/2012,22:00,124,0.9,27.4,0.4,31.8,0,
18/01/2012,23:00,201,0.3,60.9,0.3,30.3,0,10.6
19/01/2012,0:00,173,0.6,36.8,0.4,29.3,,7.3
19/01/2012,1:00,120,0.2,58.5,0.2,28.7,0,5.4
19/01/2012,2:00,67,1,31.9,0.7,28.6,0,
19/01/2012,3:00,34,2.1,25.7,1.1,30,0,44.9
19/01/2012,4:00,28,1.2,25.5,0.6,29,0,15.9
19/01/2012,5:00,38,0.9,20.6,0.5,28.5,0,14.5
19/01/2012,6:00,1,0.9,172.3,0.4,28.8,0,17.3
19/01/2012,7:00,8,1.4,170.2,0.7,31,0,9.7
19/01/2012,8:00,351,2.5,22,1.1,32.6,0,10.2
19/01/2012,9:00,25,1.1,47.3,0.7,34.9,0,7.1
19/01/2012,10:00,33,1,162.9,0.8,36.9,0.163,
19/01/2012,11:00,78,1.9,42.5,1.2,38.9,0,1.1
19/01/2012,12:00,63,2.7,31.4,1.4,40.2,0,6.1
19/01/2012,13:00,96,2.4,37.7,1.4,40.4,0,5.7
19/01/2012,14:00,86,2.6,36.4,1.3,41.1,0,6.8
19/01/2012,15:00,71,2.4,36.3,1.4,41.9,0,5.8
19/01/2012,16:00,82,2.2,34.8,1.2,41.6,0,6.7
19/01/2012,17:00,72,2.4,34.5,1.4,40.6,0,9.3
19/01/2012,18:00,85,1.4,30.7,0.8,38.5,0,8.8
19/01/2012,19:00,70,1.1,32.3,0.6,37.5,0,10.5
19/01/2012,20:00,56,1.6,19.8,0.7,36.8,0,9.2
19/01/2012,21:00,62,0.9,22.5,0.5,35.7,0,7.3
19/01/2012,22:00,1,0.7,36.6,0.4,34.4,0,7.7
19/01/2012,23:00,354,0.7,33.4,0.3,33.4,0,8
20/01/2012,0:00,57,0.9,37.7,0.6,32.2,,6.7
20/01/2012,1:00,33,0.9,45.1,0.8,31.9,0,6
20/01/2012,2:00,4,1.5,174.9,0.6,31.3,0,6.7
20/01/2012,3:00,9,0.8,174.4,0.4,30.2,0,8.5
20/01/2012,4:00,18,0.7,28.3,0.4,29.4,0,9
20/01/2012,5:00,9,1.1,173.3,0.5,29.2,0,10.3
20/01/2012,6:00,358,0.8,171.7,0.4,29.2,0,16.4
20/01/2012,7:00,348,1.3,26.2,0.6,31.2,0,19.3
20/01/2012,8:00,322,1.8,31.5,0.8,33.4,0,33.6
20/01/2012,9:00,331,0.8,143.7,0.8,35.1,0,14.5
20/01/2012,10:00,41,0.7,69.7,0.7,37.2,0,11.8
20/01/2012,11:00,46,1.3,148.9,1.2,39.3,0,10.5
20/01/2012,12:00,79,2.2,41.1,1.3,40.5,0,9.5
20/01/2012,13:00,69,1.7,43.7,1.4,41.3,0,8.6
20/01/2012,14:00,98,2.4,35.9,1.3,40.9,0,7.7
20/01/2012,15:00,93,2.3,31.7,1.2,40.5,0,7.6
20/01/2012,16:00,61,2,41.3,1.2,42.5,0,8.1
20/01/2012,17:00,77,2.3,31.8,1.2,41.8,0,11.1
20/01/2012,18:00,54,1.8,26.7,1,41.4,0,13.6
20/01/2012,19:00,50,1.3,19.3,0.6,37.6,0,13
20/01/2012,20:00,53,1.4,26.8,0.8,36,0,11.1
20/01/2012,21:00,16,0.9,169.7,0.4,34.8,0,10.2
20/01/2012,22:00,350,0.8,25.2,0.4,33.7,0,12
20/01/2012,23:00,338,0.8,24.9,0.3,32.7,0,15.7
21/01/2012,0:00,15,0.6,26.9,0.3,31.7,,16.4
21/01/2012,1:00,339,0.7,26.4,0.3,30.9,0,25.4
21/01/2012,2:00,27,0.7,28.2,0.4,30,0,27.1
21/01/2012,3:00,333,0.8,38.9,0.4,29.5,0,16.7
21/01/2012,4:00,350,0.5,149.8,0.3,29,0,26
21/01/2012,5:00,32,0.1,121.8,0.2,28.3,0,21.3
21/01/2012,6:00,18,0.4,160.3,0.3,28.6,0,24.6
21/01/2012,7:00,330,1.1,33.3,0.6,31.7,0,23.6
21/01/2012,8:00,312,1.8,26.7,0.7,33.5,0,24.6
21/01/2012,9:00,321,1.1,55.5,0.7,35.6,0,17.6
21/01/2012,10:00,327,1.1,70.5,1,37.8,0,15
21/01/2012,11:00,352,0.6,157.7,0.9,39.7,0,14.3
21/01/2012,12:00,10,0.5,169,0.7,41.6,0,10.2
21/01/2012,13:00,353,0.5,188.7,0.8,42.1,0,8.9
21/01/2012,14:00,100,1.2,75,1.4,39.7,0,17.2
21/01/2012,15:00,315,1.2,42.6,0.6,36.9,0,20
21/01/2012,16:00,64,1.7,57.2,2.2,36.1,0,16.8
21/01/2012,17:00,333,0.8,72.8,0.9,31.9,0,14.4
21/01/2012,18:00,92,0.6,66.2,0.5,33.3,0,41.3
21/01/2012,19:00,15,0.5,171,0.6,32.6,0,46.2
21/01/2012,20:00,10,1,20,0.5,30.8,0,23.8
21/01/2012,21:00,19,0.9,163.7,0.5,30.8,0,15.9
21/01/2012,22:00,350,0.7,33.9,0.4,30.8,0,15.3
21/01/2012,23:00,334,0.6,38,0.4,30.1,0,19.7
22/01/2012,0:00,52,0.2,146.6,0.2,29.8,,18.8
22/01/2012,1:00,129,0.5,47.8,0.4,29.6,0,16.7
22/01/2012,2:00,356,1.1,171.8,0.8,30,0,15.9
22/01/2012,3:00,85,1.1,40,0.8,29.6,0,10.9
22/01/2012,4:00,60,0.7,36.4,0.4,28.4,0,11.1
22/01/2012,5:00,57,0.5,32,0.4,27.8,0,12.2
22/01/2012,6:00,4,0.9,164.7,0.4,28.4,0,15
22/01/2012,7:00,22,1.4,22,0.8,30.6,0,13.2
22/01/2012,8:00,5,2.1,169,0.9,31.6,0,13.6
22/01/2012,9:00,7,2.2,179.8,1,33.5,0,15.1
22/01/2012,10:00,348,1.4,38.8,0.8,35.9,0,16.7
22/01/2012,11:00,298,2,37.2,1,38.1,0,18
22/01/2012,12:00,207,1.2,57.8,0.9,39.1,0,18.5
22/01/2012,13:00,281,0.2,102.3,0.8,41.8,0,14.9
22/01/2012,14:00,6,0.2,148.9,0.9,42.9,0,11.8
22/01/2012,15:00,169,0.8,92.7,1.1,42.4,0,9.7
22/01/2012,16:00,226,2.5,58.1,1.9,32.7,0.001,94.6
22/01/2012,17:00,295,0.7,147.5,1.1,34.3,0.002,35.9
22/01/2012,18:00,228,1.3,56.6,1,34.2,0.006,62.7
22/01/2012,19:00,325,1.6,35,0.7,33.1,0.003,42.2
22/01/2012,20:00,327,1.5,27.4,0.7,32.5,0.001,21.2
22/01/2012,21:00,184,1.4,61.2,1.5,29.2,0.001,45.7
22/01/2012,22:00,83,2.1,30.8,1.2,27.1,0,30.9
22/01/2012,23:00,358,1.8,170.8,0.8,26.8,0,10
23/01/2012,0:00,358,1.5,175.2,0.8,26.4,,15.1
23/01/2012,1:00,34,0.7,39.5,0.4,26.6,0.001,15.9
23/01/2012,2:00,110,1.1,31.6,0.7,26.5,0,15.1
23/01/2012,3:00,52,1.4,33.4,0.8,26.5,0,13.3
23/01/2012,4:00,16,1.1,23,0.4,26.1,0,15.2
23/01/2012,5:00,30,1.1,24,0.5,25.8,0,16.3
23/01/2012,6:00,49,1,24.4,0.5,25.9,0,18.6
23/01/2012,7:00,27,1,24.9,0.5,28.1,0,18.1
23/01/2012,8:00,357,1.4,28.6,0.6,30.9,0,19.5
23/01/2012,9:00,359,1.1,170.8,0.6,32.9,0,20.3
23/01/2012,10:00,334,1.1,153.8,0.7,35.5,0,21.1
23/01/2012,11:00,293,2.1,40,1.2,37.8,0,18.8
23/01/2012,12:00,296,2.3,39,1.2,39.4,0,24.2
23/01/2012,13:00,262,1.6,51.4,1.1,39,0.013,34.2
23/01/2012,14:00,221,1.7,31,0.8,38.3,0.015,34.6
23/01/2012,15:00,265,3.2,30.8,1.9,32.4,0.005,50.4
23/01/2012,16:00,344,1.9,21.7,0.9,35.2,0.002,31.5
23/01/2012,17:00,10,1.7,22.5,0.8,35.9,0.001,29.8
23/01/2012,18:00,7,1.3,180.3,0.7,35.8,0,29.5
23/01/2012,19:00,7,1.4,165.3,0.8,32.1,0,28.7
23/01/2012,20:00,357,1.6,23.1,0.7,30.1,0,20.2
23/01/2012,21:00,7,1.5,180.3,0.7,29.5,0,15.3
23/01/2012,22:00,3,1.1,164.4,0.7,29.2,0,11.9
23/01/2012,23:00,101,1.5,46.4,0.9,28.7,0,12.6
24/01/2012,0:00,72,1.8,30,0.8,28.8,,11.5
24/01/2012,1:00,21,1.3,39.2,0.7,27.4,0,17.9
24/01/2012,2:00,352,1,30.6,0.5,26.4,0,14.7
24/01/2012,3:00,347,1.4,25.9,0.8,26,0,14.7
24/01/2012,4:00,8,0.7,155.1,0.4,25.5,0,10.6
24/01/2012,5:00,359,0.7,167.8,0.3,25.5,0,15
24/01/2012,6:00,60,0.4,77.8,0.3,25.7,0,19.8
24/01/2012,7:00,9,0.4,116.4,0.5,28,0,18.7
24/01/2012,8:00,335,1.7,25.6,0.7,30.5,0,21.3
24/01/2012,9:00,344,0.6,69.5,0.5,32.9,0,23.8
24/01/2012,10:00,266,1.4,56.8,0.9,35.1,0,24.3
24/01/2012,11:00,247,1.2,63.1,1,36.2,0,17.7
24/01/2012,12:00,241,1.5,52.2,1,38,0.005,21
24/01/2012,13:00,258,1.2,66.7,1,38.5,0.03,22.2
24/01/2012,14:00,341,1.9,35.4,1,39.7,0.012,21
24/01/2012,15:00,265,2.4,38.8,1.3,39.9,0.024,20.3
24/01/2012,16:00,158,1,102.1,1.6,36.7,0.02,28.4
24/01/2012,17:00,119,1.4,40.4,0.8,37.1,0.007,25.4
24/01/2012,18:00,80,3.2,24.2,1.5,32.2,0.005,26.7
24/01/2012,19:00,61,2.8,27.7,1.6,29.3,0.003,21
24/01/2012,20:00,26,1.4,21,0.7,28.8,0.002,15
24/01/2012,21:00,1,1.6,22,0.7,28.1,0.001,15.9
24/01/2012,22:00,44,1.7,31.8,1,27.8,0.001,15.1
24/01/2012,23:00,47,1.3,31.6,0.7,27.2,0,10.8
25/01/2012,0:00,76,0.6,63.9,0.5,26.2,,7.6
25/01/2012,1:00,131,0.1,94.9,0.5,25.8,0.001,7.7
25/01/2012,2:00,225,0.6,72.3,0.6,26.1,0,20
25/01/2012,3:00,182,0.9,52.8,0.6,25.8,0.001,13.6
25/01/2012,4:00,235,0.2,95.8,0.4,25.6,0,17.5
25/01/2012,5:00,196,1,31.8,0.5,25.3,0.001,20.5
25/01/2012,6:00,166,0.8,20.2,0.3,24.9,0,17.1
25/01/2012,7:00,158,0.6,42.9,0.4,27,0,26.2
25/01/2012,8:00,143,0.9,44.4,0.6,30.3,0,28.2
25/01/2012,9:00,147,1.5,34.6,0.8,32,0,14
25/01/2012,10:00,167,1.4,51.2,0.8,34.2,0,13.7
25/01/2012,11:00,148,1.5,45.4,1,36.2,0,12.6
25/01/2012,12:00,185,1.3,56.7,0.9,37.9,0,11.8
25/01/2012,13:00,311,0.9,146.6,1,39.6,0,6.1
25/01/2012,14:00,84,1.2,58,0.9,40.2,0,7.6
25/01/2012,15:00,124,0.8,69.8,0.8,39.5,0,6.9
25/01/2012,16:00,77,0.8,66.9,0.8,38.8,0.001,17.7
25/01/2012,17:00,352,2.1,21.5,0.9,37.2,0,18.5
25/01/2012,18:00,2,1.6,166.3,0.9,35.8,0,19.7
25/01/2012,19:00,14,1,21.9,0.5,34.8,0,20.6
25/01/2012,20:00,2,0.9,177.4,0.4,33.7,0,23.8
25/01/2012,21:00,346,1.6,19.8,0.8,33,0,37.5
25/01/2012,22:00,336,2.1,18.9,0.9,32.4,0,22.1
25/01/2012,23:00,346,2.4,19.4,1,31.8,0,17.8
26/01/2012,0:00,330,2.6,21.7,0.9,31.2,,18.2
26/01/2012,1:00,183,3.7,39.3,2,25.6,0.001,45
26/01/2012,2:00,168,1.1,98.5,1.4,22.7,0,11.3
26/01/2012,3:00,183,0.2,118.7,0.6,23.5,0,11.2
26/01/2012,4:00,166,0.6,61.5,0.5,23.8,0,12.9
26/01/2012,5:00,142,0.3,68,0.3,24.2,0,15.4
26/01/2012,6:00,148,0.3,52.5,0.3,24.2,0,17.3
26/01/2012,7:00,7,0.6,162.4,0.4,25.4,0,17.7
26/01/2012,8:00,9,0.9,177.5,0.4,26.5,0,18.3
26/01/2012,9:00,3,1.1,25.4,0.5,27.5,0,19.9
26/01/2012,10:00,360,1.4,171.8,0.6,28,0,16
26/01/2012,11:00,353,1.4,24.8,0.6,28.4,0,19.5
26/01/2012,12:00,22,1.3,31.4,0.8,29.4,0,16.9
26/01/2012,13:00,47,1.4,31.8,0.8,31,0,7.4
26/01/2012,14:00,356,1.2,174.1,0.7,30.8,0,15.8
26/01/2012,15:00,19,1.1,32.3,0.6,28.9,0,12.7
26/01/2012,16:00,20,1.2,22.2,0.5,29.1,0,10
26/01/2012,17:00,11,1.2,29.2,0.6,29.3,0,13.4
26/01/2012,18:00,17,1.7,18.3,0.6,28.4,0,14.9
26/01/2012,19:00,16,1.5,19.3,0.6,27.7,0,14.4
26/01/2012,20:00,10,1.5,22.8,0.6,27.3,0,14.3
26/01/2012,21:00,356,2,20.7,0.9,26.6,0,9.4
26/01/2012,22:00,25,1.4,23.5,0.7,25.7,0,5.6
26/01/2012,23:00,28,1.3,28.2,0.8,25.4,0,4.2
27/01/2012,0:00,19,0.9,31.1,0.5,25.3,,4.7
27/01/2012,1:00,34,1.1,28.1,0.6,25.1,0,3.3
27/01/2012,2:00,50,1.7,23.4,1,25,0,4
27/01/2012,3:00,41,1.7,24.1,1,25,0,5.8
27/01/2012,4:00,44,2,21.9,1,25.1,0,4.7
27/01/2012,5:00,28,1.5,23.9,0.8,25,0,5.3
27/01/2012,6:00,38,1,25.3,0.7,24.7,0,6.7
27/01/2012,7:00,58,1.5,21.8,0.7,24.5,0,4.9
27/01/2012,8:00,37,1.2,30.2,0.7,24.4,0,9.2
27/01/2012,9:00,57,2,23.4,1,24.4,0,6.1
27/01/2012,10:00,58,1.7,26.3,0.8,24.3,0,7.7
27/01/2012,11:00,96,1.7,28.6,0.9,24.6,0,4.6
27/01/2012,12:00,100,2.3,26.7,1,24.7,0,6
27/01/2012,13:00,105,2.3,22.2,1,24.4,0,3.2
27/01/2012,14:00,104,1.9,24.5,0.9,24,0,4.7
27/01/2012,15:00,112,2.3,25.1,1.2,23.5,0,2.2
27/01/2012,16:00,117,2.3,19,0.9,23.4,0,3.1
27/01/2012,17:00,136,1.2,35.8,0.8,23.1,0,2.2
27/01/2012,18:00,171,1.4,24.1,0.8,23.2,0,6.6
27/01/2012,19:00,152,2.7,17.4,1,23,0,3.6
27/01/2012,20:00,162,2.8,19.5,1.1,22.6,0,2.9
27/01/2012,21:00,173,3.1,20.6,1.4,22.7,0,3.3
27/01/2012,22:00,165,3.3,21.5,1.5,22.9,0,3.2
27/01/2012,23:00,176,2.7,21.2,1.2,23.1,0,3.5
28/01/2012,0:00,185,2.1,24.4,1,23.3,,3.9
28/01/2012,1:00,201,1.9,24.6,0.9,23.6,0,5.5
28/01/2012,2:00,209,1.7,24,0.7,23.8,0,6.4
28/01/2012,3:00,220,2.2,22.1,0.9,24.1,0,6.8
28/01/2012,4:00,235,1.4,33,0.7,23.9,0,19.9
28/01/2012,5:00,232,1.3,29,0.6,23.8,0,15
28/01/2012,6:00,229,1.8,26.2,0.8,23.5,0,9.4
28/01/2012,7:00,223,1.7,25.4,0.8,23.5,0,9.2
28/01/2012,8:00,279,1.1,46.2,0.6,24.7,0,13.6
28/01/2012,9:00,293,1.4,36.8,0.6,27.6,0,22.7
28/01/2012,10:00,276,1.3,50.5,0.8,30.8,0.001,26.8
28/01/2012,11:00,274,2.2,30.4,1.1,33.5,0.002,14.2
28/01/2012,12:00,276,2.4,35.6,1.1,35.5,0.002,14.3
28/01/2012,13:00,278,2.9,31.1,1.3,37,0.004,16.6
28/01/2012,14:00,292,2.5,37.2,1.2,39,0.006,17.7
28/01/2012,15:00,286,2.2,40.1,1.2,39.1,0.01,21.5
28/01/2012,16:00,302,2.9,22.9,1.6,36.7,0.008,38.9
28/01/2012,17:00,271,1.3,32.7,0.6,35.6,0.008,40.1
28/01/2012,18:00,325,0.9,33.4,0.4,35.2,0.008,50
28/01/2012,19:00,3,0.7,25.7,0.3,33.8,0.004,37
28/01/2012,20:00,37,0.4,29.6,0.2,32.1,0.002,48.9
28/01/2012,21:00,4,1,176.4,0.4,31.6,0.002,35.6
28/01/2012,22:00,12,0.9,20.6,0.4,30.5,0.001,32.3
28/01/2012,23:00,354,1.3,171,0.5,30.1,0.001,24.6
29/01/2012,0:00,359,1.2,23.6,0.6,29.7,,25.1
29/01/2012,1:00,348,1.7,18.1,0.7,29.5,0.001,21.7
29/01/2012,2:00,349,1.7,19,0.6,29.4,0,23.4
29/01/2012,3:00,334,2.1,20.4,0.8,29.7,0,22
29/01/2012,4:00,325,2.1,17.8,0.7,29.9,0,22
29/01/2012,5:00,312,2.7,16.1,0.8,29.6,0,22
29/01/2012,6:00,318,2.7,16.3,0.9,29.3,0,18.1
29/01/2012,7:00,320,2.7,18,0.9,29.8,0,14.4
29/01/2012,8:00,313,3.7,16.2,1.2,31.5,0,13.1
29/01/2012,9:00,309,3.5,15.3,1,32.9,0,13.7
29/01/2012,10:00,312,3,21.4,1,35.4,0,15.2
29/01/2012,11:00,306,3.2,19.9,1,37.2,0,20.3
29/01/2012,12:00,318,3.3,19,1.1,38.2,0,15
29/01/2012,13:00,308,3.4,18.6,1.1,37.5,0,17.6
29/01/2012,14:00,300,2.9,20.5,1.1,36.1,0,20.2
29/01/2012,15:00,282,2.4,25.2,0.9,36.6,0.003,26.5
29/01/2012,16:00,74,1.8,57.3,1.3,32.8,0.002,22.6
29/01/2012,17:00,118,1.7,30.3,1,31.4,0.001,10.1
29/01/2012,18:00,43,0.8,44.3,0.9,31.7,0,13.1
29/01/2012,19:00,20,1.6,163.7,1.1,30,0,13.3
29/01/2012,20:00,50,1.8,29.9,1.3,29,0,12.4
29/01/2012,21:00,46,2.4,23.7,1.2,27.6,0,8.9
29/01/2012,22:00,54,0.8,44,0.7,26.9,0,5.7
29/01/2012,23:00,156,1.3,27.5,0.5,26.6,0,5.3
30/01/2012,0:00,121,0.9,34.3,0.5,26.4,,2.9
30/01/2012,1:00,30,1.2,153,0.6,26.5,0.001,2.4
30/01/2012,2:00,13,0.8,22.3,0.3,26.8,0,5.2
30/01/2012,3:00,54,0.8,29.2,0.5,26.5,0,6.2
30/01/2012,4:00,21,0.7,20.8,0.3,26.4,0,6.7
30/01/2012,5:00,344,1.3,27.6,0.5,26.3,0,10.2
30/01/2012,6:00,8,0.7,178.4,0.4,26.2,0,18.6
30/01/2012,7:00,15,0.7,22.9,0.3,27.1,0,14.8
30/01/2012,8:00,340,1,30,0.5,28.5,0,14.8
30/01/2012,9:00,316,1.4,31.6,0.6,30.3,0,17.5
30/01/2012,10:00,330,1.2,45.6,0.7,33.1,0.002,24.1
30/01/2012,11:00,54,0.4,133.6,0.7,33.6,0.013,30.7
30/01/2012,12:00,132,0.7,64.8,0.6,34.9,0.008,42.4
30/01/2012,13:00,50,0.7,75.7,0.7,37.4,0.007,41.6
30/01/2012,14:00,134,1.4,49,0.9,37.8,0.003,13.9
30/01/2012,15:00,131,1.6,45.5,1,37.5,0.002,14.5
30/01/2012,16:00,90,1.5,39.8,0.9,37.8,0.001,18.5
30/01/2012,17:00,97,1.7,28.5,0.8,36.9,0.001,17.7
30/01/2012,18:00,64,2,22.8,1,37,0.001,12.2
30/01/2012,19:00,52,2.3,20.7,1.1,33.4,0,15.5
30/01/2012,20:00,44,1.7,21.4,0.8,31.4,0,8.8
30/01/2012,21:00,46,2.1,19.5,0.9,30.3,0,10.8
30/01/2012,22:00,38,1.5,26.4,0.7,29.2,0,10.2
30/01/2012,23:00,106,0.9,60.7,0.7,28.3,0,11.5
31/01/2012,0:00,185,1.8,31.2,1.7,28,,11.3
31/01/2012,1:00,140,2.2,33.8,1.1,25.2,0.001,6.5
31/01/2012,2:00,77,1,40.2,0.6,25.3,0,6.9
31/01/2012,3:00,31,0.5,55.2,0.4,25,0,9.8
31/01/2012,4:00,93,0.7,40.9,0.5,24.8,0,11
31/01/2012,5:00,117,1.3,24,0.7,24.9,0,9.1
31/01/2012,6:00,77,0.8,38.7,0.5,25,0,14.4
31/01/2012,7:00,29,0.8,30,0.5,26.7,0,14.6
31/01/2012,8:00,76,0.6,63.3,0.6,28.8,0,9.8
31/01/2012,9:00,157,1.1,55.1,0.8,29.9,0,6.3
31/01/2012,10:00,189,1.4,39.1,0.7,31.6,0,5.9
31/01/2012,11:00,200,1.7,46.3,1.2,33.8,0,1.2
31/01/2012,12:00,205,2.8,26.8,1.4,34.5,0,4.4
31/01/2012,13:00,161,3.4,24,1.4,35.5,0,4.1
31/01/2012,14:00,153,3.1,23.7,1.3,36.1,0,3.4
31/01/2012,15:00,133,3.4,18,1.7,33.3,0,13
31/01/2012,16:00,138,3,17.7,1.2,33.2,0,3.6
31/01/2012,17:00,137,3.5,15.6,1.3,34.9,0,5.3
31/01/2012,18:00,138,3.1,17.1,1.3,34.1,0,8.4
31/01/2012,19:00,131,2.2,17.5,0.8,32.7,0,10.4
31/01/2012,20:00,126,2,18.7,0.8,31.9,0,10.6
31/01/2012,21:00,120,2,18.1,0.8,31.2,0,13.3
31/01/2012,22:00,114,2,19.5,0.9,30.2,0,7.8
31/01/2012,23:00,121,1.3,17.4,0.5,29.4,0,7.7
1/02/2012,0:00,162,1.6,25.6,0.8,29.1,,6.7
1/02/2012,1:00,143,2.2,21.8,0.9,28.3,0.001,5.4
1/02/2012,2:00,160,1.2,16.9,0.6,27,0,6.1
1/02/2012,3:00,137,1.7,15.6,0.6,26.8,0,6.9
1/02/2012,4:00,135,1.5,17.6,0.6,26.6,0,7
1/02/2012,5:00,140,1.3,16.4,0.5,26.1,0,6.3
1/02/2012,6:00,162,1.2,18.7,0.5,25.7,0,9.1
1/02/2012,7:00,160,2.4,20.3,1,26.7,0,6.9
1/02/2012,8:00,153,2.8,20.2,1,28.7,0,4.7
1/02/2012,9:00,154,3,18.4,1,30.1,0,3.9
1/02/2012,10:00,144,3.1,20.6,1.2,31.6,0,4.9
1/02/2012,11:00,159,3.7,20,1.5,33.3,0,3.6
1/02/2012,12:00,141,3.9,21.8,1.5,34.1,0,5.1
1/02/2012,13:00,142,3.7,23,1.4,35.3,0,3.5
1/02/2012,14:00,145,3.9,19.1,1.4,35.3,0,4.6
1/02/2012,15:00,154,3.9,20.6,1.4,36.1,0,4.8
1/02/2012,16:00,142,3.9,21.2,1.4,35.8,0,6.3
1/02/2012,17:00,141,3.6,15.4,1.3,34.8,0,7.2
1/02/2012,18:00,135,3.1,18,1.2,33.8,0,7.7
1/02/2012,19:00,139,2.1,16.1,0.9,32.5,0,9.1
1/02/2012,20:00,124,1.6,14.5,0.7,31.9,0,9.1
1/02/2012,21:00,119,2.3,17.9,0.9,31.6,0,7.6
1/02/2012,22:00,122,2.6,17.4,1,30.4,0,9.3
1/02/2012,23:00,129,2.6,15.8,1,29.2,0,6.4
2/02/2012,0:00,143,1.9,17.7,0.7,28.3,,6
2/02/2012,1:00,153,1.8,16.7,0.7,27.5,0,4.5
2/02/2012,2:00,157,1.8,18.2,0.6,26.8,0,4.3
2/02/2012,3:00,160,1.9,16.8,0.6,25.8,0,5.4
2/02/2012,4:00,160,1.7,15.3,0.6,25.2,0,4.5
2/02/2012,5:00,168,2.3,17,0.9,24.6,0,5.1
2/02/2012,6:00,168,2.1,17.3,0.8,24.3,0,7.3
2/02/2012,7:00,170,2.4,20.9,1.2,25.5,0,8.2
2/02/2012,8:00,156,3.3,21.3,1.3,27.9,0,5
2/02/2012,9:00,150,3.7,16.7,1.3,29.9,0,6.4
2/02/2012,10:00,153,3.7,20.8,1.4,31.6,0,5.8
2/02/2012,11:00,144,4.1,18.7,1.5,32.9,0,6.4
2/02/2012,12:00,150,3.8,22,1.4,34.1,0,3.9
2/02/2012,13:00,149,4.2,19.5,1.4,35.3,0,0.4
2/02/2012,14:00,156,3.7,22.7,1.4,35.9,0,1.5
2/02/2012,15:00,162,3.3,27.5,1.5,36.5,0,2.7
2/02/2012,16:00,159,3.3,27.1,1.5,36.3,0,5.1
2/02/2012,17:00,153,3.6,18.8,1.5,36.9,0,6.3
2/02/2012,18:00,155,3.4,19.5,1.3,35.6,0,9.7
2/02/2012,19:00,152,1.8,16.3,0.7,33.1,0,9.7
2/02/2012,20:00,162,1.4,17.5,0.5,31.2,0,8.3
2/02/2012,21:00,166,1.3,15.8,0.5,29.7,0,8
2/02/2012,22:00,167,1.3,17.2,0.4,29.1,0,8.7
2/02/2012,23:00,171,0.9,23,0.3,27.2,0,8.3
3/02/2012,0:00,168,1.6,17.6,0.7,26.7,,8
3/02/2012,1:00,167,2.4,17.2,0.9,27.1,0,7.7
3/02/2012,2:00,167,2.5,18.1,0.9,26.7,0,15.3
3/02/2012,3:00,161,2.2,18.9,0.8,25.8,0,16.4
3/02/2012,4:00,159,2.1,16.2,0.8,24.9,0,14.1
3/02/2012,5:00,161,1.9,14.1,0.7,24,0,14.8
3/02/2012,6:00,169,1.5,15.7,0.4,22.6,0,17.3
3/02/2012,7:00,169,1.8,18.2,0.8,24.5,0,20.2
3/02/2012,8:00,157,2.9,17.5,1.1,27.9,0,13.1
3/02/2012,9:00,153,3.9,17,1.4,30.3,0,11.8
3/02/2012,10:00,144,3.9,19.4,1.3,31.7,0,11.4
3/02/2012,11:00,153,3.1,21.5,1.2,33.3,0,7.1
3/02/2012,12:00,162,2.7,32.1,1.3,34.6,0,7.8
3/02/2012,13:00,164,2.3,41.8,1.5,35.7,0,6.7
3/02/2012,14:00,183,2.2,39.9,1.3,36.6,0,9
3/02/2012,15:00,199,2.5,35.3,1.2,37.1,0,8.8
