Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC)
18/02/2012,7:00,267,2.2,24.9,0.9,21.1
18/02/2012,8:00,174,1.2,93.5,1.5,24.3
18/02/2012,9:00,119,2.1,40.5,1.5,26.8
18/02/2012,10:00,101,3,32.6,1.7,28.1
18/02/2012,11:00,84,2.7,36.7,1.7,28.9
18/02/2012,12:00,121,2,44.3,1.2,29.4
18/02/2012,13:00,112,2.5,43.6,1.5,30.6
18/02/2012,14:00,105,3.2,26.3,1.5,31
18/02/2012,15:00,109,3.8,22.7,1.5,29.9
18/02/2012,16:00,91,4.4,18.6,1.4,29
18/02/2012,17:00,88,5.4,10.3,1.3,26.7
18/02/2012,18:00,79,3.9,10.3,1.1,24
18/02/2012,19:00,73,2,10.8,1.3,22.2
18/02/2012,20:00,88,0.2,46.4,0.5,21
18/02/2012,21:00,137,0.4,16.7,0.5,20.4
18/02/2012,22:00,143,0.7,52.5,0.8,20.2
18/02/2012,23:00,206,0.2,53.1,0.5,19.7
19/02/2012,0:00,,0,37.6,0,18.8
19/02/2012,1:00,235,0.6,43.4,0.6,17.9
19/02/2012,2:00,291,0.6,18.5,0.6,17.6
19/02/2012,3:00,290,0.2,130.5,0.3,17.4
19/02/2012,4:00,255,0.1,27.5,0.4,17.3
19/02/2012,5:00,205,0.2,95.7,0.4,17.9
19/02/2012,6:00,262,0.2,29.5,0.4,20.5
19/02/2012,7:00,236,0.6,39.9,0.7,22.9
19/02/2012,8:00,94,0.5,69.6,1,25.9
