Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),RAD (w/m^2),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
09/01/2016,21:00,119,2.2,15.9,0.6,24.1,64.9,,1018,0,0.016,0.000,0.002,0.002,15.4,3.3,19
09/01/2016,22:00,119,1.5,17.6,0.5,24.0,65.7,,1018,0,0.016,0.000,0.002,0.002,17.8,5.9,20
09/01/2016,23:00,153,1.0,29.7,0.4,23.5,68.3,,1018,0,0.015,0.000,0.002,0.002,16.8,4.1,22
10/01/2016,00:00,209,0.9,25.2,0.3,22.4,73.5,,1017,0,,,,,15.4,2.9,
10/01/2016,01:00,293,0.4,58.0,0.3,21.9,76.6,,1016,0,0.008,0.000,0.004,0.004,13.8,3.4,18
10/01/2016,02:00,236,0.7,25.9,0.3,21.2,80.4,,1016,0,0.005,0.000,0.004,0.004,16.5,5.6,19
10/01/2016,03:00,305,0.6,30.4,0.3,20.8,81.9,,1016,0,0.004,0.002,0.004,0.006,13.4,3.2,21
10/01/2016,04:00,211,0.8,31.7,0.3,20.3,83.6,,1016,0,0.002,0.002,0.005,0.006,14.4,3.8,18
10/01/2016,05:00,219,1.6,14.2,0.4,20.4,83.6,,1017,20,0.003,0.001,0.005,0.005,12.4,3.6,22
10/01/2016,06:00,215,1.8,13.4,0.6,21.3,79.5,,1018,272,0.007,0.002,0.004,0.006,16.1,7.2,27
10/01/2016,07:00,236,1.1,40.0,0.6,24.1,67.3,,1018,553,0.015,0.001,0.002,0.003,20.1,8.0,23
10/01/2016,08:00,222,1.1,52.3,0.8,26.1,57.0,,1018,853,0.022,0.001,0.000,0.001,17.4,8.7,21
10/01/2016,09:00,210,1.1,56.4,0.8,27.2,48.7,,1017,871,0.026,0.000,0.000,0.000,19.0,9.8,24
10/01/2016,10:00,318,0.5,129.6,0.8,27.8,47.5,,1017,965,0.031,0.000,0.001,0.001,22.8,7.9,25
10/01/2016,11:00,275,0.8,67.8,0.9,28.7,44.0,,1017,802,0.034,0.000,0.001,0.001,19.1,8.8,22
10/01/2016,12:00,257,0.8,69.2,0.7,29.4,41.9,,1016,816,0.036,0.000,0.001,0.001,24.0,11.0,22
10/01/2016,13:00,120,1.7,77.0,2.0,29.7,41.6,,1015,753,0.035,0.000,0.001,0.001,23.8,12.2,20
10/01/2016,14:00,94,4.1,18.4,1.1,27.9,50.3,,1015,821,0.031,0.001,0.001,0.001,26.3,12.7,18
10/01/2016,15:00,97,3.6,22.4,1.2,28.4,49.4,,1014,535,0.030,0.000,0.001,0.001,20.3,7.4,17
10/01/2016,16:00,84,4.1,21.3,1.2,27.7,49.3,,1014,287,0.026,0.000,0.001,0.001,19.8,7.9,16
10/01/2016,17:00,100,4.4,15.4,0.9,26.9,51.6,,1015,129,0.022,0.000,0.001,0.001,16.1,7.5,14
10/01/2016,18:00,108,4.2,12.9,0.9,25.7,54.0,,1016,27,0.019,0.000,0.000,0.000,21.1,6.5,13
10/01/2016,19:00,100,3.0,15.5,0.9,25.0,58.6,,1016,0,0.018,0.000,0.001,0.001,10.1,4.7,14
10/01/2016,20:00,106,2.1,12.0,0.6,24.7,61.7,,1017,0,0.015,0.000,0.002,0.002,10.7,3.4,16
10/01/2016,21:00,117,2.1,11.5,0.6,24.4,63.1,,1017,0,0.012,0.000,0.004,0.004,11.3,3.6,16
10/01/2016,22:00,113,1.7,13.0,0.5,24.2,64.4,,1017,0,0.009,0.001,0.005,0.006,16.0,7.7,18
10/01/2016,23:00,122,1.0,30.9,0.5,23.6,67.6,,1016,0,0.007,0.001,0.008,0.009,11.2,3.3,19
11/01/2016,00:00,212,0.9,19.6,0.4,22.7,71.4,,1016,0,,,,,10.1,3.4,
11/01/2016,01:00,246,0.5,45.6,0.2,22.2,73.2,,1015,0,0.007,0.000,0.004,0.004,17.6,5.8,18
11/01/2016,02:00,221,0.7,34.7,0.3,21.6,77.1,,1015,0,0.004,0.000,0.005,0.005,15.2,5.5,18
11/01/2016,03:00,230,0.6,25.6,0.2,21.2,78.4,,1015,0,0.005,0.000,0.005,0.005,12.8,2.6,19
11/01/2016,04:00,171,0.7,14.8,0.2,20.8,79.2,,1015,0,0.004,0.000,0.006,0.006,8.5,2.5,23
11/01/2016,05:00,222,0.9,35.5,0.3,20.7,78.8,,1015,67,0.003,0.002,0.008,0.010,10.2,0.8,29
11/01/2016,06:00,205,1.5,20.8,0.8,22.2,73.5,,1016,277,0.007,0.006,0.006,0.012,13.6,1.2,22
11/01/2016,07:00,209,1.4,28.7,0.6,24.1,65.1,,1016,542,0.011,0.004,0.003,0.006,21.7,8.3,18
11/01/2016,08:00,234,0.3,87.2,0.5,26.2,55.0,,1016,665,0.012,0.003,0.003,0.006,19.0,5.9,14
11/01/2016,09:00,87,0.9,73.7,0.8,27.1,49.5,,1016,948,0.014,0.006,0.006,0.012,17.0,4.7,14
11/01/2016,10:00,5,0.8,79.6,0.8,28.0,46.0,,1015,1182,0.022,0.003,0.005,0.008,24.6,5.6,13
11/01/2016,11:00,19,1.3,170.3,1.0,28.5,44.5,,1014,1004,0.030,0.003,0.004,0.007,25.3,8.5,13
11/01/2016,12:00,23,1.6,44.1,1.0,29.3,42.1,,1014,1128,0.039,0.001,0.004,0.005,17.7,8.3,17
11/01/2016,13:00,59,2.1,42.4,1.2,29.7,41.0,,1013,1076,0.045,0.001,0.004,0.005,26.8,11.1,17
11/01/2016,14:00,56,3.6,21.7,1.3,29.7,42.5,,1012,908,0.041,0.001,0.006,0.007,30.6,14.1,16
11/01/2016,15:00,66,4.7,15.5,1.1,28.9,46.6,,1012,698,0.027,0.002,0.006,0.008,36.4,13.3,13
11/01/2016,16:00,66,4.8,16.3,1.2,28.2,50.1,,1011,374,0.020,0.002,0.005,0.007,27.8,9.9,11
11/01/2016,17:00,58,4.2,18.6,1.2,27.3,54.1,,1012,125,0.016,0.002,0.004,0.006,18.6,7.1,10
11/01/2016,18:00,59,4.0,12.5,1.0,26.1,58.6,,1012,14,0.010,0.002,0.005,0.007,11.8,3.0,8
11/01/2016,19:00,54,3.3,12.9,0.8,25.4,62.8,,1013,0,0.010,0.001,0.004,0.005,11.5,3.6,8
11/01/2016,20:00,51,3.0,12.0,1.0,25.0,64.3,,1014,0,0.010,0.000,0.003,0.003,10.4,4.0,7
11/01/2016,21:00,44,1.9,14.9,0.7,24.6,66.9,,1014,0,0.007,0.001,0.003,0.003,11.1,3.4,7
11/01/2016,22:00,32,1.3,18.0,0.6,24.2,69.0,,1014,0,0.005,0.001,0.005,0.006,5.8,-1.0,6
11/01/2016,23:00,12,1.1,17.7,0.3,23.9,70.8,,1014,0,0.004,0.001,0.006,0.007,8.0,2.6,7
12/01/2016,00:00,18,1.0,17.6,0.3,23.5,72.2,,1014,0,,,,,7.3,3.0,
12/01/2016,01:00,29,0.8,20.0,0.4,23.0,74.3,,1013,0,0.007,0.000,0.002,0.002,5.2,-0.1,6
12/01/2016,02:00,329,0.2,61.7,0.2,22.2,76.9,,1013,0,0.005,0.000,0.002,0.002,5.2,0.8,6
12/01/2016,03:00,221,0.6,16.9,0.2,21.4,81.3,,1013,0,0.002,0.000,0.003,0.003,4.9,2.1,6
12/01/2016,04:00,235,0.9,9.8,0.2,20.9,83.0,,1014,0,0.001,0.001,0.003,0.004,3.5,1.0,5
12/01/2016,05:00,242,1.1,7.4,0.2,20.7,83.4,,1014,63,0.001,0.009,0.006,0.015,5.5,2.2,9
12/01/2016,06:00,227,0.6,40.9,0.3,23.1,76.0,,1015,272,0.003,0.011,0.005,0.015,10.9,3.2,11
12/01/2016,07:00,323,0.8,46.0,0.5,26.1,61.8,,1016,456,0.008,0.004,0.003,0.007,3.0,-1.5,7
12/01/2016,08:00,12,1.2,157.5,0.8,26.6,55.4,,1015,713,0.012,0.001,0.001,0.002,9.8,5.0,4
12/01/2016,09:00,347,0.8,55.4,0.7,28.1,50.6,,1015,965,0.018,0.001,0.001,0.001,11.1,4.2,5
12/01/2016,10:00,20,0.9,178.8,0.8,29.2,47.6,,1015,1096,0.027,0.001,0.001,0.002,11.9,4.5,6
12/01/2016,11:00,16,1.1,177.6,0.7,30.2,44.8,,1014,1158,0.037,0.000,0.002,0.002,14.2,6.1,8
12/01/2016,12:00,23,0.8,71.8,0.8,31.5,41.9,,1013,1144,0.046,0.000,0.003,0.003,16.3,9.0,9
12/01/2016,13:00,49,3.0,24.0,1.2,31.4,45.2,,1013,1057,0.048,0.001,0.005,0.006,21.6,10.4,12
12/01/2016,14:00,55,4.6,16.2,1.1,30.6,49.6,,1012,908,0.037,0.002,0.006,0.008,29.8,10.6,12
12/01/2016,15:00,57,5.2,11.8,1.2,30.0,50.3,,1011,701,0.028,0.002,0.006,0.008,23.0,7.5,11
12/01/2016,16:00,59,5.4,12.5,1.3,29.0,52.3,,1011,378,0.020,0.003,0.005,0.007,18.0,7.7,9
12/01/2016,17:00,59,5.0,13.2,1.3,27.9,55.0,,1012,118,0.017,0.002,0.004,0.005,22.5,6.5,7
12/01/2016,18:00,59,4.3,10.6,0.9,26.5,61.5,,1013,16,0.011,0.001,0.004,0.005,13.5,3.1,6
12/01/2016,19:00,53,3.5,13.2,1.1,25.8,63.1,,1014,0,0.008,0.001,0.003,0.004,5.3,4.5,6
12/01/2016,20:00,39,2.9,15.3,1.2,25.5,63.5,,1015,0,0.008,0.001,0.002,0.002,-1.2,3.5,6
12/01/2016,21:00,40,2.8,16.0,1.0,25.3,63.8,,1015,0,0.008,0.001,0.002,0.002,3.2,-0.3,5
12/01/2016,22:00,37,2.0,18.0,0.9,25.2,65.4,,1016,0,0.005,0.001,0.004,0.005,9.3,3.2,6
12/01/2016,23:00,26,1.9,15.0,0.7,24.9,67.6,,1015,0,0.004,0.003,0.006,0.008,9.0,3.7,6
13/01/2016,00:00,30,1.7,17.6,0.7,24.5,68.4,,1015,0,,,,,7.6,2.6,
13/01/2016,01:00,38,1.2,18.3,0.5,24.0,69.8,,1014,0,0.006,0.000,0.002,0.002,6.5,1.2,7
13/01/2016,02:00,19,0.9,13.0,0.3,23.6,71.4,,1014,0,0.005,0.001,0.003,0.003,6.9,1.8,7
13/01/2016,03:00,59,0.1,99.9,0.4,23.0,74.0,,1014,0,0.003,0.001,0.005,0.006,6.9,0.7,8
13/01/2016,04:00,64,0.2,84.9,0.3,22.5,75.7,,1015,0,0.000,0.007,0.008,0.015,11.5,0.9,11
13/01/2016,05:00,250,0.6,35.4,0.4,22.1,78.8,,1015,44,0.001,0.011,0.007,0.018,9.1,1.2,11
13/01/2016,06:00,188,0.1,108.5,0.4,25.0,69.4,,1017,262,0.004,0.009,0.006,0.015,6.7,2.7,10
13/01/2016,07:00,25,2.0,22.7,0.6,26.1,62.1,,1017,520,0.008,0.007,0.004,0.011,8.6,1.3,8
13/01/2016,08:00,43,2.3,29.2,0.9,26.9,56.2,,1017,764,0.011,0.006,0.004,0.010,10.8,3.0,7
13/01/2016,09:00,42,1.1,56.2,0.9,28.4,48.3,,1017,958,0.016,0.005,0.006,0.011,17.3,6.0,7
13/01/2016,10:00,89,1.1,66.4,0.9,29.6,43.7,,1017,1091,0.028,0.002,0.006,0.008,15.5,6.1,8
13/01/2016,11:00,55,2.8,32.7,1.4,30.0,43.0,,1016,1152,0.034,0.002,0.005,0.007,18.6,5.9,10
13/01/2016,12:00,54,3.6,21.6,1.2,30.3,43.6,,1016,1139,0.034,0.002,0.006,0.007,30.1,11.8,11
13/01/2016,13:00,54,3.5,25.6,1.2,30.2,46.0,,1015,1010,0.030,0.001,0.003,0.004,25.9,8.8,9
13/01/2016,14:00,77,3.6,22.4,1.2,29.9,48.9,,1015,827,0.028,0.001,0.003,0.004,17.2,4.1,10
13/01/2016,15:00,66,3.7,23.2,1.2,29.5,49.6,,1015,554,0.024,0.002,0.004,0.006,16.7,5.7,11
13/01/2016,16:00,78,4.2,14.7,1.0,28.4,52.2,,1015,271,0.019,0.002,0.003,0.005,17.5,6.6,9
13/01/2016,17:00,72,3.9,14.2,0.9,27.2,56.0,,1015,114,0.015,0.002,0.004,0.006,10.3,4.0,9
13/01/2016,18:00,67,3.3,16.2,0.9,26.4,58.9,,1016,27,0.009,0.002,0.006,0.008,20.8,4.9,11
13/01/2016,19:00,77,3.5,10.3,0.8,25.6,62.4,,1017,0,0.010,0.001,0.005,0.006,15.3,7.7,9
13/01/2016,20:00,69,3.4,12.7,0.8,25.3,64.9,,1017,0,0.008,0.001,0.006,0.007,12.2,5.7,10
13/01/2016,21:00,61,2.2,12.7,0.5,24.9,67.2,,1017,0,0.006,0.002,0.007,0.009,14.3,5.7,15
13/01/2016,22:00,88,1.6,18.1,0.7,24.5,68.9,,1017,0,0.001,0.006,0.010,0.016,11.7,3.0,14
13/01/2016,23:00,188,1.0,15.1,0.2,22.8,75.7,,1017,0,0.001,0.002,0.009,0.011,11.1,2.8,10
14/01/2016,00:00,206,0.4,65.0,0.4,22.1,78.4,,1016,0,,,,,6.9,-0.7,
14/01/2016,01:00,276,0.5,29.3,0.2,21.9,79.4,,1016,0,0.000,0.006,0.009,0.015,10.8,1.5,10
14/01/2016,02:00,244,0.8,16.0,0.2,21.4,81.7,,1016,0,0.000,0.005,0.007,0.012,6.8,-0.5,10
14/01/2016,03:00,254,0.2,91.0,0.2,20.8,83.0,,1016,0,0.000,0.007,0.008,0.014,5.8,1.5,11
14/01/2016,04:00,238,0.7,18.0,0.2,20.4,85.2,,1016,0,0.000,0.007,0.007,0.013,6.8,2.3,12
14/01/2016,05:00,261,0.8,14.6,0.2,20.5,86.0,,1017,61,0.001,0.007,0.006,0.013,6.2,3.0,11
14/01/2016,06:00,211,0.8,26.1,0.3,22.5,80.0,,1017,280,0.004,0.010,0.006,0.015,8.4,3.8,14
14/01/2016,07:00,157,0.2,97.2,0.5,25.4,65.5,,1018,531,0.008,0.006,0.006,0.012,13.4,4.3,11
14/01/2016,08:00,41,1.2,49.7,0.8,26.5,56.9,,1017,781,0.012,0.004,0.003,0.007,14.2,3.9,7
14/01/2016,09:00,41,1.6,34.0,1.0,27.4,50.7,,1017,859,0.015,0.004,0.004,0.008,15.5,7.6,8
14/01/2016,10:00,69,2.1,37.8,1.1,28.3,47.8,,1017,1126,0.022,0.002,0.004,0.006,16.8,7.7,8
14/01/2016,11:00,64,3.0,29.6,1.3,28.9,46.2,,1016,1168,0.024,0.002,0.002,0.004,19.3,5.2,8
14/01/2016,12:00,62,2.7,30.3,1.1,29.3,44.4,,1015,1161,0.027,0.002,0.003,0.005,17.6,7.7,8
14/01/2016,13:00,60,3.0,27.9,1.3,29.8,44.7,,1015,1080,0.028,0.001,0.004,0.005,18.7,6.8,8
14/01/2016,14:00,59,3.7,22.0,1.2,29.9,45.1,,1014,930,0.024,0.002,0.003,0.005,24.7,8.0,9
14/01/2016,15:00,59,4.6,15.5,1.1,29.2,48.1,,1013,720,0.018,0.003,0.003,0.006,24.1,7.7,8
14/01/2016,16:00,68,4.2,16.3,1.2,28.7,49.9,,1013,387,0.016,0.003,0.003,0.006,26.2,6.6,9
14/01/2016,17:00,54,3.9,15.2,1.0,28.0,51.6,,1013,85,0.014,0.003,0.003,0.006,16.4,4.9,8
14/01/2016,18:00,44,3.3,15.5,1.0,26.7,57.4,,1014,14,0.011,0.001,0.003,0.004,17.2,1.0,7
14/01/2016,19:00,49,3.6,15.1,1.2,25.7,62.7,,1014,0,0.009,0.001,0.002,0.003,15.2,2.1,7
14/01/2016,20:00,50,3.0,14.4,0.9,25.5,65.1,,1015,0,0.008,0.001,0.002,0.003,4.3,0.1,9
14/01/2016,21:00,38,2.8,13.8,0.9,25.2,66.7,,1015,0,0.006,0.001,0.004,0.005,5.8,-0.9,9
14/01/2016,22:00,30,2.4,17.8,1.0,25.0,68.3,,1015,0,0.005,0.001,0.004,0.005,8.2,2.8,9
14/01/2016,23:00,17,1.5,16.6,0.6,24.4,70.9,,1015,0,0.006,0.000,0.003,0.003,8.5,1.4,9
15/01/2016,00:00,21,1.2,15.7,0.4,24.0,72.0,,1014,0,,,,,7.6,0.3,
15/01/2016,01:00,15,0.8,12.4,0.3,23.5,72.9,,1014,0,0.007,0.001,0.002,0.003,8.1,1.1,9
15/01/2016,02:00,311,0.2,82.2,0.2,22.6,75.4,,1013,0,0.005,0.001,0.002,0.003,8.8,2.4,9
15/01/2016,03:00,270,0.3,71.4,0.3,21.9,78.1,,1013,0,0.004,0.000,0.002,0.002,7.4,1.9,8
15/01/2016,04:00,236,0.5,45.1,0.3,21.4,80.8,,1013,0,0.003,0.000,0.003,0.003,8.0,1.5,8
15/01/2016,05:00,240,0.5,40.5,0.4,21.4,82.1,,1014,54,0.003,0.002,0.003,0.004,4.0,0.7,9
15/01/2016,06:00,262,0.9,32.4,0.5,23.8,73.0,,1015,270,0.005,0.005,0.004,0.009,11.9,7.2,11
15/01/2016,07:00,241,2.0,24.6,0.9,25.3,65.9,,1015,516,0.009,0.005,0.003,0.008,7.8,0.6,12
15/01/2016,08:00,255,1.6,30.5,0.9,26.6,61.2,,1015,551,0.013,0.003,0.002,0.005,12.2,4.2,12
15/01/2016,09:00,259,1.0,52.1,0.8,27.8,54.1,,1015,712,0.019,0.001,0.001,0.002,9.3,3.8,13
15/01/2016,10:00,242,1.2,58.7,1.1,29.2,48.3,,1014,1082,0.030,0.000,0.002,0.002,15.0,5.7,15
15/01/2016,11:00,203,1.2,67.8,1.1,30.1,45.4,,1014,870,0.039,0.000,0.002,0.002,24.5,10.3,18
15/01/2016,12:00,146,2.4,36.6,1.2,30.6,43.9,,1013,682,0.041,0.000,0.002,0.002,25.7,14.2,17
15/01/2016,13:00,91,3.9,29.6,1.6,30.4,46.8,,1012,909,0.047,0.001,0.003,0.004,31.7,16.5,17
15/01/2016,14:00,114,5.5,15.2,1.6,29.0,51.9,,1012,431,0.035,0.001,0.002,0.002,23.1,11.6,19
15/01/2016,15:00,105,4.7,18.6,1.3,28.8,53.7,,1012,531,0.030,0.001,0.001,0.002,29.4,8.5,22
15/01/2016,16:00,111,4.8,17.0,1.2,28.4,56.1,,1012,144,0.029,0.000,0.003,0.003,31.8,6.1,24
15/01/2016,17:00,144,5.7,14.5,1.5,27.4,54.9,,1013,75,0.024,0.000,0.003,0.003,30.5,9.2,15
15/01/2016,18:00,155,5.4,14.7,1.6,25.9,57.5,,1014,19,0.024,0.000,0.002,0.002,33.8,5.8,10
15/01/2016,19:00,169,6.5,11.1,1.9,24.8,58.8,,1016,0,0.024,0.000,0.001,0.001,19.6,3.3,6
15/01/2016,20:00,168,6.3,10.8,1.7,23.9,60.1,,1017,0,0.023,0.000,0.000,0.000,18.9,1.0,4
15/01/2016,21:00,170,6.1,10.9,1.6,23.1,59.3,,1018,0,0.023,0.000,0.000,0.000,12.7,1.5,4
15/01/2016,22:00,177,6.2,10.3,1.6,22.7,59.4,,1018,0,0.022,0.000,0.000,0.000,6.7,-1.2,3
15/01/2016,23:00,202,3.9,25.1,1.6,22.0,60.8,,1018,0,0.020,0.000,0.000,0.000,5.6,-1.7,3
16/01/2016,00:00,230,3.4,11.3,0.9,20.6,62.8,,1018,0,,,,,,,
16/01/2016,01:00,233,2.6,10.1,0.6,20.2,63.6,,1018,0,0.017,0.000,0.000,0.000,-0.7,-2.1,2
16/01/2016,02:00,220,3.0,9.7,0.7,19.9,64.8,,1017,0,0.017,0.000,0.001,0.001,3.3,0.7,2
16/01/2016,03:00,218,3.1,11.4,0.8,19.8,65.7,,1017,0,0.016,0.000,0.001,0.001,-2.0,-3.8,2
16/01/2016,04:00,225,2.8,14.8,0.7,19.7,68.9,,1018,0,0.016,0.000,0.001,0.001,2.4,0.5,2
16/01/2016,05:00,229,2.3,10.7,0.6,19.3,73.0,,1018,10,0.015,0.000,0.000,0.000,-0.2,-1.6,1
16/01/2016,06:00,239,2.2,10.2,0.5,18.5,79.4,,1019,41,0.012,0.000,0.002,0.002,-1.0,-2.7,3
16/01/2016,07:00,245,2.3,10.4,0.6,18.4,81.8,,1019,59,0.009,0.001,0.004,0.005,8.2,2.0,6
16/01/2016,08:00,227,2.2,17.6,0.6,18.9,81.3,,1020,152,0.009,0.002,0.003,0.004,6.6,-0.2,5
16/01/2016,09:00,242,2.3,10.9,0.7,19.8,79.0,,1020,230,0.010,0.002,0.002,0.004,2.6,-0.3,5
16/01/2016,10:00,230,3.3,11.1,0.9,21.3,71.3,,1020,281,0.012,0.002,0.002,0.003,9.1,4.0,7
16/01/2016,11:00,202,3.2,22.6,1.1,22.3,63.8,,1019,411,0.015,0.001,0.001,0.002,9.1,3.0,10
16/01/2016,12:00,217,2.8,29.2,0.9,22.8,62.2,,1019,255,0.017,0.001,0.001,0.002,8.5,1.0,13
16/01/2016,13:00,167,3.8,36.4,2.2,23.5,58.3,,1018,336,0.019,0.001,0.001,0.002,9.9,2.5,13
16/01/2016,14:00,167,5.0,17.4,1.4,24.3,51.2,,1018,388,0.020,0.000,0.000,0.000,14.5,4.9,12
16/01/2016,15:00,164,5.5,14.9,1.6,24.3,50.4,,1017,194,0.020,0.000,0.001,0.001,14.4,2.3,14
16/01/2016,16:00,180,4.5,17.5,1.2,23.8,51.6,,1018,108,0.019,0.000,0.001,0.001,14.5,1.9,15
16/01/2016,17:00,180,5.3,11.5,1.6,23.7,49.3,,1018,69,0.018,0.000,0.000,0.000,17.2,3.9,14
16/01/2016,18:00,166,4.8,12.1,1.5,23.6,47.0,,1019,20,0.017,0.000,0.001,0.001,16.4,2.9,12
16/01/2016,19:00,174,4.3,12.9,1.4,22.9,50.8,,1019,0,0.016,0.000,0.001,0.001,20.4,1.8,14
16/01/2016,20:00,184,3.2,10.6,0.9,22.2,54.5,,1020,0,0.015,0.000,0.000,0.000,16.2,3.8,16
16/01/2016,21:00,196,2.5,12.2,0.6,21.7,56.1,,1020,0,0.014,0.000,0.001,0.001,15.5,3.4,15
16/01/2016,22:00,199,2.8,10.1,0.7,21.4,56.1,,1019,0,0.013,0.000,0.001,0.001,14.3,2.1,14
16/01/2016,23:00,231,2.0,11.2,0.4,20.6,58.1,,1019,0,0.012,0.000,0.002,0.002,14.5,2.8,14
17/01/2016,00:00,237,2.0,8.2,0.4,20.0,59.4,,1018,0,,,,,10.7,0.4,
17/01/2016,01:00,257,0.9,12.0,0.3,19.3,60.2,,1018,0,0.010,0.000,0.002,0.002,10.7,3.0,9
17/01/2016,02:00,237,0.8,37.4,0.3,18.7,62.3,,1017,0,0.009,0.000,0.002,0.002,7.9,2.3,10
17/01/2016,03:00,224,0.8,28.6,0.3,18.3,66.0,,1017,0,0.008,0.000,0.002,0.002,8.9,0.5,10
17/01/2016,04:00,240,1.1,6.7,0.3,18.3,66.9,,1018,0,0.008,0.000,0.001,0.001,10.1,-1.0,11
17/01/2016,05:00,238,1.4,11.3,0.6,18.0,70.5,,1018,56,0.008,0.000,0.001,0.001,4.0,0.0,11
17/01/2016,06:00,217,2.8,11.3,0.9,19.9,65.8,,1018,259,0.009,0.001,0.000,0.001,8.6,-0.1,11
17/01/2016,07:00,203,3.2,15.4,1.0,21.8,57.5,,1019,321,0.012,0.000,0.000,0.000,11.4,0.1,12
17/01/2016,08:00,168,4.9,21.2,1.5,24.2,48.9,,1019,701,0.017,0.000,0.000,0.000,17.6,3.8,11
17/01/2016,09:00,149,5.8,17.8,1.5,25.3,45.6,,1019,1002,0.021,0.001,0.000,0.001,24.1,6.7,9
17/01/2016,10:00,157,5.3,21.9,1.7,25.4,47.4,,1018,840,0.023,0.001,0.001,0.001,18.3,5.9,10
17/01/2016,11:00,152,5.5,17.7,1.6,25.2,48.3,,1018,826,0.024,0.000,0.001,0.001,7.3,4.6,10
17/01/2016,12:00,155,5.0,18.4,1.5,25.9,44.0,,1018,757,0.026,0.000,0.001,0.001,20.9,2.6,10
17/01/2016,13:00,146,5.4,17.7,1.5,26.1,41.9,,1017,650,0.028,0.000,0.001,0.001,28.3,6.5,10
17/01/2016,14:00,146,6.0,15.7,1.5,25.8,43.3,,1016,654,0.024,0.000,0.000,0.000,6.0,6.1,9
17/01/2016,15:00,144,6.1,13.2,1.4,25.4,43.7,,1016,439,0.022,0.000,0.001,0.001,17.4,0.4,7
17/01/2016,16:00,144,5.6,14.8,1.6,25.0,46.8,,1016,363,0.020,0.000,0.000,0.000,8.3,0.7,8
17/01/2016,17:00,145,5.0,14.6,1.4,24.2,47.1,,1017,86,0.020,0.000,0.001,0.001,7.6,2.9,8
17/01/2016,18:00,147,4.3,12.8,1.3,23.8,47.3,,1017,23,0.019,0.000,0.001,0.001,10.4,2.7,8
17/01/2016,19:00,154,3.0,17.0,0.9,22.9,52.4,,1017,0,0.016,0.000,0.002,0.002,12.6,2.3,9
17/01/2016,20:00,160,2.3,15.1,0.9,22.2,53.5,,1018,0,0.014,0.000,0.002,0.002,9.8,1.1,7
17/01/2016,21:00,154,2.7,11.8,0.7,22.3,54.7,,1018,0,0.013,0.000,0.002,0.002,6.4,-0.8,7
17/01/2016,22:00,178,1.6,22.1,0.5,21.7,57.5,,1018,0,0.011,0.000,0.003,0.003,12.6,4.1,7
17/01/2016,23:00,196,3.5,13.9,1.3,21.6,58.0,,1017,0,0.014,0.000,0.002,0.002,9.2,2.3,7
18/01/2016,00:00,206,2.0,12.5,0.5,21.5,57.0,,1016,0,,,,,6.3,0.9,
18/01/2016,01:00,213,2.0,9.3,0.4,20.8,60.7,,1016,0,0.013,0.000,0.001,0.001,6.7,0.6,5
18/01/2016,02:00,204,2.6,13.6,0.7,20.2,63.4,,1015,0,0.011,0.000,0.001,0.001,3.4,0.6,6
18/01/2016,03:00,219,2.1,10.7,0.5,20.1,63.1,,1015,0,0.011,0.000,0.000,0.000,5.1,0.3,6
18/01/2016,04:00,236,1.4,15.0,0.6,20.0,61.8,,1016,0,0.011,0.000,0.000,0.000,6.9,-0.8,6
18/01/2016,05:00,234,1.5,11.8,0.4,19.8,62.5,,1016,19,0.009,0.001,0.002,0.003,7.1,1.5,7
18/01/2016,06:00,228,2.6,11.2,0.8,20.2,61.9,,1017,242,0.010,0.003,0.003,0.005,10.9,0.9,8
18/01/2016,07:00,218,2.9,14.5,1.0,21.4,57.8,,1017,444,0.011,0.002,0.003,0.005,7.1,-0.8,8
18/01/2016,08:00,172,2.6,36.9,1.0,23.8,49.6,,1017,782,0.016,0.002,0.003,0.005,18.2,2.2,9
18/01/2016,09:00,150,3.1,32.0,1.2,25.4,43.5,,1017,810,0.020,0.001,0.002,0.003,18.0,3.2,8
18/01/2016,10:00,132,3.7,24.1,1.3,26.4,38.1,,1017,1001,0.025,0.001,0.002,0.003,22.5,5.3,7
18/01/2016,11:00,155,2.7,41.2,1.5,26.6,36.7,,1016,734,0.029,0.001,0.001,0.002,18.4,4.5,7
18/01/2016,12:00,152,2.3,44.3,1.3,26.9,34.4,,1016,546,0.029,0.001,0.001,0.002,9.8,1.9,6
18/01/2016,13:00,128,2.1,46.5,1.2,27.6,33.6,,1015,717,0.027,0.000,0.001,0.001,12.4,5.4,6
18/01/2016,14:00,123,3.1,28.0,1.3,27.4,35.9,,1015,615,0.025,0.001,0.001,0.002,15.5,7.6,6
18/01/2016,15:00,101,3.1,25.0,1.3,26.9,37.8,,1014,371,0.024,0.001,0.003,0.004,13.2,5.3,6
18/01/2016,16:00,93,3.3,21.8,1.0,26.7,40.6,,1014,343,0.024,0.001,0.002,0.003,13.6,4.7,6
18/01/2016,17:00,104,3.8,21.0,1.0,26.0,42.8,,1015,86,0.020,0.000,0.001,0.001,12.0,0.3,6
