Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),Methane (ppb),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1),PM10 Black Carbon (ug/m^3)
20/04/2016,23:00,194,1.9,13.9,0.4,21.1,72.9,0.0,1020,0.000,0.004,0.004,0.003,1.7,26.6,5.7,27,0.5
21/04/2016,00:00,198,1.7,12.8,0.5,20.9,72.4,0.0,1020,,,,,1.7,31.8,6.1,,0.3
21/04/2016,01:00,190,2.0,13.0,0.4,20.7,73.0,0.0,1019,0.000,0.001,0.001,0.001,1.7,22.4,5.8,22,0.2
21/04/2016,02:00,187,1.8,12.2,0.5,20.5,74.8,0.0,1019,0.000,0.001,0.001,0.001,1.8,26.6,8.5,24,0.2
21/04/2016,03:00,195,1.8,11.7,0.5,20.3,75.8,0.0,1019,0.000,0.002,0.002,0.000,1.8,17.2,4.1,23,0.3
21/04/2016,04:00,192,1.8,12.3,0.4,19.9,76.9,0.0,1020,0.000,0.001,0.001,0.000,1.7,20.0,5.8,23,0.3
21/04/2016,05:00,184,1.9,11.6,0.4,19.8,79.5,0.0,1020,0.000,0.001,0.001,0.000,1.7,18.6,7.5,22,0.3
21/04/2016,06:00,201,2.3,12.3,0.6,20.1,81.4,0.0,1021,0.000,0.001,0.001,0.000,1.7,21.8,5.2,21,0.2
21/04/2016,07:00,190,2.0,19.3,0.5,20.2,80.4,0.0,1021,0.000,0.001,0.001,0.000,1.8,16.7,7.5,22,0.2
21/04/2016,08:00,161,2.7,18.8,0.9,21.8,74.4,0.0,1021,0.006,0.009,0.015,0.003,1.7,29.5,6.8,21,0.2
21/04/2016,09:00,136,3.8,12.5,1.0,22.9,70.9,0.0,1021,0.011,0.011,0.022,0.010,1.7,18.8,4.4,21,0.3
21/04/2016,10:00,119,4.5,11.2,1.1,23.9,67.0,0.0,1021,0.006,0.009,0.015,0.004,1.8,18.1,2.6,21,0.2
21/04/2016,11:00,110,5.6,6.0,1.0,24.3,64.6,0.0,1020,0.002,0.003,0.005,0.002,1.7,24.8,4.7,19,0.2
21/04/2016,12:00,110,5.8,6.1,1.0,24.4,64.2,0.0,1019,0.000,0.000,0.000,0.001,1.7,23.8,3.0,20,0.2
21/04/2016,13:00,110,5.8,6.1,1.1,24.0,67.3,0.0,1019,0.000,0.000,0.000,0.000,1.7,25.2,6.0,19,0.2
21/04/2016,14:00,106,5.9,6.9,0.9,24.2,63.5,0.0,1018,0.000,0.000,0.000,0.000,1.7,20.0,1.9,16,0.2
21/04/2016,15:00,105,5.9,5.2,0.9,24.1,62.6,0.0,1018,0.000,0.000,0.000,0.000,1.7,10.5,-3.3,14,0.3
21/04/2016,16:00,106,5.6,5.1,0.8,23.9,62.9,0.0,1018,0.000,0.001,0.001,0.000,1.7,13.2,-0.2,14,0.5
21/04/2016,17:00,110,5.2,5.6,0.8,23.5,63.9,0.0,1019,0.000,0.000,0.000,0.000,1.7,18.1,4.6,14,0.4
21/04/2016,18:00,114,4.3,8.8,1.0,23.5,63.9,0.0,1019,0.000,0.001,0.001,0.000,1.8,17.4,4.1,14,0.5
21/04/2016,19:00,128,3.2,9.5,0.8,23.1,68.2,0.0,1019,0.000,0.002,0.002,0.000,1.8,15.8,1.5,15,1.0
21/04/2016,20:00,147,2.1,27.8,0.8,22.4,69.9,0.0,1019,0.000,0.003,0.003,0.000,1.8,17.6,3.0,17,1.0
21/04/2016,21:00,199,1.7,12.6,0.4,21.3,71.0,0.0,1019,0.000,0.005,0.005,0.002,1.8,20.4,1.3,23,1.4
21/04/2016,22:00,198,1.8,11.6,0.4,21.1,69.4,0.0,1019,0.000,0.003,0.003,0.002,1.8,15.4,5.7,25,0.7
21/04/2016,23:00,191,1.8,11.1,0.5,21.1,69.9,0.0,1019,0.000,0.002,0.002,0.001,1.7,18.7,3.9,19,0.3
22/04/2016,00:00,187,1.9,12.0,0.5,20.8,71.2,0.0,1018,,,,,1.8,26.1,5.1,,0.2
22/04/2016,01:00,211,2.0,9.1,0.4,20.5,72.7,0.0,1018,0.000,0.001,0.001,0.000,1.8,16.3,0.1,12,0.2
22/04/2016,02:00,205,1.9,10.6,0.5,20.1,73.6,0.0,1018,0.000,0.002,0.002,0.000,1.7,12.9,2.4,14,0.2
22/04/2016,03:00,203,1.8,11.1,0.4,19.8,74.9,0.0,1018,0.000,0.002,0.002,0.000,1.7,9.6,1.2,14,0.2
22/04/2016,04:00,208,2.0,13.2,0.4,19.4,76.0,0.0,1018,0.001,0.003,0.003,0.001,1.7,9.7,-2.2,15,0.2
22/04/2016,05:00,209,2.3,10.2,0.5,19.0,77.1,0.0,1018,0.000,0.004,0.004,0.003,1.7,31.3,3.0,15,0.2
22/04/2016,06:00,209,1.9,10.4,0.5,19.1,77.7,0.0,1018,0.001,0.003,0.003,0.000,1.7,15.5,2.6,14,0.2
22/04/2016,07:00,202,2.0,13.8,0.5,19.5,76.6,0.0,1018,0.001,0.002,0.003,0.001,1.7,15.0,3.7,16,0.2
22/04/2016,08:00,162,2.7,12.5,0.6,21.9,69.0,0.0,1018,0.003,0.006,0.009,0.002,1.7,26.6,2.9,14,0.2
22/04/2016,09:00,119,2.6,26.8,1.1,23.5,62.1,0.0,1018,0.003,0.006,0.009,0.005,1.7,48.0,2.4,13,0.3
22/04/2016,10:00,96,4.3,7.5,0.6,24.0,57.7,0.0,1018,0.001,0.001,0.002,0.001,1.7,17.3,2.1,9,0.2
22/04/2016,11:00,93,3.9,9.2,0.6,24.3,52.8,0.0,1018,0.001,0.001,0.001,0.001,1.7,13.8,6.5,9,0.2
22/04/2016,12:00,98,3.9,10.1,0.5,24.6,52.6,0.0,1016,0.001,0.001,0.002,0.002,1.7,16.5,0.8,9,0.2
22/04/2016,13:00,100,3.8,10.5,0.8,25.1,49.5,0.0,1015,0.000,0.000,0.000,0.001,1.7,25.7,4.1,8,0.2
22/04/2016,14:00,93,3.9,12.4,0.7,24.9,51.5,0.0,1015,0.001,0.002,0.002,0.002,1.7,13.9,1.0,10,0.2
22/04/2016,15:00,80,4.0,13.8,0.7,24.3,56.9,0.0,1015,0.000,0.003,0.003,0.002,1.7,44.8,5.4,13,0.3
22/04/2016,16:00,17,3.3,11.2,0.8,23.6,63.1,0.0,1015,0.000,0.001,0.001,0.000,1.7,14.6,3.6,10,0.2
22/04/2016,17:00,359,2.1,167.6,0.6,23.1,68.1,0.0,1016,0.002,0.002,0.004,0.001,1.7,5.7,1.7,11,0.2
22/04/2016,18:00,308,1.5,14.8,0.3,22.8,70.4,0.0,1017,0.000,0.001,0.001,0.000,1.7,17.7,3.0,13,0.2
22/04/2016,19:00,271,0.9,26.5,0.4,22.4,71.9,0.0,1017,0.000,0.007,0.007,0.000,1.7,17.0,3.8,17,0.7
22/04/2016,20:00,248,0.8,26.8,0.2,22.2,73.1,0.0,1017,0.000,0.002,0.002,0.000,1.7,39.4,8.3,19,0.5
22/04/2016,21:00,214,0.7,41.6,0.2,21.7,75.6,0.0,1017,0.000,0.003,0.003,0.000,1.7,31.3,-0.9,16,0.6
22/04/2016,22:00,199,0.6,42.9,0.4,21.2,78.6,0.0,1017,0.000,0.005,0.005,0.000,1.7,29.5,-1.3,16,0.9
22/04/2016,23:00,211,1.1,20.6,0.4,20.6,80.8,0.0,1017,0.001,0.009,0.010,0.000,1.7,41.4,2.2,19,0.9
23/04/2016,00:00,196,1.2,12.8,0.3,20.8,78.6,0.0,1016,,,,,1.7,49.1,3.6,,0.6
23/04/2016,01:00,180,1.1,11.1,0.4,20.4,79.3,0.0,1016,0.000,0.010,0.010,0.000,1.7,61.5,5.4,18,0.7
23/04/2016,02:00,281,0.4,43.1,0.2,20.3,81.6,0.0,1016,0.001,0.008,0.009,0.000,1.8,48.8,2.9,22,1.1
23/04/2016,03:00,214,1.0,23.1,0.4,20.0,82.5,0.0,1015,0.003,0.009,0.012,0.000,1.7,50.9,6.2,17,1.1
23/04/2016,04:00,225,0.6,28.4,0.4,19.9,82.4,0.0,1015,0.003,0.011,0.014,0.000,1.8,37.2,5.6,18,1.0
23/04/2016,05:00,213,0.2,68.3,0.2,19.9,82.8,0.0,1015,0.003,0.008,0.010,0.000,1.8,65.1,4.4,33,1.2
23/04/2016,06:00,219,0.3,75.7,0.3,19.9,83.1,0.0,1016,0.012,0.012,0.024,0.000,1.8,106.2,5.3,28,1.4
23/04/2016,07:00,304,0.4,77.1,0.5,20.4,83.1,0.0,1016,0.004,0.007,0.011,0.000,1.8,75.8,3.1,21,0.9
23/04/2016,08:00,300,0.6,62.9,0.6,21.5,78.1,0.0,1016,0.001,0.003,0.003,0.000,1.8,25.8,5.1,15,0.3
23/04/2016,09:00,148,0.8,26.8,0.4,23.3,68.0,0.0,1016,0.002,0.004,0.005,0.000,1.7,44.6,2.1,20,0.5
23/04/2016,10:00,159,1.0,47.5,0.6,24.7,57.9,0.0,1016,0.001,0.003,0.004,0.001,1.7,39.9,8.8,20,0.3
23/04/2016,11:00,65,0.9,65.0,0.7,26.2,51.1,0.0,1015,0.004,0.007,0.011,0.003,1.7,34.5,7.7,18,
23/04/2016,12:00,51,1.7,29.4,0.7,27.1,46.9,0.0,1014,0.002,0.006,0.008,0.004,1.7,24.5,6.7,15,
23/04/2016,13:00,56,1.6,30.3,0.6,28.2,41.6,0.0,1013,0.002,0.004,0.006,0.004,1.7,13.9,3.2,14,
23/04/2016,14:00,50,1.5,33.9,0.6,29.0,37.3,0.0,1013,0.002,0.007,0.008,0.005,1.8,13.0,4.5,13,
23/04/2016,15:00,43,2.6,20.7,0.7,28.8,40.2,0.0,1013,0.012,0.022,0.033,0.014,1.8,19.7,6.8,14,
23/04/2016,16:00,29,3.7,8.3,0.7,27.1,51.4,0.0,1013,0.001,0.010,0.011,0.005,1.8,18.4,6.8,16,
23/04/2016,17:00,4,2.7,158.9,0.8,25.4,58.2,0.0,1014,0.000,0.007,0.007,0.004,1.8,13.1,4.8,17,
23/04/2016,18:00,318,2.5,8.3,0.5,24.4,60.7,0.0,1015,0.000,0.002,0.002,0.002,1.8,13.8,5.5,18,
23/04/2016,19:00,303,1.3,41.5,0.8,24.1,60.1,0.0,1016,0.000,0.003,0.003,0.002,1.8,29.2,3.8,25,
23/04/2016,20:00,277,0.4,83.9,0.5,23.4,62.4,0.0,1016,0.000,0.005,0.005,0.002,1.8,107.6,8.6,34,
23/04/2016,21:00,208,0.5,48.9,0.4,22.2,65.8,0.0,1016,0.001,0.007,0.008,0.002,1.8,100.5,9.1,40,
23/04/2016,22:00,210,0.5,51.3,0.4,21.2,69.8,0.0,1016,0.004,0.012,0.016,0.001,1.8,238.8,20.2,54,
23/04/2016,23:00,200,1.5,13.5,0.4,20.6,74.8,0.0,1016,0.001,0.007,0.008,0.002,1.8,222.4,13.0,28,
24/04/2016,00:00,208,1.7,18.2,0.3,20.8,75.4,0.0,1016,,,,,1.8,67.4,8.3,,
24/04/2016,01:00,203,2.1,10.4,0.5,21.4,52.3,0.0,1015,0.000,0.004,0.004,0.003,1.8,50.3,6.9,15,
24/04/2016,02:00,207,1.9,9.6,0.4,20.6,45.1,0.0,1015,0.000,0.004,0.004,0.007,1.8,4.5,0.0,12,
24/04/2016,03:00,210,2.3,8.7,0.6,20.0,34.7,0.0,1015,0.000,0.003,0.003,0.007,1.8,5.7,3.7,12,
24/04/2016,04:00,206,2.1,9.1,0.5,19.5,28.6,0.0,1015,0.000,0.004,0.004,0.011,1.8,6.8,4.9,12,
24/04/2016,05:00,203,2.3,9.7,0.6,18.9,26.7,0.0,1015,0.000,0.002,0.002,0.004,1.8,29.4,4.8,14,
24/04/2016,06:00,205,2.7,9.3,0.7,18.2,25.8,0.0,1016,0.000,0.003,0.003,0.006,1.8,22.2,1.7,7,
24/04/2016,07:00,202,2.9,12.0,0.7,18.1,26.1,0.0,1016,0.000,0.003,0.003,0.004,1.8,13.6,5.0,9,
24/04/2016,08:00,202,2.6,13.3,0.8,18.9,26.8,0.0,1017,0.001,0.003,0.004,0.005,1.8,54.2,1.9,14,
24/04/2016,09:00,198,2.5,15.1,0.8,21.0,26.0,0.0,1017,0.001,0.003,0.004,0.003,1.8,46.6,3.1,16,
24/04/2016,10:00,174,1.5,39.1,0.6,24.0,24.9,0.0,1016,0.001,0.003,0.004,0.003,1.8,69.8,6.0,9,
24/04/2016,11:00,65,1.6,27.9,0.6,25.8,24.2,0.0,1015,0.003,0.007,0.009,0.006,1.8,39.0,3.2,8,0.5
24/04/2016,12:00,26,2.4,16.5,0.7,26.6,20.9,0.0,1014,0.004,0.010,0.013,0.007,1.8,16.4,7.2,7,0.5
24/04/2016,13:00,18,2.7,12.3,0.7,27.5,23.8,0.0,1013,0.001,0.004,0.005,0.004,1.8,8.2,4.8,7,0.4
24/04/2016,14:00,28,4.9,7.7,1.1,27.2,28.6,0.0,1013,0.003,0.010,0.013,0.006,1.8,8.4,3.6,8,0.5
24/04/2016,15:00,29,5.6,5.7,0.9,25.6,34.5,0.0,1013,0.001,0.004,0.005,0.003,1.8,12.9,5.4,7,0.5
24/04/2016,16:00,26,4.3,6.9,0.7,24.4,42.3,0.0,1013,0.000,0.001,0.001,0.002,1.7,8.8,4.2,6,0.5
24/04/2016,17:00,28,3.1,5.6,0.9,23.1,53.0,0.0,1014,0.000,0.002,0.002,0.002,1.7,6.4,1.0,6,0.5
24/04/2016,18:00,340,0.4,92.2,0.5,21.9,60.5,0.0,1014,0.009,0.009,0.018,0.001,1.8,12.5,2.4,15,1.0
24/04/2016,19:00,249,0.8,19.5,0.2,20.4,66.1,0.0,1015,0.007,0.012,0.019,0.001,1.8,40.5,7.4,17,1.2
24/04/2016,20:00,245,1.0,12.4,0.2,20.3,69.7,0.0,1016,0.002,0.009,0.011,0.001,1.8,62.5,9.5,20,1.1
24/04/2016,21:00,190,0.5,36.0,0.3,18.7,78.2,0.0,1016,0.000,0.002,0.002,0.001,1.7,90.1,6.9,12,0.6
24/04/2016,22:00,207,0.6,36.0,0.3,18.4,82.6,0.0,1016,0.010,0.006,0.016,0.001,1.7,43.8,3.2,14,0.6
24/04/2016,23:00,207,1.4,9.4,0.3,18.1,83.1,0.0,1016,0.001,0.007,0.008,0.001,1.8,42.8,1.4,16,1.0
25/04/2016,00:00,214,1.0,11.3,0.3,17.5,80.7,0.0,1015,,,,,1.8,25.0,4.4,,1.0
25/04/2016,01:00,192,1.5,14.0,0.3,17.5,76.2,0.0,1015,0.000,0.009,0.009,0.001,1.8,21.0,11.1,19,1.0
25/04/2016,02:00,174,1.8,9.1,0.2,17.5,74.6,0.0,1015,0.000,0.003,0.003,0.001,1.8,52.0,7.4,16,0.6
25/04/2016,03:00,178,1.5,8.5,0.2,17.3,75.0,0.0,1014,0.000,0.007,0.007,0.001,1.7,53.6,7.5,17,0.8
25/04/2016,04:00,190,1.1,14.5,0.3,16.7,78.0,0.0,1014,0.000,0.006,0.006,0.001,1.8,36.6,8.2,15,0.7
25/04/2016,05:00,207,1.2,17.2,0.4,16.6,79.6,0.0,1014,0.001,0.014,0.015,0.002,1.8,33.8,5.5,20,1.1
25/04/2016,06:00,186,1.2,13.3,0.3,16.4,78.6,0.0,1015,0.000,0.006,0.006,0.002,1.8,43.3,7.2,17,0.7
25/04/2016,07:00,181,1.2,15.5,0.4,17.8,76.0,0.0,1015,0.001,0.004,0.005,0.002,1.8,38.2,7.1,17,0.7
25/04/2016,08:00,153,1.0,38.9,0.4,20.8,69.1,0.0,1015,0.001,0.004,0.005,0.003,1.8,36.8,8.4,32,0.8
25/04/2016,09:00,87,1.2,44.0,0.5,22.4,68.4,0.0,1015,0.002,0.003,0.005,0.001,1.8,39.1,14.2,52,0.6
25/04/2016,10:00,346,3.3,16.4,1.4,24.6,64.5,0.0,1015,0.001,0.003,0.004,0.002,1.8,22.9,9.1,19,0.5
25/04/2016,11:00,339,4.6,9.5,1.1,26.2,52.1,0.0,1014,0.000,0.000,0.000,0.002,1.7,15.9,7.5,13,0.4
25/04/2016,12:00,340,4.5,9.9,1.0,26.6,47.2,0.0,1012,0.000,0.000,0.000,0.002,1.7,6.6,2.9,12,0.4
25/04/2016,13:00,345,4.1,10.0,1.0,27.2,46.7,0.0,1011,0.000,0.000,0.000,0.002,1.7,1.1,-3.0,12,0.4
25/04/2016,14:00,341,4.7,9.7,0.9,27.3,49.2,0.0,1010,0.000,0.000,0.000,0.002,1.7,8.2,4.8,14,0.5
25/04/2016,15:00,342,4.6,10.1,1.1,26.9,55.5,0.0,1010,0.000,0.000,0.000,0.001,1.7,15.0,9.7,14,0.5
25/04/2016,16:00,340,5.0,7.7,1.0,25.6,62.5,0.0,1010,0.001,0.001,0.002,0.001,1.7,9.2,4.8,13,0.4
25/04/2016,17:00,330,4.8,4.5,0.9,24.3,69.4,0.0,1011,0.001,0.001,0.001,0.001,1.7,10.0,3.9,13,0.5
25/04/2016,18:00,322,3.5,5.4,0.4,23.5,74.8,0.0,1011,0.001,0.000,0.001,0.001,1.7,13.0,1.5,14,0.5
25/04/2016,19:00,317,3.5,5.0,0.5,22.9,77.3,0.0,1012,0.000,0.000,0.000,0.001,1.7,7.2,2.5,14,0.4
25/04/2016,20:00,319,5.0,4.5,0.7,22.8,76.3,0.0,1011,0.000,0.000,0.000,0.001,1.7,2.0,-1.2,13,0.4
25/04/2016,21:00,317,3.9,5.5,0.7,22.7,76.1,0.0,1011,0.000,0.000,0.000,0.001,1.7,4.7,2.9,16,0.5
25/04/2016,22:00,316,3.2,8.0,0.5,22.3,77.9,0.0,1011,0.000,0.000,0.000,0.000,1.7,7.3,5.4,17,0.5
25/04/2016,23:00,329,2.4,6.0,0.4,22.0,80.5,0.0,1010,0.001,0.001,0.001,0.001,1.7,10.4,4.6,22,0.5
26/04/2016,00:00,326,3.5,8.5,0.8,22.2,78.1,0.0,1010,,,,,1.7,4.1,1.9,,0.4
26/04/2016,01:00,319,3.7,7.7,0.8,22.1,76.2,0.0,1010,0.000,0.000,0.000,0.001,1.7,3.1,2.6,9,0.4
26/04/2016,02:00,319,3.5,8.0,1.2,21.9,77.0,0.0,1009,0.000,0.000,0.000,0.001,1.7,5.4,3.5,10,0.4
26/04/2016,03:00,313,4.4,8.2,0.7,22.0,79.2,0.0,1008,0.000,0.000,0.000,0.001,1.7,6.3,5.0,11,0.4
26/04/2016,04:00,311,4.5,7.4,0.7,21.9,80.9,0.0,1008,0.000,0.000,0.000,0.001,1.7,2.6,1.5,15,0.4
26/04/2016,05:00,312,3.3,8.5,0.7,21.7,81.3,0.0,1009,0.000,0.001,0.001,0.000,1.7,7.1,5.0,17,0.5
26/04/2016,06:00,315,3.5,7.6,0.6,21.5,81.2,0.0,1009,0.001,0.001,0.002,0.000,1.8,7.3,4.9,17,0.5
26/04/2016,07:00,319,4.0,7.7,0.6,22.2,79.3,0.0,1010,0.001,0.002,0.002,0.000,1.8,5.8,3.4,14,0.4
26/04/2016,08:00,320,5.6,9.3,1.1,23.7,73.2,0.0,1010,0.000,0.000,0.000,0.000,1.7,11.6,3.9,12,0.4
26/04/2016,09:00,320,4.2,13.9,1.3,25.5,66.0,0.0,1010,0.002,0.002,0.004,0.000,1.7,53.0,4.5,13,0.4
26/04/2016,10:00,311,4.8,17.1,1.3,27.0,59.3,0.0,1009,0.002,0.002,0.004,0.001,1.7,60.6,8.2,15,0.4
26/04/2016,11:00,310,4.6,18.2,1.2,28.4,52.1,0.0,1008,0.002,0.002,0.004,0.001,1.7,60.6,4.3,13,0.4
26/04/2016,12:00,345,4.3,17.7,1.2,29.1,50.5,0.0,1007,0.000,0.001,0.001,0.002,1.7,32.0,4.5,18,0.5
26/04/2016,13:00,333,4.4,16.3,1.1,29.8,46.1,0.0,1006,0.000,0.001,0.001,0.001,1.7,20.2,3.4,12,0.4
26/04/2016,14:00,335,2.4,41.3,1.7,31.4,38.5,0.0,1005,0.000,0.002,0.002,0.002,1.8,23.1,6.7,12,0.4
26/04/2016,15:00,333,4.3,13.4,1.1,29.4,54.7,0.0,1006,0.000,0.000,0.000,0.001,1.7,18.6,2.4,12,0.5
26/04/2016,16:00,340,3.8,6.6,0.8,27.6,65.1,0.0,1006,0.000,0.000,0.000,0.001,1.7,6.5,-0.6,15,0.4
26/04/2016,17:00,329,3.8,7.1,0.5,26.8,69.2,0.0,1006,0.000,0.001,0.001,0.000,1.7,8.9,1.6,17,0.4
26/04/2016,18:00,318,3.0,8.9,0.6,25.9,73.1,0.0,1007,0.001,0.001,0.002,0.000,1.7,18.4,3.3,19,0.4
26/04/2016,19:00,232,2.0,39.4,1.2,26.3,63.7,0.0,1009,0.000,0.003,0.003,0.001,1.7,21.0,6.8,19,0.7
26/04/2016,20:00,207,4.3,17.8,1.6,26.5,45.1,0.0,1010,0.000,0.005,0.005,0.003,1.7,31.1,3.5,10,0.4
26/04/2016,21:00,202,3.8,21.3,1.9,25.3,46.4,0.0,1010,0.000,0.003,0.003,0.002,1.7,38.8,-2.3,6,0.4
26/04/2016,22:00,208,1.7,51.9,1.3,24.4,43.1,0.0,1011,0.000,0.004,0.004,0.003,1.7,,,7,0.4
26/04/2016,23:00,220,2.5,25.1,1.3,24.2,41.1,0.0,1011,0.000,0.003,0.003,0.002,1.7,16.7,1.6,4,0.3
27/04/2016,00:00,212,1.4,51.3,1.0,23.7,43.9,0.0,1010,,,,,1.7,,,,0.4
27/04/2016,01:00,189,1.5,44.5,1.0,23.3,45.0,0.0,1010,0.000,0.001,0.001,0.001,1.7,22.7,-3.2,4,0.4
27/04/2016,02:00,210,1.1,59.2,1.0,22.8,44.4,0.0,1010,0.000,0.000,0.000,0.001,1.8,13.1,-2.5,5,0.4
27/04/2016,03:00,200,0.6,74.3,0.6,22.3,45.7,0.0,1010,0.000,0.000,0.000,0.001,1.8,16.4,-1.8,9,0.5
27/04/2016,04:00,168,1.1,50.9,0.9,21.5,51.8,0.0,1011,0.000,0.003,0.003,0.001,1.8,40.0,1.2,5,0.5
27/04/2016,05:00,213,1.7,24.6,0.5,20.7,56.2,0.0,1011,0.000,0.005,0.005,0.001,1.8,50.3,3.4,6,0.4
27/04/2016,06:00,219,1.3,23.0,0.4,19.4,61.9,0.0,1012,0.000,0.006,0.006,0.001,1.8,18.6,1.4,8,0.6
27/04/2016,07:00,197,2.0,17.1,0.5,19.8,62.1,0.0,1013,0.001,0.004,0.004,0.002,1.8,70.4,0.9,7,0.4
27/04/2016,08:00,191,2.2,27.2,0.8,21.2,57.4,0.0,1014,0.001,0.002,0.003,0.002,1.8,26.4,1.5,12,0.4
27/04/2016,09:00,198,2.4,21.1,1.0,21.7,55.6,0.0,1014,0.001,0.002,0.003,0.002,1.7,41.0,3.5,11,0.3
27/04/2016,10:00,196,2.0,31.2,0.8,22.4,54.0,0.0,1014,0.001,0.003,0.003,0.002,1.7,22.9,-0.1,8,0.4
27/04/2016,11:00,285,1.7,41.7,0.8,23.6,48.5,0.0,1013,0.001,0.003,0.004,0.002,1.8,49.5,1.7,11,0.4
27/04/2016,12:00,310,1.9,49.6,1.3,24.6,42.1,0.0,1012,0.000,0.001,0.001,0.001,1.8,52.2,3.4,12,0.4
27/04/2016,13:00,258,2.2,46.6,1.2,24.9,37.5,0.0,1011,0.001,0.003,0.004,0.001,1.7,,,17,0.4
27/04/2016,14:00,275,2.2,32.3,0.8,25.4,34.8,0.0,1011,0.002,0.003,0.004,0.001,1.7,48.2,4.3,36,0.5
27/04/2016,15:00,253,2.3,27.3,0.8,25.5,33.6,0.0,1011,0.001,0.003,0.004,0.000,1.7,203.9,25.6,34,0.4
27/04/2016,16:00,245,2.2,17.0,0.7,24.9,35.2,0.0,1012,0.000,0.002,0.002,0.000,1.8,96.8,13.9,12,0.4
27/04/2016,17:00,206,2.0,12.4,0.6,23.1,38.0,0.0,1012,0.000,0.001,0.001,0.000,1.8,45.9,5.7,14,0.4
27/04/2016,18:00,198,1.8,10.5,0.4,22.0,40.2,0.0,1013,0.000,0.001,0.001,0.001,1.8,87.3,7.2,18,0.4
27/04/2016,19:00,201,1.9,10.7,0.4,21.6,40.8,0.0,1013,0.000,0.001,0.001,0.001,1.8,50.6,5.5,11,0.4
27/04/2016,20:00,200,2.2,7.9,0.3,21.9,39.5,0.0,1014,0.000,0.002,0.002,0.006,1.7,31.1,3.9,6,0.4
27/04/2016,21:00,221,1.6,50.5,0.7,20.7,44.0,0.0,1014,0.000,0.003,0.003,0.001,1.8,17.6,4.3,6,0.6
27/04/2016,22:00,309,1.9,18.8,0.5,18.1,63.0,0.0,1015,0.001,0.003,0.004,0.000,1.8,67.6,5.3,11,0.8
27/04/2016,23:00,220,0.6,48.0,0.6,16.8,61.4,0.0,1015,0.001,0.006,0.007,0.000,1.8,108.9,6.6,57,1.0
28/04/2016,00:00,206,2.2,22.2,0.7,16.0,60.0,0.0,1015,,,,,1.8,354.9,22.5,,0.5
