Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Sulfur Dioxide (ppm),PM10 (ug/m^3)
22/01/2015,17:00,,,,,37.4,0.001,30.0
22/01/2015,18:00,,,,,36.2,0.001,25.1
22/01/2015,19:00,,,,,34.2,0.001,21.5
22/01/2015,20:00,,,,,32.1,0.001,33.2
22/01/2015,21:00,,,,,30.7,0.001,33.5
22/01/2015,22:00,,,,,29.8,0.001,35.0
22/01/2015,23:00,,,,,29.4,0.001,35.9
23/01/2015,00:00,,,,,28.1,,13.0
23/01/2015,01:00,,,,,27.4,0.001,11.6
23/01/2015,02:00,,,,,26.9,0.001,10.7
23/01/2015,03:00,,,,,26.7,0.001,11.1
23/01/2015,04:00,,,,,26.2,0.001,16.1
23/01/2015,05:00,,,,,25.3,0.001,18.6
23/01/2015,06:00,,,,,24.9,0.001,25.3
23/01/2015,07:00,,,,,28.2,0.001,30.6
23/01/2015,08:00,,,,,31.8,0.001,23.6
23/01/2015,09:00,,,,,34.2,0.001,14.1
23/01/2015,10:00,,,,,35.9,0.001,11.6
23/01/2015,11:00,,,,,37.0,0.001,16.4
23/01/2015,12:00,,,,,37.2,0.001,25.5
23/01/2015,13:00,,,,,38.1,0.001,13.0
23/01/2015,14:00,,,,,39.6,0.001,18.6
23/01/2015,15:00,,,,,37.7,0.001,15.0
23/01/2015,16:00,,,,,38.8,0.001,16.5
23/01/2015,17:00,,,,,38.1,0.001,15.7
23/01/2015,18:00,,,,,37.2,0.001,22.9
23/01/2015,19:00,,,,,35.2,0.001,40.5
23/01/2015,20:00,,,,,34.3,0.001,29.4
23/01/2015,21:00,,,,,33.3,0.001,37.2
23/01/2015,22:00,,,,,32.5,0.001,29.7
23/01/2015,23:00,,,,,31.9,0.002,45.5
24/01/2015,00:00,,,,,31.4,,32.0
24/01/2015,01:00,,,,,30.3,0.002,21.8
24/01/2015,02:00,,,,,29.5,0.001,39.2
24/01/2015,03:00,,,,,28.5,0.001,40.1
24/01/2015,04:00,,,,,27.8,0.001,45.3
24/01/2015,05:00,,,,,27.2,0.001,49.0
24/01/2015,06:00,,,,,27.1,0.001,53.9
24/01/2015,07:00,,,,,29.2,0.001,59.3
24/01/2015,08:00,,,,,32.2,0.001,61.9
24/01/2015,09:00,,,,,34.5,0.001,80.8
24/01/2015,10:00,,,,,36.9,0.001,58.8
24/01/2015,11:00,,,,,39.0,0.003,40.9
24/01/2015,12:00,,,,,40.3,0.004,46.1
24/01/2015,13:00,,,,,42.0,0.002,33.5
24/01/2015,14:00,,,,,42.4,0.001,30.0
24/01/2015,15:00,,,,,40.3,0.002,28.8
24/01/2015,16:00,,,,,41.1,0.001,24.3
24/01/2015,17:00,,,,,40.2,0.001,30.0
24/01/2015,18:00,,,,,37.0,0.001,33.5
24/01/2015,19:00,,,,,32.6,0.001,31.5
24/01/2015,20:00,,,,,30.8,0.001,21.9
24/01/2015,21:00,,,,,30.4,0.001,21.3
24/01/2015,22:00,,,,,30.1,0.001,25.6
24/01/2015,23:00,,,,,29.7,0.001,33.9
25/01/2015,00:00,,,,,29.3,,23.2
25/01/2015,01:00,,,,,28.9,0.001,23.3
25/01/2015,02:00,,,,,28.4,0.001,20.3
25/01/2015,03:00,,,,,28.0,0.001,25.9
25/01/2015,04:00,,,,,27.5,0.001,30.4
25/01/2015,05:00,,,,,27.1,0.001,31.5
25/01/2015,06:00,,,,,27.0,0.001,32.7
25/01/2015,07:00,,,,,28.8,0.001,33.5
25/01/2015,08:00,,,,,31.6,0.001,33.3
25/01/2015,09:00,,,,,34.1,0.001,78.3
25/01/2015,10:00,,,,,36.0,0.003,71.1
25/01/2015,11:00,,,,,37.0,0.037,30.2
25/01/2015,12:00,,,,,39.0,0.215,46.8
25/01/2015,13:00,,,,,40.9,0.056,38.6
25/01/2015,14:00,,,,,41.3,0.088,36.4
25/01/2015,15:00,,,,,41.8,0.061,44.7
25/01/2015,16:00,,,,,41.3,0.035,21.8
25/01/2015,17:00,,,,,38.1,0.001,21.2
25/01/2015,18:00,,,,,35.6,0.002,34.3
25/01/2015,19:00,,,,,30.0,0.004,22.7
25/01/2015,20:00,,,,,29.6,0.003,15.0
25/01/2015,21:00,,,,,28.5,0.001,14.1
25/01/2015,22:00,,,,,27.6,0.001,10.0
25/01/2015,23:00,,,,,27.1,0.003,16.3
26/01/2015,00:00,,,,,26.8,,17.8
26/01/2015,01:00,,,,,26.4,0.002,10.3
26/01/2015,02:00,,,,,26.3,0.001,7.8
26/01/2015,03:00,,,,,25.8,0.001,8.7
26/01/2015,04:00,,,,,25.3,0.001,8.3
26/01/2015,05:00,,,,,25.2,0.001,10.7
26/01/2015,06:00,,,,,25.0,0.001,13.5
26/01/2015,07:00,,,,,27.9,0.001,
26/01/2015,08:00,,,,,31.5,0.001,6.2
26/01/2015,09:00,,,,,33.0,0.001,13.1
26/01/2015,10:00,,,,,34.8,0.001,10.2
26/01/2015,11:00,,,,,37.0,0.001,9.4
26/01/2015,12:00,,,,,38.1,0.001,7.8
26/01/2015,13:00,,,,,39.0,0.001,7.9
26/01/2015,14:00,,,,,39.1,0.001,10.1
26/01/2015,15:00,,,,,38.9,0.001,9.1
26/01/2015,16:00,,,,,38.3,0.001,13.5
26/01/2015,17:00,,,,,38.2,0.001,9.9
26/01/2015,18:00,,,,,37.7,0.001,12.9
26/01/2015,19:00,,,,,34.2,0.001,16.7
26/01/2015,20:00,,,,,32.4,0.001,17.0
26/01/2015,21:00,,,,,29.9,0.001,18.5
26/01/2015,22:00,,,,,28.4,0.001,33.3
26/01/2015,23:00,,,,,27.3,0.001,13.0
27/01/2015,00:00,,,,,27.2,,10.8
27/01/2015,01:00,,,,,28.6,0.001,21.3
27/01/2015,02:00,,,,,27.7,0.001,23.2
27/01/2015,03:00,,,,,26.6,0.001,20.8
27/01/2015,04:00,,,,,26.1,0.001,20.8
27/01/2015,05:00,,,,,26.2,0.000,17.6
27/01/2015,06:00,,,,,26.0,0.000,17.0
27/01/2015,07:00,,,,,26.7,0.000,20.5
27/01/2015,08:00,,,,,28.6,0.001,24.2
27/01/2015,09:00,,,,,30.6,0.000,16.2
27/01/2015,10:00,,,,,32.3,0.000,17.7
27/01/2015,11:00,,,,,33.7,0.001,15.2
27/01/2015,12:00,,,,,35.3,0.001,13.7
27/01/2015,13:00,,,,,36.0,0.001,18.3
27/01/2015,14:00,,,,,36.8,0.001,18.5
27/01/2015,15:00,,,,,36.8,0.001,16.4
27/01/2015,16:00,,,,,37.0,0.001,14.8
27/01/2015,17:00,,,,,36.5,0.001,16.3
27/01/2015,18:00,,,,,35.7,0.001,17.9
27/01/2015,19:00,,,,,32.7,0.001,17.6
27/01/2015,20:00,,,,,31.2,0.000,16.5
27/01/2015,21:00,,,,,30.6,0.001,13.4
27/01/2015,22:00,,,,,29.5,0.000,13.7
27/01/2015,23:00,,,,,28.4,0.001,13.8
28/01/2015,00:00,,,,,27.4,,11.8
28/01/2015,01:00,,,,,27.0,0.001,11.0
28/01/2015,02:00,,,,,26.3,0.000,13.2
28/01/2015,03:00,,,,,25.7,0.000,14.7
28/01/2015,04:00,,,,,24.9,0.001,17.4
28/01/2015,05:00,,,,,24.1,0.000,19.7
28/01/2015,06:00,,,,,23.6,0.001,23.4
28/01/2015,07:00,,,,,24.6,0.001,25.8
28/01/2015,08:00,,,,,26.9,0.001,22.2
28/01/2015,09:00,,,,,28.5,0.001,23.6
28/01/2015,10:00,,,,,30.4,0.001,18.9
28/01/2015,11:00,,,,,31.8,0.001,18.2
28/01/2015,12:00,,,,,33.2,0.000,13.9
28/01/2015,13:00,,,,,34.1,0.000,11.3
28/01/2015,14:00,,,,,35.0,0.001,10.6
28/01/2015,15:00,,,,,35.5,0.000,12.0
28/01/2015,16:00,,,,,35.5,0.000,12.2
28/01/2015,17:00,,,,,35.4,0.001,15.9
28/01/2015,18:00,,,,,34.5,0.000,21.9
28/01/2015,19:00,,,,,31.6,0.000,19.9
28/01/2015,20:00,,,,,29.6,0.000,18.7
28/01/2015,21:00,,,,,28.5,0.000,12.2
28/01/2015,22:00,,,,,26.8,0.000,17.0
28/01/2015,23:00,,,,,24.9,0.000,18.9
29/01/2015,00:00,,,,,24.4,,9.0
29/01/2015,01:00,,,,,25.4,0.001,9.9
29/01/2015,02:00,,,,,24.8,0.001,14.4
29/01/2015,03:00,,,,,24.6,0.000,17.7
29/01/2015,04:00,,,,,24.4,0.000,20.3
29/01/2015,05:00,,,,,23.8,0.000,23.3
29/01/2015,06:00,,,,,22.6,0.001,30.8
29/01/2015,07:00,,,,,24.3,0.001,41.2
29/01/2015,08:00,,,,,27.6,0.001,31.4
29/01/2015,09:00,,,,,30.2,0.001,25.4
29/01/2015,10:00,,,,,32.6,0.001,22.6
29/01/2015,11:00,,,,,34.6,0.001,16.0
29/01/2015,12:00,,,,,36.4,0.001,22.4
29/01/2015,13:00,,,,,37.2,0.001,16.8
29/01/2015,14:00,,,,,38.0,0.000,16.1
29/01/2015,15:00,,,,,38.2,0.001,11.5
29/01/2015,16:00,,,,,38.1,0.000,13.0
29/01/2015,17:00,,,,,38.6,0.000,13.0
29/01/2015,18:00,,,,,37.5,0.000,17.6
29/01/2015,19:00,,,,,33.9,0.000,22.9
29/01/2015,20:00,,,,,31.2,0.000,32.5
29/01/2015,21:00,,,,,29.3,0.001,31.3
29/01/2015,22:00,,,,,28.1,0.001,26.9
29/01/2015,23:00,,,,,27.2,0.001,22.4
30/01/2015,00:00,,,,,26.7,,11.1
30/01/2015,01:00,,,,,26.5,0.001,22.1
30/01/2015,02:00,,,,,25.4,0.001,21.1
30/01/2015,03:00,,,,,24.5,0.001,17.7
30/01/2015,04:00,,,,,23.9,0.001,16.9
30/01/2015,05:00,,,,,23.1,0.001,16.8
30/01/2015,06:00,,,,,23.3,0.001,18.7
30/01/2015,07:00,,,,,27.3,0.001,24.6
30/01/2015,08:00,,,,,32.2,0.001,13.7
30/01/2015,09:00,,,,,34.6,0.000,18.2
30/01/2015,10:00,,,,,36.4,0.001,11.4
30/01/2015,11:00,,,,,37.8,0.001,7.7
30/01/2015,12:00,,,,,38.4,0.000,9.6
30/01/2015,13:00,,,,,38.6,0.001,6.4
30/01/2015,14:00,,,,,40.2,0.001,8.5
30/01/2015,15:00,,,,,39.9,0.001,7.6
30/01/2015,16:00,,,,,39.5,0.001,13.4
30/01/2015,17:00,,,,,38.3,0.001,10.0
30/01/2015,18:00,,,,,37.5,0.001,11.6
30/01/2015,19:00,,,,,35.3,0.000,17.2
30/01/2015,20:00,,,,,32.7,0.001,30.3
30/01/2015,21:00,,,,,30.8,0.001,25.9
30/01/2015,22:00,,,,,29.1,0.001,27.8
30/01/2015,23:00,,,,,28.2,0.001,17.8
31/01/2015,00:00,,,,,27.4,,18.9
31/01/2015,01:00,,,,,26.3,0.001,17.5
31/01/2015,02:00,,,,,26.0,0.001,15.0
31/01/2015,03:00,,,,,27.4,0.001,4.9
31/01/2015,04:00,,,,,28.7,0.000,7.2
31/01/2015,05:00,,,,,29.4,0.000,10.1
31/01/2015,06:00,,,,,29.5,0.000,13.9
31/01/2015,07:00,,,,,29.7,0.000,15.6
31/01/2015,08:00,,,,,31.9,0.000,13.9
31/01/2015,09:00,,,,,33.8,0.000,23.3
31/01/2015,10:00,,,,,36.0,0.000,19.3
31/01/2015,11:00,,,,,37.8,0.000,13.2
31/01/2015,12:00,,,,,39.4,0.000,10.5
31/01/2015,13:00,,,,,40.2,0.000,9.3
31/01/2015,14:00,,,,,40.5,0.000,11.1
31/01/2015,15:00,,,,,40.6,0.001,11.4
31/01/2015,16:00,,,,,40.4,0.001,10.1
31/01/2015,17:00,,,,,39.8,0.000,13.9
31/01/2015,18:00,,,,,39.0,0.000,14.2
31/01/2015,19:00,,,,,35.7,0.000,26.9
31/01/2015,20:00,,,,,33.1,0.000,30.1
31/01/2015,21:00,,,,,31.3,0.000,31.6
31/01/2015,22:00,,,,,31.8,0.000,19.4
31/01/2015,23:00,,,,,31.5,0.000,10.1
01/02/2015,00:00,,,,,31.1,,8.1
01/02/2015,01:00,,,,,30.5,0.001,6.4
01/02/2015,02:00,,,,,29.8,0.000,8.0
01/02/2015,03:00,,,,,29.0,0.000,10.0
01/02/2015,04:00,,,,,27.6,0.000,9.2
01/02/2015,05:00,,,,,26.8,0.000,11.4
01/02/2015,06:00,,,,,25.4,0.000,13.1
01/02/2015,07:00,,,,,27.7,0.000,12.1
01/02/2015,08:00,,,,,31.9,0.000,5.8
01/02/2015,09:00,,,,,33.7,0.000,8.7
01/02/2015,10:00,,,,,35.5,0.000,8.1
01/02/2015,11:00,,,,,37.7,0.000,9.5
01/02/2015,12:00,,,,,38.3,0.000,10.0
01/02/2015,13:00,,,,,39.0,0.000,8.1
01/02/2015,14:00,,,,,39.5,0.000,9.0
01/02/2015,15:00,,,,,39.8,0.000,7.7
01/02/2015,16:00,,,,,39.4,0.000,7.2
01/02/2015,17:00,,,,,38.8,0.000,10.3
01/02/2015,18:00,,,,,37.8,0.000,10.2
01/02/2015,19:00,,,,,34.9,0.000,14.6
01/02/2015,20:00,,,,,32.3,0.000,18.0
01/02/2015,21:00,,,,,29.7,0.000,23.4
01/02/2015,22:00,,,,,28.3,0.000,19.5
01/02/2015,23:00,,,,,27.1,0.000,20.7
02/02/2015,00:00,,,,,27.1,,7.8
02/02/2015,01:00,,,,,27.9,0.000,12.7
02/02/2015,02:00,,,,,25.6,0.000,12.7
02/02/2015,03:00,,,,,24.6,0.001,11.4
02/02/2015,04:00,,,,,23.9,0.000,12.2
02/02/2015,05:00,,,,,24.0,0.000,12.2
02/02/2015,06:00,,,,,24.5,0.000,21.1
02/02/2015,07:00,,,,,26.4,0.001,25.2
02/02/2015,08:00,,,,,30.5,0.001,17.5
02/02/2015,09:00,,,,,32.0,0.001,20.2
02/02/2015,10:00,,,,,33.9,0.001,21.1
02/02/2015,11:00,,,,,35.4,0.001,20.3
02/02/2015,12:00,,,,,36.4,0.001,21.3
02/02/2015,13:00,,,,,37.1,0.000,23.5
02/02/2015,14:00,,,,,37.2,0.001,30.5
02/02/2015,15:00,,,,,37.4,0.000,39.7
02/02/2015,16:00,,,,,37.1,0.001,30.8
02/02/2015,17:00,,,,,36.5,0.000,36.7
02/02/2015,18:00,,,,,35.3,0.000,32.7
02/02/2015,19:00,,,,,32.5,0.000,19.0
02/02/2015,20:00,,,,,31.0,0.000,16.0
02/02/2015,21:00,,,,,30.2,0.000,20.5
02/02/2015,22:00,,,,,28.9,0.000,10.5
02/02/2015,23:00,,,,,28.1,0.000,10.8
03/02/2015,00:00,,,,,27.2,,14.6
03/02/2015,01:00,,,,,26.1,0.000,14.4
03/02/2015,02:00,,,,,25.1,0.000,14.7
03/02/2015,03:00,,,,,24.6,0.000,15.2
03/02/2015,04:00,,,,,23.9,0.000,15.3
03/02/2015,05:00,,,,,22.9,0.000,15.6
03/02/2015,06:00,,,,,22.1,0.000,23.9
03/02/2015,07:00,,,,,23.1,0.000,19.7
03/02/2015,08:00,,,,,25.4,0.000,24.9
03/02/2015,09:00,,,,,27.4,0.000,27.8
03/02/2015,10:00,,,,,29.3,0.000,25.3
03/02/2015,11:00,,,,,30.8,0.000,23.9
03/02/2015,12:00,,,,,32.1,0.000,15.8
03/02/2015,13:00,,,,,33.4,0.000,16.5
03/02/2015,14:00,,,,,34.0,0.000,103.3
03/02/2015,15:00,,,,,34.5,0.001,368.8
03/02/2015,16:00,,,,,34.6,0.000,19.2
03/02/2015,17:00,,,,,34.5,0.000,19.3
03/02/2015,18:00,,,,,33.7,0.000,16.9
03/02/2015,19:00,,,,,30.9,0.000,15.8
03/02/2015,20:00,,,,,28.8,0.000,38.1
03/02/2015,21:00,,,,,26.7,0.000,41.7
03/02/2015,22:00,,,,,25.5,0.000,23.6
03/02/2015,23:00,,,,,24.3,0.000,19.3
04/02/2015,00:00,,,,,23.3,,14.2
04/02/2015,01:00,,,,,22.8,0.001,12.5
04/02/2015,02:00,,,,,22.7,0.000,14.4
04/02/2015,03:00,,,,,22.0,0.001,15.4
04/02/2015,04:00,,,,,21.7,0.000,15.5
04/02/2015,05:00,,,,,21.3,0.000,18.6
04/02/2015,06:00,,,,,21.8,0.001,29.6
04/02/2015,07:00,,,,,24.2,0.001,46.3
04/02/2015,08:00,,,,,29.2,0.001,30.4
04/02/2015,09:00,,,,,31.4,0.000,19.6
04/02/2015,10:00,,,,,32.9,0.000,20.6
04/02/2015,11:00,,,,,34.3,0.000,13.4
04/02/2015,12:00,,,,,35.0,0.000,16.7
04/02/2015,13:00,,,,,35.5,0.000,12.4
04/02/2015,14:00,,,,,36.2,0.000,22.1
04/02/2015,15:00,,,,,36.3,0.001,13.0
04/02/2015,16:00,,,,,36.3,0.000,54.1
04/02/2015,17:00,,,,,36.0,0.000,11.5
04/02/2015,18:00,,,,,35.3,0.000,16.8
04/02/2015,19:00,,,,,33.0,0.000,15.2
04/02/2015,20:00,,,,,32.0,0.000,11.7
04/02/2015,21:00,,,,,31.3,0.000,9.4
04/02/2015,22:00,,,,,29.8,0.000,16.0
04/02/2015,23:00,,,,,27.7,0.000,19.4
05/02/2015,00:00,,,,,26.7,,12.7
05/02/2015,01:00,,,,,26.4,0.001,9.0
05/02/2015,02:00,,,,,26.2,0.000,8.0
05/02/2015,03:00,,,,,25.8,0.000,7.2
05/02/2015,04:00,,,,,25.1,0.000,7.9
05/02/2015,05:00,,,,,24.3,0.000,11.0
05/02/2015,06:00,,,,,24.7,0.001,14.4
05/02/2015,07:00,,,,,26.6,0.001,37.4
05/02/2015,08:00,,,,,30.8,0.000,27.6
05/02/2015,09:00,,,,,33.2,0.000,20.1
05/02/2015,10:00,,,,,35.0,0.001,17.8
05/02/2015,11:00,,,,,36.4,0.001,17.8
05/02/2015,12:00,,,,,38.8,0.001,14.0
05/02/2015,13:00,,,,,39.4,0.001,13.5
05/02/2015,14:00,,,,,39.9,0.001,13.2
05/02/2015,15:00,,,,,40.2,0.001,12.8
05/02/2015,16:00,,,,,40.1,0.001,17.5
05/02/2015,17:00,,,,,40.4,0.001,11.1
05/02/2015,18:00,,,,,39.1,0.001,16.2
05/02/2015,19:00,,,,,34.9,0.001,17.2
05/02/2015,20:00,,,,,33.2,0.001,31.7
05/02/2015,21:00,,,,,31.3,0.001,33.7
05/02/2015,22:00,,,,,31.4,0.001,27.0
05/02/2015,23:00,,,,,31.8,0.000,13.9
06/02/2015,00:00,,,,,31.3,,10.7
06/02/2015,01:00,,,,,30.9,0.001,10.1
06/02/2015,02:00,,,,,30.3,0.000,10.0
06/02/2015,03:00,,,,,30.0,0.001,10.1
06/02/2015,04:00,,,,,29.9,0.000,10.1
06/02/2015,05:00,,,,,29.5,0.000,13.0
06/02/2015,06:00,,,,,29.2,0.001,23.8
06/02/2015,07:00,,,,,29.9,0.001,18.6
06/02/2015,08:00,,,,,31.0,0.001,16.8
06/02/2015,09:00,,,,,33.6,0.001,11.7
06/02/2015,10:00,,,,,36.5,0.001,12.8
06/02/2015,11:00,,,,,37.1,0.001,10.8
06/02/2015,12:00,,,,,37.9,0.001,7.6
06/02/2015,13:00,,,,,40.0,0.001,11.6
06/02/2015,14:00,,,,,39.3,0.001,11.7
06/02/2015,15:00,,,,,38.8,0.000,12.1
06/02/2015,16:00,,,,,39.2,0.000,11.0
06/02/2015,17:00,,,,,39.6,0.000,13.1
06/02/2015,18:00,,,,,37.2,0.000,12.6
06/02/2015,19:00,,,,,34.9,0.000,14.1
06/02/2015,20:00,,,,,34.0,0.000,15.1
06/02/2015,21:00,,,,,33.1,0.000,13.3
06/02/2015,22:00,,,,,32.0,0.000,12.9
06/02/2015,23:00,,,,,31.4,0.000,8.4
07/02/2015,00:00,,,,,31.7,,7.4
07/02/2015,01:00,,,,,31.4,0.001,6.7
07/02/2015,02:00,,,,,30.5,0.000,8.7
07/02/2015,03:00,,,,,29.8,0.001,7.5
07/02/2015,04:00,,,,,29.5,0.000,11.4
07/02/2015,05:00,,,,,29.1,0.000,12.8
07/02/2015,06:00,,,,,28.7,0.000,14.8
07/02/2015,07:00,,,,,29.3,0.001,18.1
07/02/2015,08:00,,,,,31.6,0.000,20.0
07/02/2015,09:00,,,,,34.0,0.000,18.8
07/02/2015,10:00,,,,,36.4,0.001,15.8
07/02/2015,11:00,,,,,37.0,0.001,13.6
07/02/2015,12:00,,,,,38.5,0.000,10.1
07/02/2015,13:00,,,,,38.9,0.000,10.7
07/02/2015,14:00,,,,,39.8,0.000,9.1
07/02/2015,15:00,,,,,39.7,0.000,9.6
07/02/2015,16:00,,,,,39.6,0.000,11.5
07/02/2015,17:00,,,,,39.2,0.000,15.1
07/02/2015,18:00,,,,,38.4,0.000,11.5
07/02/2015,19:00,,,,,35.8,0.000,13.6
07/02/2015,20:00,,,,,34.9,0.000,11.9
07/02/2015,21:00,,,,,34.1,0.000,12.3
07/02/2015,22:00,,,,,33.7,0.000,10.3
07/02/2015,23:00,,,,,33.3,0.000,5.6
08/02/2015,00:00,,,,,33.0,,7.0
08/02/2015,01:00,,,,,32.1,0.001,9.8
08/02/2015,02:00,,,,,31.5,0.000,9.7
08/02/2015,03:00,,,,,31.0,0.000,9.9
08/02/2015,04:00,,,,,30.5,0.000,10.0
08/02/2015,05:00,,,,,29.9,0.000,11.3
08/02/2015,06:00,,,,,29.2,0.000,13.2
08/02/2015,07:00,,,,,29.8,0.000,18.0
08/02/2015,08:00,,,,,32.2,0.000,23.0
08/02/2015,09:00,,,,,34.6,0.001,16.6
08/02/2015,10:00,,,,,36.1,0.001,24.3
08/02/2015,11:00,,,,,37.0,0.001,22.0
08/02/2015,12:00,,,,,39.1,0.001,11.5
08/02/2015,13:00,,,,,38.8,0.001,12.3
08/02/2015,14:00,,,,,40.2,0.001,10.4
08/02/2015,15:00,,,,,39.2,0.000,9.4
08/02/2015,16:00,,,,,39.5,0.000,8.2
08/02/2015,17:00,,,,,38.5,0.000,7.0
08/02/2015,18:00,,,,,37.6,0.000,10.0
08/02/2015,19:00,,,,,35.9,0.000,8.2
08/02/2015,20:00,,,,,35.2,0.000,8.4
08/02/2015,21:00,,,,,34.5,0.000,7.8
08/02/2015,22:00,,,,,33.8,0.000,7.6
08/02/2015,23:00,,,,,33.1,0.000,9.3
09/02/2015,00:00,,,,,31.6,,9.1
09/02/2015,01:00,,,,,31.0,0.001,6.0
09/02/2015,02:00,,,,,31.6,0.000,6.7
09/02/2015,03:00,,,,,31.1,0.000,7.8
09/02/2015,04:00,,,,,30.4,0.000,8.6
09/02/2015,05:00,,,,,29.4,0.000,9.3
09/02/2015,06:00,,,,,29.2,0.001,14.7
09/02/2015,07:00,,,,,29.8,0.001,20.9
09/02/2015,08:00,,,,,32.9,0.001,21.4
09/02/2015,09:00,,,,,35.5,0.001,27.1
09/02/2015,10:00,,,,,36.6,0.000,5.8
09/02/2015,11:00,,,,,37.3,0.000,
09/02/2015,12:00,,,,,38.3,0.001,6.7
09/02/2015,13:00,,,,,38.4,0.000,6.5
09/02/2015,14:00,,,,,39.4,0.000,12.6
09/02/2015,15:00,,,,,39.8,0.001,9.0
09/02/2015,16:00,,,,,39.5,0.001,15.3
09/02/2015,17:00,,,,,39.3,0.001,8.2
09/02/2015,18:00,,,,,39.1,0.000,12.1
09/02/2015,19:00,,,,,36.4,0.000,15.8
09/02/2015,20:00,,,,,35.3,0.000,12.5
09/02/2015,21:00,,,,,34.3,0.000,10.2
09/02/2015,22:00,,,,,33.6,0.000,9.2
09/02/2015,23:00,,,,,33.0,0.000,6.2
10/02/2015,00:00,,,,,32.4,,6.0
10/02/2015,01:00,,,,,31.5,0.001,6.4
10/02/2015,02:00,,,,,30.2,0.000,7.9
10/02/2015,03:00,,,,,27.9,0.000,9.1
10/02/2015,04:00,,,,,29.0,0.000,8.1
10/02/2015,05:00,,,,,28.5,0.001,14.4
10/02/2015,06:00,,,,,27.6,0.001,15.4
10/02/2015,07:00,,,,,28.6,0.001,22.2
10/02/2015,08:00,,,,,32.7,0.001,33.7
10/02/2015,09:00,,,,,34.8,0.000,16.5
10/02/2015,10:00,,,,,36.6,0.001,16.1
10/02/2015,11:00,,,,,37.8,0.000,19.4
10/02/2015,12:00,,,,,38.7,0.001,13.4
10/02/2015,13:00,,,,,38.6,0.001,23.0
10/02/2015,14:00,,,,,39.5,0.000,26.9
10/02/2015,15:00,,,,,39.3,0.001,39.1
10/02/2015,16:00,,,,,39.5,0.000,44.8
10/02/2015,17:00,,,,,38.8,0.001,47.3
10/02/2015,18:00,,,,,37.5,0.000,32.2
10/02/2015,19:00,,,,,35.9,0.000,23.5
10/02/2015,20:00,,,,,35.2,0.000,17.0
10/02/2015,21:00,,,,,34.6,0.000,22.5
10/02/2015,22:00,,,,,33.8,0.000,17.1
10/02/2015,23:00,,,,,33.2,0.000,13.5
11/02/2015,00:00,,,,,32.3,,11.0
11/02/2015,01:00,,,,,31.2,0.000,8.8
11/02/2015,02:00,,,,,30.3,0.000,5.9
11/02/2015,03:00,,,,,29.3,0.000,9.6
11/02/2015,04:00,,,,,28.6,0.000,13.5
11/02/2015,05:00,,,,,27.8,0.001,13.8
11/02/2015,06:00,,,,,27.4,0.001,17.1
11/02/2015,07:00,,,,,28.4,0.001,19.9
11/02/2015,08:00,,,,,31.4,0.001,19.7
11/02/2015,09:00,,,,,34.1,0.001,17.7
11/02/2015,10:00,,,,,36.4,0.001,13.6
11/02/2015,11:00,,,,,36.7,0.001,12.3
11/02/2015,12:00,,,,,36.9,0.000,17.4
11/02/2015,13:00,,,,,38.4,0.001,6.9
11/02/2015,14:00,,,,,39.4,0.001,9.5
11/02/2015,15:00,,,,,38.7,0.001,13.5
11/02/2015,16:00,,,,,38.9,0.001,19.2
11/02/2015,17:00,,,,,38.0,0.001,16.4
11/02/2015,18:00,,,,,36.8,0.001,14.6
11/02/2015,19:00,,,,,35.3,0.000,15.0
11/02/2015,20:00,,,,,34.6,0.000,13.1
11/02/2015,21:00,,,,,33.5,0.001,13.7
11/02/2015,22:00,,,,,32.1,0.000,14.4
11/02/2015,23:00,,,,,31.3,0.000,7.1
12/02/2015,00:00,,,,,31.6,,5.6
12/02/2015,01:00,,,,,30.0,0.000,7.6
12/02/2015,02:00,,,,,29.0,0.000,6.9
12/02/2015,03:00,,,,,28.3,0.000,7.6
12/02/2015,04:00,,,,,28.4,0.000,7.3
12/02/2015,05:00,,,,,27.4,0.000,10.5
12/02/2015,06:00,,,,,26.6,0.001,13.2
12/02/2015,07:00,,,,,28.0,0.001,22.3
12/02/2015,08:00,84,2.1,31.9,1.3,31.4,0.001,18.4
12/02/2015,09:00,79,3.2,26.9,1.5,33.1,0.001,
12/02/2015,10:00,75,2.7,31.4,1.3,35.5,0.001,
12/02/2015,11:00,97,2.9,32.0,1.4,36.2,,
12/02/2015,12:00,108,3.2,31.9,1.7,36.9,,
12/02/2015,13:00,105,3.3,29.1,1.6,37.4,0.000,
12/02/2015,14:00,106,3.1,30.5,1.4,38.1,0.000,
12/02/2015,15:00,111,3.3,32.2,1.6,38.1,0.000,
12/02/2015,16:00,109,3.2,28.8,1.5,37.2,0.000,
12/02/2015,17:00,116,3.3,26.7,1.5,37.0,0.000,
12/02/2015,18:00,115,2.9,23.9,1.3,36.5,0.000,
12/02/2015,19:00,115,2.9,19.9,1.2,34.2,0.000,
12/02/2015,20:00,115,1.9,19.5,0.8,33.4,0.000,
12/02/2015,21:00,118,1.9,18.8,0.7,32.9,0.000,
12/02/2015,22:00,119,2.0,18.4,0.8,32.3,0.000,
12/02/2015,23:00,123,2.0,16.3,0.7,31.9,0.000,
13/02/2015,00:00,132,1.7,15.8,0.6,31.1,,
13/02/2015,01:00,132,1.7,15.0,0.6,30.5,0.000,
