Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Carbon Monoxide (CO) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3)
11/01/2011,05:00,107,3.3,24.3,1.2,25.1,90.3,0.015,0.005,0.020,0.1,22.4,7.2
11/01/2011,06:00,106,3.5,23.7,1.4,24.8,92.2,0.031,0.009,0.040,0.2,15.5,5.2
11/01/2011,07:00,101,3.1,24.5,1.2,24.9,91.8,0.032,0.009,0.041,0.2,20.5,9.4
11/01/2011,08:00,102,3.0,25.3,1.3,25.2,90.2,0.036,0.011,0.047,0.2,22.0,7.4
11/01/2011,09:00,121,2.6,26.3,1.2,25.3,89.1,0.037,0.010,0.047,0.2,29.6,12.2
11/01/2011,10:00,98,2.5,28.1,1.3,24.3,92.8,0.039,0.011,0.050,0.3,28.7,12.1
11/01/2011,11:00,119,3.1,23.8,1.2,24.5,92.7,0.031,0.008,0.039,0.2,18.0,7.8
11/01/2011,12:00,113,3.0,25.3,1.3,24.5,92.7,0.032,0.008,0.039,0.3,28.3,10.3
11/01/2011,13:00,94,2.7,26.3,1.2,24.4,93.3,0.040,0.011,0.051,0.4,24.2,7.6
11/01/2011,14:00,93,2.6,22.8,1.1,24.3,93.9,0.037,0.010,0.047,0.4,19.7,7.0
11/01/2011,15:00,99,2.3,29.8,1.0,24.3,94.1,0.023,0.008,0.030,0.2,21.6,8.2
11/01/2011,16:00,97,2.3,28.0,1.0,24.5,93.5,0.021,0.008,0.029,0.2,14.0,2.0
11/01/2011,17:00,102,2.1,25.1,0.9,24.7,91.5,0.017,0.007,0.024,0.2,21.4,7.2
11/01/2011,18:00,101,1.8,21.9,0.8,24.5,92.2,0.018,0.008,0.026,0.1,20.9,6.6
11/01/2011,19:00,113,1.5,22.8,0.6,24.3,92.7,0.019,0.008,0.026,0.2,22.0,6.5
11/01/2011,20:00,121,1.2,23.6,0.6,24.1,92.8,0.014,0.007,0.021,0.1,23.8,2.5
11/01/2011,21:00,112,1.7,20.7,0.7,24.0,92.7,0.010,0.005,0.015,0.2,26.2,3.8
11/01/2011,22:00,105,1.2,25.1,0.5,24.1,92.1,0.015,0.006,0.021,0.1,29.4,6.2
11/01/2011,23:00,112,1.3,19.6,0.5,24.0,92.5,0.008,0.005,0.013,0.1,24.3,3.8
12/01/2011,00:00,112,1.4,20.1,0.6,24.2,91.9,,,,,26.9,5.9
12/01/2011,01:00,108,1.2,24.1,0.6,24.2,91.0,0.004,0.002,0.006,0.0,25.5,5.0
12/01/2011,02:00,112,1.0,20.4,0.4,23.9,91.2,0.003,0.003,0.006,0.0,25.7,5.1
12/01/2011,03:00,131,1.0,21.3,0.4,23.6,92.1,0.004,0.003,0.007,0.0,24.8,4.8
12/01/2011,04:00,151,0.8,15.3,0.3,23.2,93.4,0.008,0.005,0.013,0.0,24.4,4.2
12/01/2011,05:00,155,0.8,18.4,0.3,23.4,93.8,0.032,0.010,0.042,0.2,22.1,3.4
12/01/2011,06:00,119,1.3,30.4,0.7,26.0,86.3,0.027,0.008,0.035,0.2,32.4,6.9
12/01/2011,07:00,92,2.1,30.1,1.0,27.6,78.1,0.022,0.007,0.029,0.2,32.2,9.5
12/01/2011,08:00,79,2.8,25.8,1.2,28.5,72.9,0.018,0.006,0.023,0.1,35.4,15.3
12/01/2011,09:00,79,2.9,29.0,1.2,29.3,69.5,0.019,0.006,0.024,0.1,50.3,15.9
12/01/2011,10:00,70,3.3,24.9,1.3,29.8,67.4,0.016,0.006,0.022,0.1,47.1,18.8
12/01/2011,11:00,73,3.5,25.6,1.2,29.9,66.6,0.017,0.005,0.022,0.1,28.7,12.2
12/01/2011,12:00,63,3.8,23.8,1.3,30.0,65.7,0.015,0.005,0.020,0.1,32.9,13.5
12/01/2011,13:00,64,3.6,25.4,1.5,30.0,64.8,0.017,0.005,0.021,0.2,23.0,9.9
12/01/2011,14:00,67,3.7,25.3,1.5,29.2,68.5,0.013,0.004,0.017,0.1,13.1,12.8
12/01/2011,15:00,63,3.8,22.3,1.3,28.3,71.9,0.011,0.004,0.015,0.1,27.9,12.2
12/01/2011,16:00,67,3.6,21.6,1.2,27.4,74.6,0.012,0.004,0.016,0.1,28.8,8.2
12/01/2011,17:00,66,3.8,21.7,1.2,26.9,75.1,0.011,0.004,0.015,0.0,38.7,11.3
12/01/2011,18:00,71,2.8,22.3,1.1,26.4,78.3,0.012,0.005,0.017,0.1,38.6,14.0
12/01/2011,19:00,92,2.4,26.8,1.0,25.9,80.6,0.008,0.005,0.013,0.0,22.4,3.4
12/01/2011,20:00,102,2.2,24.0,1.0,25.4,82.5,0.006,0.005,0.010,0.0,33.7,7.6
12/01/2011,21:00,100,1.6,24.9,0.7,25.0,82.7,0.009,0.006,0.014,0.0,35.5,10.5
12/01/2011,22:00,111,1.2,24.2,0.5,24.6,83.5,0.009,0.006,0.015,0.1,31.0,7.8
12/01/2011,23:00,114,1.2,24.3,0.6,24.2,86.7,0.004,0.004,0.008,0.1,29.2,6.3
13/01/2011,00:00,114,0.8,25.4,0.4,23.7,88.5,,,,,27.5,6.3
13/01/2011,01:00,143,0.6,35.8,0.3,23.4,88.4,0.001,0.004,0.005,0.0,23.6,4.1
13/01/2011,02:00,151,1.1,28.5,0.6,23.3,88.4,0.002,0.004,0.006,0.0,23.1,3.4
13/01/2011,03:00,118,0.4,86.1,0.7,22.9,90.1,0.001,0.003,0.004,0.0,21.6,3.6
13/01/2011,04:00,180,0.5,32.5,0.3,22.8,90.5,0.002,0.004,0.006,0.0,11.2,-1.7
13/01/2011,05:00,149,1.0,19.3,0.4,23.2,89.0,0.013,0.009,0.022,0.1,17.4,1.9
13/01/2011,06:00,136,1.9,21.9,0.8,25.3,76.3,0.015,0.007,0.021,0.1,23.7,5.7
13/01/2011,07:00,123,2.0,31.0,1.0,26.9,67.2,0.012,0.007,0.018,0.1,22.9,4.7
13/01/2011,08:00,120,2.5,32.8,1.1,27.7,60.7,0.010,0.005,0.015,0.1,23.8,7.5
13/01/2011,09:00,125,2.7,28.1,1.0,28.2,59.9,0.010,0.005,0.015,0.0,20.9,6.0
13/01/2011,10:00,126,2.7,31.0,1.3,27.1,66.4,0.011,0.005,0.016,0.1,19.1,3.5
13/01/2011,11:00,115,2.8,29.9,1.3,28.7,57.8,0.014,0.006,0.019,0.1,17.5,2.0
13/01/2011,12:00,118,3.2,32.7,1.3,28.8,55.9,0.010,0.006,0.016,0.1,20.3,3.5
13/01/2011,13:00,114,2.8,29.2,1.2,28.0,60.5,0.012,0.005,0.017,0.1,25.1,7.8
13/01/2011,14:00,116,2.9,28.4,1.2,27.8,60.9,0.013,0.006,0.019,0.1,28.0,12.7
13/01/2011,15:00,116,2.7,27.3,1.2,27.9,59.2,0.012,0.006,0.018,0.1,20.3,9.7
13/01/2011,16:00,123,2.9,25.1,1.2,27.0,61.6,0.012,0.006,0.018,0.1,32.4,11.3
13/01/2011,17:00,130,2.3,28.2,1.0,26.5,61.7,0.014,0.006,0.020,0.1,18.4,3.3
13/01/2011,18:00,124,2.0,26.8,0.9,25.9,67.8,0.012,0.007,0.019,0.2,15.1,4.4
13/01/2011,19:00,122,1.7,22.9,0.8,25.0,73.7,0.013,0.009,0.022,0.2,22.7,6.4
13/01/2011,20:00,137,1.2,23.6,0.6,24.2,78.5,0.014,0.010,0.024,0.2,24.9,4.9
13/01/2011,21:00,147,1.0,21.6,0.4,23.2,87.0,0.019,0.011,0.030,0.2,19.3,2.4
13/01/2011,22:00,150,1.0,17.9,0.4,23.0,85.7,0.009,0.011,0.020,0.1,18.8,2.0
13/01/2011,23:00,171,0.8,23.3,0.3,23.0,84.1,0.007,0.011,0.018,0.2,18.8,-0.7
14/01/2011,00:00,154,0.6,36.1,0.3,23.0,84.0,,,,,18.4,0.0
14/01/2011,01:00,148,0.8,16.8,0.3,22.3,86.0,0.002,0.008,0.009,0.0,16.0,0.6
14/01/2011,02:00,146,0.5,33.5,0.3,22.0,86.4,0.003,0.007,0.010,0.0,20.1,2.3
14/01/2011,03:00,217,0.3,47.8,0.2,21.8,86.0,0.001,0.005,0.005,0.0,16.2,1.9
14/01/2011,04:00,277,0.4,44.0,0.3,21.7,87.3,0.001,0.006,0.007,0.0,16.6,5.6
14/01/2011,05:00,296,0.6,27.8,0.3,22.0,87.7,0.004,0.007,0.011,0.1,15.6,1.7
14/01/2011,06:00,223,0.5,51.2,0.4,24.6,78.6,0.011,0.008,0.019,0.1,29.7,7.2
14/01/2011,07:00,180,1.2,40.8,0.8,26.2,71.2,0.019,0.010,0.029,0.2,19.7,7.5
14/01/2011,08:00,139,2.0,28.0,0.9,26.7,66.2,0.019,0.010,0.029,0.2,28.9,12.7
14/01/2011,09:00,119,2.6,30.2,1.1,28.2,59.8,0.016,0.007,0.023,0.1,19.9,5.1
14/01/2011,10:00,113,2.7,29.2,1.2,28.0,58.6,0.021,0.009,0.030,0.1,23.5,7.8
14/01/2011,11:00,109,2.5,33.7,1.1,28.7,57.7,0.020,0.009,0.028,0.1,20.4,5.6
14/01/2011,12:00,131,2.8,28.8,1.2,28.0,59.5,0.020,0.010,0.030,0.2,28.6,11.5
14/01/2011,13:00,128,2.6,29.4,1.1,28.7,55.9,0.018,0.009,0.027,0.1,20.3,4.8
14/01/2011,14:00,103,2.6,33.1,1.1,28.6,54.3,0.022,0.009,0.031,0.1,26.9,10.0
14/01/2011,15:00,107,2.8,28.5,1.1,27.5,61.0,0.021,0.009,0.029,0.2,34.4,11.9
14/01/2011,16:00,118,3.0,25.0,1.2,27.2,59.7,0.017,0.008,0.024,0.1,25.1,6.0
14/01/2011,17:00,120,2.6,24.0,1.1,26.4,64.0,0.015,0.008,0.023,0.1,21.5,4.2
14/01/2011,18:00,114,2.2,27.7,1.0,25.7,69.2,0.021,0.009,0.030,0.2,32.5,7.7
14/01/2011,19:00,116,1.5,24.2,0.7,25.0,71.6,0.019,0.012,0.030,0.2,34.0,7.3
14/01/2011,20:00,135,1.0,22.3,0.5,24.2,75.4,0.020,0.012,0.032,0.3,33.2,7.2
14/01/2011,21:00,140,0.7,24.8,0.3,23.5,78.1,0.021,0.014,0.035,0.3,28.9,5.6
14/01/2011,22:00,121,1.1,23.4,0.6,23.7,77.7,0.011,0.009,0.020,0.1,29.1,6.3
14/01/2011,23:00,150,1.0,19.8,0.4,23.5,78.8,0.010,0.012,0.022,0.2,29.5,7.6
15/01/2011,00:00,172,0.9,18.8,0.3,22.9,80.6,,,,,23.3,3.9
15/01/2011,01:00,185,0.9,22.8,0.4,22.6,81.4,0.000,0.007,0.007,0.0,18.7,2.9
15/01/2011,02:00,227,0.4,57.8,0.3,22.2,83.5,0.001,0.007,0.008,0.1,19.1,2.9
15/01/2011,03:00,294,0.5,28.6,0.2,21.7,88.0,0.003,0.007,0.010,0.1,19.6,5.7
15/01/2011,04:00,262,0.3,48.5,0.3,21.1,89.4,0.001,0.006,0.007,0.1,17.1,4.7
15/01/2011,05:00,256,0.4,42.9,0.3,21.1,89.7,0.006,0.006,0.011,0.1,16.9,4.6
15/01/2011,06:00,221,0.7,35.5,0.5,21.6,87.0,0.007,0.007,0.014,0.0,24.0,7.2
15/01/2011,07:00,226,0.4,51.9,0.4,22.4,86.0,0.018,0.009,0.027,0.2,27.3,9.7
15/01/2011,08:00,207,0.8,46.4,0.6,23.3,84.7,0.019,0.010,0.028,0.2,23.1,7.2
15/01/2011,09:00,162,0.9,52.2,0.8,26.6,71.9,0.024,0.012,0.035,0.3,29.8,9.6
15/01/2011,10:00,91,1.6,41.0,1.0,26.7,69.6,0.031,0.016,0.047,0.4,46.9,23.0
15/01/2011,11:00,101,2.1,34.4,1.1,27.2,63.7,0.026,0.011,0.036,0.3,39.4,12.4
15/01/2011,12:00,91,1.9,37.1,0.9,27.9,57.3,0.029,0.012,0.041,0.2,41.8,11.9
15/01/2011,13:00,103,1.8,37.9,0.8,28.5,55.4,0.029,0.012,0.040,0.2,46.1,14.4
15/01/2011,14:00,111,1.7,40.2,1.0,28.6,54.0,0.026,0.011,0.037,0.2,36.9,8.8
15/01/2011,15:00,121,1.9,34.7,1.0,28.5,53.9,0.025,0.011,0.036,0.2,43.9,17.3
15/01/2011,16:00,119,2.6,28.9,1.1,27.7,55.9,0.021,0.008,0.029,0.2,38.1,13.5
15/01/2011,17:00,116,2.5,26.6,1.1,26.7,60.0,0.025,0.009,0.034,0.2,36.3,9.7
15/01/2011,18:00,112,2.1,22.1,0.8,25.8,63.0,0.024,0.010,0.034,0.3,33.1,6.3
15/01/2011,19:00,119,1.4,24.2,0.7,24.8,67.6,0.024,0.011,0.035,0.2,32.8,8.4
15/01/2011,20:00,136,0.8,29.3,0.4,24.1,71.3,0.024,0.012,0.036,0.3,31.5,7.3
15/01/2011,21:00,164,0.5,41.0,0.4,23.8,72.6,0.018,0.013,0.031,0.3,28.7,8.5
15/01/2011,22:00,254,0.2,65.0,0.2,23.2,75.7,0.012,0.014,0.026,0.2,21.6,3.1
15/01/2011,23:00,249,0.3,47.3,0.2,22.7,77.6,0.006,0.012,0.017,0.2,21.0,3.5
16/01/2011,00:00,250,0.4,43.1,0.3,22.2,81.1,,,,,18.1,1.7
16/01/2011,01:00,267,0.3,60.7,0.2,21.4,86.0,0.007,0.010,0.017,0.2,13.6,-1.3
16/01/2011,02:00,271,0.5,40.8,0.4,21.1,87.5,0.005,0.007,0.012,0.2,18.0,4.2
16/01/2011,03:00,220,0.6,51.9,0.5,20.4,88.5,0.002,0.006,0.008,0.0,13.9,2.2
16/01/2011,04:00,221,0.3,67.1,0.3,20.1,89.3,0.004,0.006,0.009,0.0,14.7,1.1
16/01/2011,05:00,200,0.4,54.0,0.4,20.0,88.8,0.012,0.006,0.018,0.1,15.1,1.9
16/01/2011,06:00,197,0.8,51.0,0.7,22.7,79.7,0.014,0.006,0.019,0.1,15.0,0.0
16/01/2011,07:00,188,2.4,20.5,0.9,24.7,70.1,0.005,0.003,0.008,0.0,19.7,3.9
16/01/2011,08:00,169,2.4,25.7,1.0,26.9,62.6,0.010,0.006,0.015,0.0,21.6,8.3
16/01/2011,09:00,162,2.6,26.1,1.1,27.2,62.2,0.011,0.007,0.018,0.1,20.2,5.6
16/01/2011,10:00,144,2.5,29.9,1.2,28.4,56.3,0.018,0.009,0.027,0.2,32.8,14.9
16/01/2011,11:00,168,2.4,24.2,1.0,29.0,53.7,0.012,0.009,0.021,0.1,,
16/01/2011,12:00,142,2.0,33.2,0.8,29.2,54.1,0.014,0.011,0.025,0.1,28.2,11.0
16/01/2011,13:00,122,2.3,28.4,1.1,28.7,59.3,0.021,0.012,0.033,0.2,35.5,14.9
16/01/2011,14:00,139,2.1,31.4,0.9,29.2,57.9,0.019,0.010,0.029,0.3,33.7,10.9
16/01/2011,15:00,115,2.4,32.1,1.0,28.6,59.6,0.020,0.008,0.028,0.2,27.2,6.6
16/01/2011,16:00,114,2.5,29.1,1.0,27.7,63.2,0.023,0.008,0.031,0.2,30.9,8.6
16/01/2011,17:00,108,2.7,24.7,1.1,27.0,65.9,0.016,0.009,0.025,0.2,27.3,4.9
16/01/2011,18:00,118,2.3,26.7,1.0,25.9,69.9,0.014,0.006,0.020,0.1,30.5,7.5
16/01/2011,19:00,90,1.3,35.7,0.6,25.3,72.9,0.015,0.008,0.023,0.2,31.0,8.6
16/01/2011,20:00,98,1.0,35.6,0.6,24.8,75.5,0.018,0.009,0.026,0.2,26.4,5.1
16/01/2011,21:00,156,0.3,83.1,0.5,24.0,77.4,0.010,0.010,0.019,0.1,23.5,3.4
16/01/2011,22:00,191,0.3,71.0,0.4,23.4,78.8,0.009,0.011,0.019,0.1,27.5,7.4
16/01/2011,23:00,273,0.3,49.3,0.2,22.8,81.3,0.004,0.010,0.013,0.1,33.9,13.2
17/01/2011,00:00,260,0.2,66.6,0.3,22.1,84.6,,,,,27.9,7.3
17/01/2011,01:00,260,0.3,50.5,0.3,21.6,86.0,0.003,0.008,0.010,0.1,22.0,1.8
17/01/2011,02:00,273,0.4,51.5,0.3,21.1,87.1,0.003,0.007,0.009,0.0,24.0,4.3
17/01/2011,03:00,226,0.5,45.0,0.3,20.5,88.6,0.003,0.005,0.007,0.0,18.9,3.8
17/01/2011,04:00,259,0.4,49.2,0.3,20.4,88.7,0.013,0.007,0.020,0.1,19.0,3.9
17/01/2011,05:00,224,0.4,56.9,0.3,20.9,87.1,0.030,0.010,0.040,0.2,31.7,8.4
17/01/2011,06:00,237,0.4,55.0,0.4,24.5,75.7,0.059,0.014,0.073,0.4,38.6,13.2
17/01/2011,07:00,190,1.0,45.4,0.7,26.4,68.0,0.048,0.015,0.063,0.4,49.8,14.5
17/01/2011,08:00,208,0.7,64.0,0.6,28.5,60.0,0.030,0.014,0.044,0.2,43.9,13.1
17/01/2011,09:00,234,0.3,91.6,0.6,30.0,55.3,0.022,0.015,0.037,0.2,38.3,14.6
17/01/2011,10:00,245,0.4,80.2,0.6,31.8,50.6,0.024,0.015,0.039,0.1,37.9,15.0
17/01/2011,11:00,263,0.4,78.5,0.6,32.1,51.9,0.018,0.014,0.032,0.2,31.2,11.3
17/01/2011,12:00,284,0.5,71.3,0.5,33.3,51.3,0.011,0.012,0.023,0.1,32.3,13.9
17/01/2011,13:00,248,0.5,74.9,0.5,33.5,50.7,0.016,0.014,0.030,0.2,29.0,12.1
17/01/2011,14:00,231,0.5,71.1,0.5,33.1,51.4,0.016,0.017,0.033,0.3,26.2,9.9
17/01/2011,15:00,22,1.5,77.3,1.5,31.9,54.0,0.036,0.032,0.067,0.6,35.8,18.1
17/01/2011,16:00,36,2.9,27.4,1.1,30.1,57.1,0.034,0.028,0.062,0.5,39.0,15.0
17/01/2011,17:00,46,2.7,26.3,1.0,28.9,61.3,0.045,0.026,0.070,0.4,36.2,15.1
17/01/2011,18:00,46,2.7,20.2,0.9,27.5,67.2,0.025,0.016,0.041,0.3,27.5,9.9
17/01/2011,19:00,44,2.8,19.8,1.0,26.6,71.3,0.017,0.012,0.028,0.2,26.2,11.2
17/01/2011,20:00,37,2.1,23.8,0.8,26.4,71.8,0.020,0.014,0.034,0.2,24.5,9.6
17/01/2011,21:00,32,1.7,25.7,0.7,26.3,74.1,0.018,0.015,0.033,0.2,25.1,10.2
17/01/2011,22:00,30,1.3,45.7,1.0,26.2,76.0,0.010,0.011,0.020,0.1,31.2,8.6
17/01/2011,23:00,353,0.7,46.4,0.5,26.0,76.9,0.006,0.011,0.017,0.1,29.9,9.4
18/01/2011,00:00,323,0.4,57.4,0.3,25.7,77.9,,,,,23.9,6.8
18/01/2011,01:00,229,0.5,56.8,0.4,24.9,81.1,0.001,0.005,0.006,0.0,19.8,5.1
18/01/2011,02:00,221,0.5,55.0,0.4,24.1,84.6,0.002,0.007,0.009,0.1,21.5,6.3
18/01/2011,03:00,257,0.6,52.3,0.4,23.7,86.4,0.002,0.006,0.008,0.0,19.8,7.5
18/01/2011,04:00,195,0.7,44.0,0.5,23.4,86.8,0.004,0.008,0.012,0.0,18.4,7.0
18/01/2011,05:00,203,0.9,37.8,0.4,23.8,85.8,0.017,0.015,0.032,0.2,22.2,8.7
18/01/2011,06:00,224,0.6,45.9,0.4,26.8,75.7,0.036,0.015,0.051,0.3,39.1,17.9
18/01/2011,07:00,218,0.7,53.0,0.5,29.7,67.4,0.039,0.020,0.059,0.4,39.2,16.1
18/01/2011,08:00,264,0.5,69.1,0.5,33.3,57.8,0.028,0.020,0.047,0.3,46.2,20.8
18/01/2011,09:00,215,0.9,57.7,0.8,34.1,55.4,0.021,0.018,0.039,0.2,47.7,21.6
18/01/2011,10:00,185,1.2,51.1,0.9,34.4,54.1,0.010,0.020,0.029,0.2,30.3,12.2
18/01/2011,11:00,138,1.9,41.0,1.0,35.1,52.4,0.021,0.028,0.049,0.3,34.6,14.7
18/01/2011,12:00,113,3.2,30.9,1.3,34.7,49.7,0.025,0.022,0.047,0.2,48.0,27.6
18/01/2011,13:00,109,3.5,29.6,1.3,33.6,51.1,0.020,0.015,0.035,0.2,39.6,20.7
18/01/2011,14:00,91,3.1,29.2,1.3,32.8,51.9,0.033,0.020,0.053,0.2,31.6,13.3
18/01/2011,15:00,148,2.7,39.8,1.4,30.8,56.4,0.034,0.021,0.055,0.4,30.3,11.8
18/01/2011,16:00,59,1.3,58.6,0.9,27.7,76.7,0.075,0.034,0.108,0.9,38.7,17.5
18/01/2011,17:00,128,0.8,50.9,0.6,27.4,81.7,0.078,0.034,0.111,1.0,42.2,20.6
18/01/2011,18:00,286,0.6,47.9,0.4,25.9,86.0,0.011,0.022,0.032,0.4,37.0,19.8
18/01/2011,19:00,223,0.7,61.2,0.8,24.9,89.1,0.005,0.019,0.024,0.2,27.1,15.4
18/01/2011,20:00,285,0.3,60.8,0.2,25.2,90.4,0.012,0.023,0.035,0.4,27.4,15.6
18/01/2011,21:00,266,0.3,80.5,0.5,25.2,91.0,0.018,0.022,0.039,0.3,22.9,7.6
18/01/2011,22:00,217,0.8,44.3,0.5,24.6,91.6,0.005,0.019,0.024,0.3,30.6,14.2
18/01/2011,23:00,292,0.7,30.7,0.3,24.5,91.0,0.006,0.015,0.021,0.2,25.5,12.0
19/01/2011,00:00,299,0.7,25.0,0.3,24.3,90.5,,,,,25.9,14.2
19/01/2011,01:00,289,0.4,65.4,0.4,24.1,90.8,0.004,0.015,0.019,0.1,13.4,3.9
19/01/2011,02:00,304,0.5,56.4,0.3,23.9,91.7,0.007,0.013,0.019,0.1,25.4,13.3
19/01/2011,03:00,294,0.6,36.6,0.3,24.3,90.7,0.004,0.009,0.013,0.0,27.7,14.6
19/01/2011,04:00,287,0.6,27.0,0.3,24.1,91.5,0.006,0.011,0.017,0.0,16.4,3.8
19/01/2011,05:00,228,0.7,40.6,0.4,24.1,92.5,0.014,0.011,0.025,0.2,26.6,10.1
19/01/2011,06:00,192,0.8,37.2,0.5,25.5,89.5,0.032,0.015,0.046,0.3,32.6,11.6
19/01/2011,07:00,127,1.5,38.3,0.7,27.8,81.2,0.063,0.021,0.083,0.4,34.7,14.8
19/01/2011,08:00,127,1.4,36.6,0.7,29.5,73.1,0.044,0.017,0.061,0.3,39.1,19.7
19/01/2011,09:00,142,1.4,35.7,0.6,30.2,68.0,0.043,0.022,0.065,0.3,37.2,19.4
19/01/2011,10:00,77,2.1,39.6,0.9,31.5,62.6,0.040,0.018,0.058,0.3,38.7,20.1
19/01/2011,11:00,107,2.0,43.7,1.0,29.5,69.7,0.039,0.018,0.057,0.2,31.2,14.5
19/01/2011,12:00,130,2.3,37.1,1.1,30.5,68.4,0.031,0.016,0.047,0.2,26.8,15.7
19/01/2011,13:00,73,2.9,34.3,1.2,30.9,67.8,0.034,0.013,0.047,0.2,29.0,16.4
19/01/2011,14:00,55,3.4,21.0,1.2,30.3,69.8,0.039,0.014,0.053,0.3,28.9,11.5
19/01/2011,15:00,57,3.3,24.1,1.1,29.1,73.3,0.052,0.017,0.069,0.4,39.6,20.4
19/01/2011,16:00,55,3.2,26.0,1.1,29.0,72.2,0.052,0.016,0.067,0.5,39.0,21.3
19/01/2011,17:00,64,2.9,20.6,1.0,28.1,76.9,0.051,0.016,0.067,0.5,34.4,16.6
19/01/2011,18:00,70,2.6,24.2,1.0,27.4,80.4,0.035,0.013,0.047,0.4,35.5,18.6
19/01/2011,19:00,86,1.3,62.6,1.0,26.9,82.0,0.021,0.010,0.031,0.2,25.8,10.5
19/01/2011,20:00,246,0.8,68.2,1.0,22.6,89.9,0.007,0.009,0.016,0.1,14.6,4.0
19/01/2011,21:00,98,1.1,54.2,0.9,21.7,92.9,0.022,0.019,0.040,0.3,15.1,9.4
19/01/2011,22:00,108,1.2,76.2,1.2,21.5,87.5,0.005,0.010,0.015,0.1,11.5,6.8
19/01/2011,23:00,238,0.5,62.8,0.5,21.4,88.1,0.004,0.018,0.022,0.1,6.7,1.8
20/01/2011,00:00,141,0.1,104.7,0.3,21.6,89.8,,,,,13.1,6.5
20/01/2011,01:00,199,0.6,63.5,0.6,21.6,90.7,0.003,0.019,0.022,0.1,7.1,1.4
20/01/2011,02:00,207,0.3,86.4,0.4,21.8,90.9,0.003,0.013,0.016,0.0,12.6,5.5
20/01/2011,03:00,276,0.4,59.8,0.3,22.2,90.4,0.005,0.011,0.016,0.0,15.2,8.3
20/01/2011,04:00,268,0.5,41.4,0.3,22.0,90.3,0.001,0.008,0.009,0.0,12.4,5.9
20/01/2011,05:00,277,0.6,30.5,0.2,22.1,90.8,0.010,0.013,0.022,0.1,14.2,6.7
20/01/2011,06:00,232,0.5,56.2,0.4,24.3,85.6,0.038,0.014,0.051,0.3,18.9,6.9
20/01/2011,07:00,181,2.2,13.7,0.6,25.5,79.6,0.038,0.014,0.052,0.1,28.6,11.7
20/01/2011,08:00,169,1.4,34.8,0.7,27.6,73.4,0.032,0.016,0.048,0.2,39.7,13.6
20/01/2011,09:00,154,1.3,51.6,0.9,29.5,65.3,0.036,0.018,0.053,0.3,16.1,4.8
20/01/2011,10:00,132,2.0,35.3,1.0,30.2,61.1,0.036,0.019,0.055,0.2,20.5,10.2
20/01/2011,11:00,95,2.6,35.4,1.2,29.6,63.6,0.037,0.019,0.056,0.2,36.7,23.5
20/01/2011,12:00,116,2.9,29.5,1.1,29.1,61.6,0.030,0.016,0.046,0.2,26.4,14.7
20/01/2011,13:00,136,3.4,23.4,1.3,27.4,68.2,0.030,0.016,0.045,0.2,22.5,12.8
20/01/2011,14:00,136,3.1,23.2,1.2,26.7,73.7,0.033,0.017,0.049,0.3,17.2,7.6
20/01/2011,15:00,134,3.7,26.8,1.4,27.3,68.9,0.032,0.015,0.047,0.2,16.9,5.2
20/01/2011,16:00,129,3.5,26.0,1.4,27.2,67.8,0.040,0.016,0.056,0.3,11.6,1.7
20/01/2011,17:00,135,2.6,23.5,1.0,26.2,72.1,0.040,0.022,0.061,0.4,13.6,3.4
20/01/2011,18:00,121,1.9,27.1,0.9,25.4,74.9,0.025,0.015,0.040,0.3,15.7,5.8
20/01/2011,19:00,127,1.3,28.0,0.6,24.8,78.1,0.024,0.017,0.040,0.3,17.7,6.3
20/01/2011,20:00,142,1.5,27.0,0.8,24.2,80.7,0.019,0.017,0.035,0.3,15.0,3.9
20/01/2011,21:00,154,2.2,22.2,0.8,24.0,78.4,0.010,0.013,0.023,0.1,10.6,2.4
20/01/2011,22:00,154,1.8,22.8,0.8,23.6,79.2,0.007,0.011,0.018,0.1,10.4,4.0
20/01/2011,23:00,166,1.6,23.2,0.8,22.9,81.9,0.005,0.010,0.015,0.1,9.0,3.2
21/01/2011,00:00,171,1.8,22.5,0.8,22.5,83.9,,,,,7.5,2.0
21/01/2011,01:00,152,1.9,20.6,0.8,22.1,85.5,0.002,0.004,0.006,0.0,7.8,3.6
21/01/2011,02:00,188,1.0,36.0,0.5,21.3,91.3,0.001,0.005,0.006,0.0,-1.0,-3.5
21/01/2011,03:00,169,1.3,32.5,0.9,21.3,91.8,0.003,0.007,0.010,0.0,2.7,-1.1
21/01/2011,04:00,213,1.0,35.7,0.7,21.0,91.8,0.002,0.006,0.007,0.0,3.2,-0.4
21/01/2011,05:00,219,0.7,45.6,0.4,21.0,92.8,0.013,0.015,0.028,0.1,7.0,2.7
21/01/2011,06:00,202,0.4,79.9,0.5,21.8,91.5,0.054,0.021,0.075,0.4,8.6,3.1
21/01/2011,07:00,188,1.6,32.9,0.9,24.6,80.1,0.028,0.015,0.042,0.2,12.1,4.6
21/01/2011,08:00,158,2.4,29.3,1.1,25.1,76.0,0.037,0.019,0.056,0.2,18.7,8.1
