Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Rainfall (mm)
16/01/2011,11:00,197,0.9,52.0,0.9,26.8,47.7,0.0
16/01/2011,12:00,216,1.5,34.4,0.9,27.7,46.3,0.0
16/01/2011,13:00,214,1.3,35.3,0.9,28.5,44.0,0.0
16/01/2011,14:00,214,1.3,34.6,0.8,29.1,42.6,0.0
16/01/2011,15:00,208,1.2,38.2,0.8,29.4,40.2,0.0
16/01/2011,16:00,202,0.8,44.5,0.7,29.0,41.7,0.0
16/01/2011,17:00,162,0.5,50.0,0.4,29.2,40.7,0.0
16/01/2011,18:00,208,0.5,45.6,0.3,27.1,45.4,0.0
16/01/2011,19:00,184,0.2,96.3,0.2,24.9,54.2,0.0
16/01/2011,20:00,164,0.2,78.3,0.3,23.1,62.5,0.0
16/01/2011,21:00,160,0.4,55.3,0.3,22.1,66.8,0.0
16/01/2011,22:00,224,0.6,29.0,0.3,21.1,70.3,0.0
16/01/2011,23:00,216,0.7,14.9,0.3,20.4,73.0,0.0
17/01/2011,00:00,217,0.8,19.4,0.4,20.2,74.5,0.0
17/01/2011,01:00,193,0.3,50.4,0.3,19.7,78.0,0.0
17/01/2011,02:00,138,0.3,42.6,0.2,19.4,78.7,0.0
17/01/2011,03:00,291,0.1,103.5,0.2,18.8,81.4,0.0
17/01/2011,04:00,256,0.3,57.0,0.3,18.2,84.9,0.0
17/01/2011,05:00,227,1.1,14.8,0.4,18.2,83.7,0.0
17/01/2011,06:00,105,0.4,64.4,0.4,19.9,78.5,0.0
17/01/2011,07:00,226,0.4,63.1,0.6,22.6,69.4,0.0
17/01/2011,08:00,183,0.4,74.3,0.6,24.5,57.6,0.0
17/01/2011,09:00,232,0.5,74.8,0.5,25.5,52.9,0.0
17/01/2011,10:00,32,0.7,72.8,0.6,27.0,51.5,0.0
17/01/2011,11:00,81,1.2,49.1,0.8,28.3,50.5,0.0
17/01/2011,12:00,90,1.4,33.9,0.8,29.0,48.2,0.0
17/01/2011,13:00,56,1.0,52.6,0.8,30.6,46.6,0.0
17/01/2011,14:00,352,0.8,170.0,0.6,31.5,45.3,0.0
17/01/2011,15:00,357,0.8,173.4,0.6,31.9,44.6,0.0
17/01/2011,16:00,21,0.7,146.3,0.6,32.1,44.4,0.0
17/01/2011,17:00,71,2.3,22.0,1.0,29.6,51.8,0.0
17/01/2011,18:00,26,1.2,24.0,0.6,27.1,58.2,0.0
17/01/2011,19:00,21,1.4,21.6,0.6,25.3,64.4,0.0
17/01/2011,20:00,27,0.6,164.5,0.6,24.4,67.6,0.0
17/01/2011,21:00,329,1.0,153.8,0.7,23.7,72.1,1.3
17/01/2011,22:00,229,0.4,48.8,0.3,22.0,83.0,0.9
17/01/2011,23:00,219,0.9,17.9,0.4,21.9,86.6,0.0
18/01/2011,00:00,217,0.7,26.4,0.4,21.7,86.6,0.0
18/01/2011,01:00,211,0.7,33.9,0.4,21.4,87.2,0.0
18/01/2011,02:00,196,0.8,21.6,0.4,21.4,87.0,0.0
18/01/2011,03:00,214,0.6,25.0,0.3,21.0,87.6,0.0
18/01/2011,04:00,212,0.2,59.8,0.3,20.8,88.5,0.0
18/01/2011,05:00,225,0.7,33.5,0.4,20.7,89.3,0.0
18/01/2011,06:00,235,0.7,21.5,0.3,21.5,88.1,0.0
18/01/2011,07:00,210,0.6,42.5,0.5,24.3,75.7,0.0
18/01/2011,08:00,218,0.6,49.2,0.5,26.5,66.0,0.0
18/01/2011,09:00,192,0.3,91.0,0.4,29.0,60.5,0.0
18/01/2011,10:00,202,0.4,75.9,0.5,31.2,54.9,0.0
18/01/2011,11:00,117,0.4,84.0,0.8,32.6,45.4,0.0
18/01/2011,12:00,68,1.5,35.8,0.8,32.7,46.1,0.0
18/01/2011,13:00,105,2.4,45.3,1.3,30.8,49.1,0.0
18/01/2011,14:00,261,0.3,109.6,1.1,21.8,83.2,24.3
18/01/2011,15:00,182,0.3,80.3,0.5,21.4,86.2,0.0
18/01/2011,16:00,200,0.6,57.9,0.6,22.6,83.9,0.1
18/01/2011,17:00,346,0.2,169.7,0.3,23.1,83.3,0.0
18/01/2011,18:00,160,0.3,75.4,0.4,23.6,83.0,0.0
18/01/2011,19:00,212,0.6,36.4,0.5,23.6,81.9,0.0
18/01/2011,20:00,15,0.7,153.3,0.5,23.5,83.0,0.0
18/01/2011,21:00,200,0.5,47.4,0.4,23.1,84.5,0.0
18/01/2011,22:00,216,0.7,22.1,0.4,23.4,84.1,0.0
18/01/2011,23:00,208,0.3,54.7,0.3,23.2,84.1,0.0
19/01/2011,00:00,216,0.4,29.6,0.3,22.5,86.4,0.0
19/01/2011,01:00,211,0.6,24.0,0.3,22.2,88.3,0.0
19/01/2011,02:00,193,0.5,19.5,0.3,21.8,88.9,0.0
19/01/2011,03:00,212,0.8,22.7,0.4,21.4,89.5,0.0
19/01/2011,04:00,218,0.8,19.8,0.4,21.2,89.9,0.0
19/01/2011,05:00,221,0.8,18.9,0.5,21.2,90.8,0.0
19/01/2011,06:00,199,0.6,26.1,0.4,22.0,88.1,0.0
19/01/2011,07:00,216,0.9,25.2,0.5,24.0,80.3,0.0
19/01/2011,08:00,196,0.3,93.8,0.5,26.3,68.6,0.0
19/01/2011,09:00,185,0.3,89.2,0.5,27.9,60.5,0.0
19/01/2011,10:00,37,0.8,160.1,0.5,28.7,56.4,0.0
19/01/2011,11:00,82,0.6,77.6,0.7,29.5,51.4,0.0
19/01/2011,12:00,74,1.5,38.2,0.9,29.9,51.1,0.0
19/01/2011,13:00,67,1.7,37.3,0.8,29.9,56.2,0.0
19/01/2011,14:00,12,2.1,181.0,1.0,28.4,66.6,0.0
19/01/2011,15:00,60,1.9,29.1,0.9,28.7,62.1,0.0
19/01/2011,16:00,83,2.5,18.1,0.8,26.8,69.0,0.7
19/01/2011,17:00,127,1.6,53.2,1.3,25.0,67.6,0.4
19/01/2011,18:00,199,0.6,103.6,1.2,20.1,85.8,37.8
19/01/2011,19:00,12,1.0,185.3,0.8,20.4,89.0,0.7
19/01/2011,20:00,20,0.5,125.9,0.7,21.3,86.9,1.4
19/01/2011,21:00,208,0.6,35.0,0.4,21.1,87.0,0.0
19/01/2011,22:00,215,0.9,28.2,0.5,20.7,86.9,0.0
19/01/2011,23:00,210,0.6,51.9,0.4,20.5,87.6,0.0
20/01/2011,00:00,213,0.8,40.0,0.6,20.5,87.3,0.0
20/01/2011,01:00,217,0.7,65.6,0.6,20.7,86.6,0.0
20/01/2011,02:00,220,0.6,40.9,0.5,20.6,86.4,0.0
20/01/2011,03:00,215,0.4,60.0,0.3,20.4,86.5,0.0
20/01/2011,04:00,222,1.1,10.5,0.4,20.1,86.8,0.0
20/01/2011,05:00,222,1.3,10.7,0.5,19.9,88.0,0.0
20/01/2011,06:00,219,1.5,15.0,0.6,20.6,83.7,0.0
20/01/2011,07:00,206,1.0,22.0,0.6,22.5,76.2,0.0
20/01/2011,08:00,216,1.3,27.6,0.8,24.0,70.1,0.0
20/01/2011,09:00,220,1.0,39.9,0.7,26.3,62.5,0.0
20/01/2011,10:00,212,1.2,37.1,0.9,27.2,58.5,0.0
20/01/2011,11:00,198,1.4,33.4,0.9,27.5,55.7,0.0
20/01/2011,12:00,103,2.4,37.3,1.4,23.8,63.6,10.5
20/01/2011,13:00,156,0.5,86.0,0.6,20.6,79.9,2.4
20/01/2011,14:00,94,1.7,23.1,0.7,24.6,67.0,0.0
20/01/2011,15:00,222,1.0,51.2,0.9,22.0,75.5,1.5
20/01/2011,16:00,227,0.1,127.6,0.3,21.1,84.0,0.0
20/01/2011,17:00,324,0.2,124.0,0.3,22.2,80.4,0.0
20/01/2011,18:00,204,0.4,50.2,0.3,23.1,74.0,0.0
20/01/2011,19:00,221,0.7,21.3,0.3,22.3,77.6,0.0
20/01/2011,20:00,213,1.0,17.2,0.5,21.6,74.2,0.0
20/01/2011,21:00,197,0.6,25.3,0.3,21.3,72.9,0.0
20/01/2011,22:00,189,0.4,40.6,0.3,21.0,76.7,0.0
20/01/2011,23:00,201,0.6,23.6,0.3,20.4,81.8,0.0
21/01/2011,00:00,210,0.9,18.7,0.4,20.2,79.9,0.0
21/01/2011,01:00,201,0.7,22.8,0.4,20.2,78.1,0.0
21/01/2011,02:00,200,0.6,31.1,0.4,19.9,79.7,0.0
21/01/2011,03:00,212,1.2,17.6,0.5,20.1,78.1,0.0
21/01/2011,04:00,218,1.5,14.1,0.6,20.1,77.3,0.0
21/01/2011,05:00,216,1.2,16.4,0.5,20.2,74.6,0.0
21/01/2011,06:00,210,1.0,21.1,0.5,21.3,73.1,0.0
21/01/2011,07:00,202,0.9,31.7,0.6,22.7,68.8,0.0
21/01/2011,08:00,199,0.9,37.6,0.6,23.9,61.5,0.0
21/01/2011,09:00,199,0.9,36.7,0.7,24.9,56.3,0.0
21/01/2011,10:00,161,0.7,66.6,0.9,26.4,51.6,0.0
21/01/2011,11:00,148,0.5,56.5,0.6,26.5,49.7,0.0
21/01/2011,12:00,103,1.9,25.5,0.9,26.8,47.5,0.0
21/01/2011,13:00,113,1.7,32.0,1.0,26.7,48.7,0.0
21/01/2011,14:00,105,2.4,23.6,1.1,26.5,47.1,0.0
21/01/2011,15:00,106,2.9,17.7,1.2,26.5,49.9,0.0
21/01/2011,16:00,109,2.5,16.7,0.9,25.4,51.5,0.0
21/01/2011,17:00,111,2.4,14.1,0.8,25.1,53.0,0.0
21/01/2011,18:00,112,2.1,14.9,0.7,24.4,54.4,0.0
21/01/2011,19:00,136,0.5,44.3,0.4,23.1,58.3,0.0
21/01/2011,20:00,190,0.4,52.9,0.4,21.8,63.2,0.0
21/01/2011,21:00,230,0.8,12.9,0.3,20.8,70.5,0.0
21/01/2011,22:00,218,0.9,13.3,0.4,20.6,70.9,0.0
21/01/2011,23:00,215,0.7,24.6,0.3,19.8,73.3,0.0
22/01/2011,00:00,226,1.4,11.6,0.4,19.1,77.5,0.0
22/01/2011,01:00,221,1.4,13.7,0.5,18.7,80.1,0.0
22/01/2011,02:00,220,1.2,12.3,0.4,18.7,80.5,0.0
22/01/2011,03:00,215,0.8,13.5,0.3,18.4,82.6,0.0
22/01/2011,04:00,197,0.8,20.0,0.4,18.7,81.2,0.0
22/01/2011,05:00,201,0.8,23.4,0.5,18.5,79.5,0.0
22/01/2011,06:00,204,0.8,28.5,0.5,19.0,77.0,0.0
22/01/2011,07:00,213,1.6,27.5,1.0,21.8,67.0,0.0
22/01/2011,08:00,207,1.3,31.5,0.9,22.9,60.6,0.0
22/01/2011,09:00,202,1.3,35.8,0.9,23.7,57.5,0.0
22/01/2011,10:00,212,1.8,27.8,1.1,23.8,58.9,0.0
22/01/2011,11:00,220,1.5,32.0,1.0,25.5,52.7,0.0
22/01/2011,12:00,113,1.0,52.1,0.9,25.9,49.6,0.0
22/01/2011,13:00,112,2.0,26.9,1.0,26.4,46.4,0.0
22/01/2011,14:00,103,2.1,22.6,0.9,25.9,47.9,0.0
22/01/2011,15:00,107,2.6,20.9,1.2,26.4,45.3,0.0
22/01/2011,16:00,114,2.2,21.4,0.9,25.4,47.6,0.0
22/01/2011,17:00,114,2.5,18.0,1.0,24.7,49.8,0.0
22/01/2011,18:00,116,1.3,30.0,0.8,23.6,50.4,0.0
22/01/2011,19:00,206,0.3,35.4,0.2,22.0,54.6,0.0
22/01/2011,20:00,213,0.5,34.8,0.3,20.6,61.3,0.0
22/01/2011,21:00,223,0.9,13.6,0.4,19.8,64.9,0.0
22/01/2011,22:00,209,0.6,16.7,0.3,19.4,67.8,0.0
22/01/2011,23:00,225,0.9,17.7,0.3,18.3,73.0,0.0
23/01/2011,00:00,230,1.1,10.6,0.3,17.9,76.6,0.0
23/01/2011,01:00,225,1.2,9.0,0.4,17.6,79.0,0.0
23/01/2011,02:00,227,1.4,12.1,0.4,17.3,80.7,0.0
23/01/2011,03:00,215,1.2,17.3,0.6,17.2,81.5,0.0
23/01/2011,04:00,206,0.8,23.5,0.4,17.6,80.5,0.0
23/01/2011,05:00,209,1.0,20.0,0.6,17.8,79.1,0.0
23/01/2011,06:00,200,0.8,33.2,0.5,19.3,74.1,0.0
23/01/2011,07:00,211,1.3,30.0,0.9,20.9,68.8,0.0
23/01/2011,08:00,210,1.7,27.6,1.0,22.7,58.0,0.0
23/01/2011,09:00,199,1.2,37.3,0.8,24.3,49.3,0.0
23/01/2011,10:00,206,1.2,40.3,0.8,25.7,45.3,0.0
23/01/2011,11:00,213,1.3,42.3,1.0,26.6,40.0,0.0
23/01/2011,12:00,214,1.1,51.0,0.9,27.1,37.4,0.0
23/01/2011,13:00,218,1.5,35.6,0.9,27.6,37.0,0.0
23/01/2011,14:00,212,1.3,35.3,0.9,28.3,34.5,0.0
23/01/2011,15:00,195,1.0,44.1,0.8,29.0,33.6,0.0
23/01/2011,16:00,182,0.8,57.1,0.7,28.3,37.2,0.0
23/01/2011,17:00,105,2.2,19.9,0.9,26.6,47.5,0.0
23/01/2011,18:00,84,1.6,19.8,0.6,24.1,59.2,0.0
23/01/2011,19:00,80,0.6,67.8,0.6,22.5,65.9,0.0
23/01/2011,20:00,30,0.3,55.2,0.3,21.5,69.6,0.0
23/01/2011,21:00,332,0.3,61.6,0.2,20.8,71.4,0.0
23/01/2011,22:00,256,0.2,78.1,0.2,20.0,74.2,0.0
23/01/2011,23:00,228,0.7,17.8,0.3,19.4,76.7,0.0
24/01/2011,00:00,207,0.7,16.7,0.3,18.8,80.0,0.0
24/01/2011,01:00,210,0.7,21.1,0.4,18.2,82.8,0.0
24/01/2011,02:00,226,0.9,14.5,0.4,17.6,85.2,0.0
24/01/2011,03:00,219,1.2,11.9,0.4,17.2,86.4,0.0
24/01/2011,04:00,220,1.2,16.5,0.5,16.8,87.6,0.0
24/01/2011,05:00,209,0.7,25.8,0.4,16.7,86.5,0.0
24/01/2011,06:00,209,0.9,18.8,0.5,17.9,82.4,0.0
24/01/2011,07:00,212,0.8,28.0,0.5,20.1,70.7,0.0
24/01/2011,08:00,206,0.3,113.1,0.5,22.9,57.3,0.0
24/01/2011,09:00,13,1.3,175.2,0.8,24.3,50.8,0.0
24/01/2011,10:00,4,0.8,173.6,0.7,25.2,47.7,0.0
24/01/2011,11:00,358,0.7,168.2,0.9,26.1,45.1,0.0
24/01/2011,12:00,319,1.1,55.7,0.8,26.9,41.8,0.0
24/01/2011,13:00,357,0.4,123.6,0.7,27.6,38.6,0.0
24/01/2011,14:00,66,0.8,66.8,0.7,28.1,34.6,0.0
24/01/2011,15:00,29,0.6,152.5,0.6,28.9,35.6,0.0
24/01/2011,16:00,65,0.5,56.3,0.4,28.9,38.7,0.0
24/01/2011,17:00,37,1.0,36.2,0.6,28.6,39.7,0.0
24/01/2011,18:00,47,1.0,31.8,0.5,26.2,52.3,0.0
24/01/2011,19:00,66,1.2,19.4,0.6,24.2,58.6,0.0
24/01/2011,20:00,38,0.7,25.6,0.3,23.3,61.2,0.0
24/01/2011,21:00,3,0.8,15.0,0.3,22.1,62.8,0.0
24/01/2011,22:00,350,0.4,40.7,0.3,21.5,66.3,0.0
24/01/2011,23:00,216,0.2,70.0,0.2,20.7,69.5,0.0
25/01/2011,00:00,211,0.5,32.5,0.3,19.9,75.2,0.0
25/01/2011,01:00,223,0.9,13.6,0.4,19.2,79.4,0.0
25/01/2011,02:00,224,1.0,14.9,0.4,18.7,82.7,0.0
25/01/2011,03:00,220,0.8,18.8,0.4,18.5,83.4,0.0
25/01/2011,04:00,213,0.6,32.4,0.4,18.1,84.5,0.0
25/01/2011,05:00,224,0.7,25.1,0.4,17.8,86.3,0.0
25/01/2011,06:00,229,0.5,44.3,0.3,19.8,80.7,0.0
25/01/2011,07:00,106,0.2,86.0,0.4,22.5,68.4,0.0
25/01/2011,08:00,326,0.2,112.2,0.4,24.5,60.3,0.0
25/01/2011,09:00,93,0.6,78.2,0.6,25.9,56.5,0.0
25/01/2011,10:00,77,1.2,44.6,0.7,27.0,54.0,0.0
25/01/2011,11:00,69,1.7,30.7,0.8,27.8,52.4,0.0
25/01/2011,12:00,54,1.4,44.5,0.8,28.9,50.1,0.0
25/01/2011,13:00,20,1.1,50.8,0.8,29.9,46.9,0.0
25/01/2011,14:00,48,1.2,43.7,0.7,30.9,44.7,0.0
25/01/2011,15:00,30,1.2,40.5,0.8,31.3,42.9,0.0
25/01/2011,16:00,26,1.7,30.9,0.9,30.4,50.3,0.0
25/01/2011,17:00,24,1.7,28.9,0.8,28.5,55.7,0.0
25/01/2011,18:00,28,1.2,27.0,0.6,26.8,62.5,0.0
25/01/2011,19:00,43,1.2,24.1,0.5,24.8,67.3,0.0
25/01/2011,20:00,63,1.3,19.4,0.6,23.6,70.5,0.0
25/01/2011,21:00,56,0.6,39.1,0.5,22.9,72.5,0.0
25/01/2011,22:00,7,0.4,180.7,0.2,22.2,75.1,0.0
25/01/2011,23:00,328,0.1,80.0,0.2,21.8,77.5,0.0
26/01/2011,00:00,343,0.3,48.9,0.2,21.7,77.5,0.0
26/01/2011,01:00,224,0.6,32.5,0.3,21.4,79.3,0.0
26/01/2011,02:00,215,0.5,47.9,0.3,20.7,82.8,0.0
26/01/2011,03:00,222,0.5,27.9,0.3,20.5,84.4,0.0
26/01/2011,04:00,222,0.6,20.6,0.3,20.6,85.1,0.0
26/01/2011,05:00,216,0.7,27.6,0.4,20.2,84.8,0.0
26/01/2011,06:00,223,0.6,22.8,0.3,20.9,84.2,0.0
26/01/2011,07:00,198,0.5,52.2,0.4,23.4,72.9,0.0
26/01/2011,08:00,88,0.2,116.5,0.4,25.0,62.5,0.0
26/01/2011,09:00,79,0.4,87.9,0.6,26.3,58.6,0.0
26/01/2011,10:00,76,0.9,45.2,0.6,26.9,57.2,0.0
26/01/2011,11:00,70,0.7,77.7,0.8,28.1,55.0,0.0
26/01/2011,12:00,88,0.8,70.3,0.8,29.0,51.6,0.0
26/01/2011,13:00,80,1.4,40.7,0.8,30.2,45.9,0.0
26/01/2011,14:00,56,1.2,38.8,0.8,31.3,46.6,0.0
26/01/2011,15:00,46,1.8,30.5,0.9,30.6,51.6,0.0
26/01/2011,16:00,61,2.1,26.1,1.0,29.0,56.0,0.0
26/01/2011,17:00,43,1.6,28.3,0.8,27.6,58.7,0.0
26/01/2011,18:00,34,1.0,27.8,0.6,26.0,63.8,0.0
26/01/2011,19:00,32,0.8,31.7,0.5,24.4,69.6,0.0
26/01/2011,20:00,2,1.1,22.8,0.4,23.3,73.8,0.0
26/01/2011,21:00,3,1.1,15.1,0.3,22.4,75.6,0.0
26/01/2011,22:00,355,0.8,13.9,0.2,22.1,77.3,0.0
26/01/2011,23:00,54,0.3,52.0,0.2,21.4,80.1,0.0
27/01/2011,00:00,95,0.3,60.8,0.2,20.9,83.5,0.0
27/01/2011,01:00,203,0.2,67.9,0.2,20.5,85.1,0.0
27/01/2011,02:00,208,0.4,25.1,0.3,20.2,86.8,0.0
27/01/2011,03:00,223,0.7,16.1,0.4,19.8,88.0,0.0
27/01/2011,04:00,223,1.0,13.6,0.3,19.4,88.0,0.0
27/01/2011,05:00,222,1.1,10.4,0.4,19.3,88.0,0.0
27/01/2011,06:00,216,0.7,18.4,0.4,20.6,84.4,0.0
27/01/2011,07:00,217,0.8,24.3,0.5,22.9,71.8,0.0
27/01/2011,08:00,86,0.3,83.7,0.5,25.2,60.9,0.0
27/01/2011,09:00,63,0.6,72.9,0.6,25.9,56.7,0.0
27/01/2011,10:00,102,0.4,88.1,0.6,27.2,51.9,0.0
27/01/2011,11:00,86,0.5,86.2,0.6,28.1,47.3,0.0
27/01/2011,12:00,94,1.0,57.3,0.7,29.0,44.0,0.0
27/01/2011,13:00,78,1.5,33.0,0.8,29.5,41.8,0.0
27/01/2011,14:00,36,0.7,63.6,0.6,30.7,39.4,0.0
27/01/2011,15:00,81,1.3,29.5,0.6,30.9,39.0,0.0
27/01/2011,16:00,82,1.2,32.6,0.6,31.2,42.0,0.0
27/01/2011,17:00,43,1.2,29.6,0.6,29.5,54.1,0.0
27/01/2011,18:00,42,1.3,29.0,0.6,26.5,62.2,0.0
27/01/2011,19:00,26,1.3,29.6,0.6,24.8,67.7,0.0
27/01/2011,20:00,11,1.6,179.3,0.6,23.5,72.7,0.0
27/01/2011,21:00,7,1.2,15.4,0.4,22.5,75.7,0.0
27/01/2011,22:00,357,0.9,15.7,0.3,22.3,76.9,0.0
27/01/2011,23:00,3,0.7,27.9,0.3,22.0,76.6,0.0
28/01/2011,00:00,335,0.1,190.0,0.2,21.3,78.3,0.0
28/01/2011,01:00,214,0.3,42.2,0.2,20.9,81.6,0.0
28/01/2011,02:00,200,0.2,48.0,0.2,21.1,82.0,0.0
28/01/2011,03:00,248,0.4,48.5,0.2,21.2,83.6,0.0
28/01/2011,04:00,226,0.6,17.5,0.3,21.4,83.0,0.0
28/01/2011,05:00,222,0.6,15.8,0.3,21.5,82.4,0.0
28/01/2011,06:00,222,0.6,27.8,0.4,22.7,78.6,0.0
28/01/2011,07:00,186,0.4,70.8,0.5,24.7,69.7,0.0
28/01/2011,08:00,173,0.7,46.5,0.5,25.7,66.8,0.0
28/01/2011,09:00,203,1.6,31.4,1.1,25.8,63.7,0.0
28/01/2011,10:00,188,1.0,43.8,0.6,26.6,59.9,0.0
28/01/2011,11:00,145,0.6,46.0,0.4,27.6,56.9,0.0
28/01/2011,12:00,116,0.8,48.9,0.6,27.2,57.4,0.0
28/01/2011,13:00,161,0.6,51.7,0.5,28.6,52.5,0.0
28/01/2011,14:00,201,1.0,36.3,0.7,28.2,54.6,0.0
28/01/2011,15:00,196,0.7,40.8,0.5,28.0,57.5,0.0
28/01/2011,16:00,181,0.9,44.7,0.7,27.4,55.4,0.0
28/01/2011,17:00,152,0.7,47.1,0.5,27.3,53.3,0.0
28/01/2011,18:00,127,0.7,23.7,0.3,26.4,58.6,0.0
28/01/2011,19:00,170,0.5,46.1,0.4,25.3,60.8,0.0
28/01/2011,20:00,209,1.4,26.0,0.9,24.3,67.8,0.0
28/01/2011,21:00,217,1.9,22.3,1.0,23.1,72.0,0.0
28/01/2011,22:00,215,1.3,30.7,0.7,22.8,70.2,0.0
28/01/2011,23:00,207,1.3,26.0,0.7,22.7,70.0,0.0
29/01/2011,00:00,213,1.5,20.9,0.8,22.2,69.6,0.0
29/01/2011,01:00,213,1.2,17.5,0.6,21.9,70.8,0.0
29/01/2011,02:00,209,1.1,18.4,0.5,21.3,72.6,0.0
29/01/2011,03:00,210,1.0,21.4,0.5,21.2,72.1,0.0
29/01/2011,04:00,208,0.8,22.9,0.5,21.2,71.1,0.0
29/01/2011,05:00,197,0.6,28.2,0.3,20.7,70.5,0.0
29/01/2011,06:00,203,0.7,26.4,0.5,21.6,68.0,0.0
29/01/2011,07:00,194,0.8,37.9,0.6,23.6,60.5,0.0
29/01/2011,08:00,194,1.0,42.6,0.8,24.7,53.8,0.0
29/01/2011,09:00,201,1.0,41.8,0.8,25.7,48.2,0.0
29/01/2011,10:00,182,0.8,43.0,0.6,26.2,46.1,0.0
29/01/2011,11:00,166,0.8,47.0,0.6,26.6,46.2,0.0
29/01/2011,12:00,156,0.8,44.0,0.6,26.9,45.9,0.0
29/01/2011,13:00,160,0.8,50.7,0.7,27.0,46.2,0.0
29/01/2011,14:00,121,1.2,32.4,0.7,26.6,47.5,0.0
29/01/2011,15:00,105,1.7,22.5,1.1,26.5,50.3,0.0
29/01/2011,16:00,105,2.5,15.2,0.9,25.6,53.6,0.0
29/01/2011,17:00,131,0.9,54.9,0.8,25.1,55.6,0.0
29/01/2011,18:00,196,0.8,36.9,0.5,23.9,60.1,0.0
29/01/2011,19:00,205,0.7,33.1,0.4,23.0,64.8,0.0
29/01/2011,20:00,210,0.4,41.5,0.3,22.4,68.2,0.0
29/01/2011,21:00,215,0.7,50.3,0.5,22.0,70.5,0.0
29/01/2011,22:00,210,0.9,19.2,0.5,21.3,74.5,0.0
29/01/2011,23:00,212,0.9,25.1,0.5,20.9,77.7,0.0
30/01/2011,00:00,221,0.8,20.7,0.4,20.9,78.7,0.0
30/01/2011,01:00,218,0.8,22.1,0.4,20.0,79.8,0.0
30/01/2011,02:00,210,1.0,19.7,0.5,19.6,79.7,0.0
30/01/2011,03:00,211,1.0,23.8,0.5,19.4,81.3,0.0
30/01/2011,04:00,201,0.8,23.1,0.4,19.1,83.1,0.0
30/01/2011,05:00,197,0.7,25.2,0.4,19.2,82.9,0.0
30/01/2011,06:00,218,0.9,23.1,0.6,20.2,79.9,0.0
30/01/2011,07:00,218,1.0,27.3,0.6,22.4,70.5,0.0
30/01/2011,08:00,134,0.9,63.1,0.9,24.7,58.3,0.0
30/01/2011,09:00,105,2.2,21.4,1.0,25.7,53.2,0.0
30/01/2011,10:00,112,1.8,27.8,1.0,26.6,50.4,0.0
30/01/2011,11:00,99,2.3,22.2,0.9,27.5,44.5,0.0
30/01/2011,12:00,92,2.6,26.3,0.9,28.0,44.8,0.0
30/01/2011,13:00,93,2.5,20.1,0.9,27.7,46.6,0.0
30/01/2011,14:00,86,2.7,20.7,1.0,27.9,47.7,0.0
30/01/2011,15:00,86,3.0,18.6,0.9,27.5,50.5,0.0
30/01/2011,16:00,94,3.1,17.3,1.0,26.6,55.4,0.0
30/01/2011,17:00,88,2.9,16.0,1.0,25.7,58.0,0.0
30/01/2011,18:00,89,2.5,17.3,0.9,24.5,64.1,0.0
30/01/2011,19:00,68,1.0,27.0,0.8,23.8,68.6,0.0
30/01/2011,20:00,342,0.2,158.6,0.2,22.8,72.7,0.0
30/01/2011,21:00,327,0.2,80.2,0.2,22.2,74.9,0.0
30/01/2011,22:00,221,0.4,22.2,0.2,21.8,76.8,0.0
30/01/2011,23:00,217,0.7,18.3,0.3,21.0,80.1,0.0
31/01/2011,00:00,213,0.8,13.3,0.3,20.2,83.0,0.0
31/01/2011,01:00,222,0.9,13.6,0.3,19.7,84.7,0.0
31/01/2011,02:00,214,0.8,15.9,0.3,19.2,86.5,0.0
31/01/2011,03:00,216,0.9,16.0,0.4,19.0,86.9,0.0
31/01/2011,04:00,212,0.9,17.0,0.4,18.7,88.1,0.0
31/01/2011,05:00,206,0.9,21.3,0.5,18.3,89.8,0.0
31/01/2011,06:00,212,0.8,20.2,0.4,19.2,87.6,0.0
31/01/2011,07:00,203,0.6,31.7,0.4,21.1,79.2,0.0
31/01/2011,08:00,224,0.8,47.2,0.6,23.4,68.4,0.0
31/01/2011,09:00,71,1.0,55.0,0.8,26.0,59.2,0.0
31/01/2011,10:00,86,1.4,37.1,0.7,26.9,56.2,0.0
31/01/2011,11:00,13,0.6,167.9,0.6,27.8,53.0,0.0
31/01/2011,12:00,44,1.0,50.4,0.7,28.2,51.7,0.0
31/01/2011,13:00,76,1.2,48.7,0.7,28.6,49.7,0.0
31/01/2011,14:00,88,1.3,30.3,0.6,28.5,49.1,0.0
31/01/2011,15:00,86,1.5,29.7,0.7,28.6,48.6,0.0
31/01/2011,16:00,73,1.5,27.1,0.6,28.9,49.9,0.0
31/01/2011,17:00,71,1.7,16.7,0.6,27.6,55.4,0.0
31/01/2011,18:00,63,1.5,24.2,0.7,26.3,63.1,0.0
31/01/2011,19:00,48,1.0,22.8,0.5,24.6,68.2,0.0
31/01/2011,20:00,31,0.8,24.4,0.4,23.9,74.1,0.0
31/01/2011,21:00,3,0.9,12.6,0.3,22.9,78.9,0.0
31/01/2011,22:00,358,1.1,12.3,0.3,22.3,80.6,0.0
31/01/2011,23:00,21,0.5,143.3,0.5,21.9,81.8,0.0
01/02/2011,00:00,210,0.1,101.4,0.2,21.0,85.5,0.0
01/02/2011,01:00,203,0.4,29.2,0.3,20.4,87.3,0.0
