Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC)
21/01/2010,02:00,,0.0,8.1,0.0,19.4
21/01/2010,03:00,,0.0,33.0,0.0,19.3
21/01/2010,04:00,,0.0,61.3,0.0,19.5
21/01/2010,05:00,,0.0,35.4,0.1,20.1
21/01/2010,06:00,169,0.1,39.3,0.4,22.0
21/01/2010,07:00,192,1.2,22.1,0.9,25.0
21/01/2010,08:00,79,2.3,30.2,1.3,26.4
21/01/2010,09:00,79,3.3,32.3,1.6,28.1
21/01/2010,10:00,74,3.8,20.0,1.5,28.6
21/01/2010,11:00,69,4.1,17.0,1.6,28.8
21/01/2010,12:00,68,4.1,20.7,1.6,29.2
21/01/2010,13:00,71,4.5,20.6,1.5,29.5
21/01/2010,14:00,68,5.7,14.3,1.4,29.4
21/01/2010,15:00,70,6.2,14.1,1.4,28.6
21/01/2010,16:00,71,6.1,15.3,1.5,27.8
21/01/2010,17:00,67,6.7,11.9,1.5,26.9
21/01/2010,18:00,70,6.1,11.0,1.5,25.3
21/01/2010,19:00,70,7.4,9.2,1.6,24.9
21/01/2010,20:00,76,5.3,14.2,1.6,24.7
21/01/2010,21:00,76,4.7,15.4,1.5,24.3
21/01/2010,22:00,75,4.5,11.5,1.3,23.8
21/01/2010,23:00,89,1.9,27.4,1.3,23.4
22/01/2010,00:00,148,0.2,26.8,0.4,22.3
22/01/2010,01:00,172,0.7,19.6,0.6,21.0
22/01/2010,02:00,177,1.3,11.7,0.7,20.3
22/01/2010,03:00,140,0.3,38.3,0.6,20.4
22/01/2010,04:00,167,0.2,28.8,0.4,19.7
22/01/2010,05:00,167,0.4,15.7,0.5,20.0
22/01/2010,06:00,161,0.5,24.2,0.8,21.4
22/01/2010,07:00,136,1.1,62.7,1.2,24.1
22/01/2010,08:00,101,3.2,35.1,1.9,26.5
22/01/2010,09:00,81,5.3,22.6,2.0,27.6
22/01/2010,10:00,77,5.4,23.3,2.1,28.0
22/01/2010,11:00,71,7.1,14.4,2.0,28.0
22/01/2010,12:00,74,7.1,16.7,1.9,28.5
22/01/2010,13:00,68,7.5,13.8,1.6,28.8
22/01/2010,14:00,68,7.5,13.1,1.9,28.6
22/01/2010,15:00,74,6.9,13.7,1.9,28.5
22/01/2010,16:00,81,5.7,18.6,1.9,27.9
22/01/2010,17:00,76,6.2,13.6,1.8,26.5
22/01/2010,18:00,79,5.1,14.8,1.8,25.4
22/01/2010,19:00,93,2.9,22.4,1.3,24.8
22/01/2010,20:00,101,2.0,26.5,1.1,24.4
22/01/2010,21:00,157,0.7,34.8,0.7,23.8
22/01/2010,22:00,153,0.8,38.2,0.9,23.1
22/01/2010,23:00,154,0.4,43.0,0.7,22.4
23/01/2010,00:00,179,0.3,25.2,0.5,21.9
23/01/2010,01:00,188,0.3,27.8,0.5,21.1
23/01/2010,02:00,242,0.1,95.2,0.3,19.9
23/01/2010,03:00,210,0.4,19.5,0.5,19.4
23/01/2010,04:00,206,0.2,14.6,0.4,19.0
23/01/2010,05:00,215,0.1,82.3,0.2,20.0
23/01/2010,06:00,156,0.3,92.9,0.8,21.9
23/01/2010,07:00,110,2.3,40.3,1.9,25.2
23/01/2010,08:00,88,4.4,27.0,2.3,26.6
23/01/2010,09:00,79,6.1,17.7,2.0,27.5
23/01/2010,10:00,73,7.5,12.7,1.9,28.0
23/01/2010,11:00,76,6.6,17.0,1.9,28.5
23/01/2010,12:00,85,5.3,22.3,1.9,28.5
23/01/2010,13:00,77,5.4,22.0,1.8,28.9
23/01/2010,14:00,67,7.4,16.2,1.9,28.9
23/01/2010,15:00,64,8.3,12.5,1.8,28.3
23/01/2010,16:00,72,7.9,13.6,2.0,27.6
23/01/2010,17:00,74,6.7,15.1,1.7,26.7
23/01/2010,18:00,75,6.2,15.1,1.4,25.6
23/01/2010,19:00,87,3.4,20.8,1.4,24.9
23/01/2010,20:00,94,2.0,28.7,1.2,24.5
23/01/2010,21:00,168,0.9,27.6,0.8,23.7
23/01/2010,22:00,161,0.5,39.9,0.7,23.0
23/01/2010,23:00,128,0.2,41.6,0.5,22.4
24/01/2010,00:00,131,0.1,44.4,0.3,22.3
24/01/2010,01:00,164,0.3,33.0,0.6,22.0
24/01/2010,02:00,193,0.6,24.4,0.6,21.2
24/01/2010,03:00,178,0.4,39.9,0.7,21.2
24/01/2010,04:00,124,0.6,38.8,0.7,21.3
24/01/2010,05:00,142,0.8,32.4,0.8,21.4
24/01/2010,06:00,146,1.1,33.9,0.9,22.5
24/01/2010,07:00,106,2.3,38.4,1.6,24.9
24/01/2010,08:00,87,5.2,21.4,1.6,26.1
24/01/2010,09:00,78,5.8,16.1,1.7,26.7
24/01/2010,10:00,83,5.5,17.4,2.0,26.9
24/01/2010,11:00,85,5.6,19.6,1.8,27.2
24/01/2010,12:00,75,6.5,14.4,1.8,27.6
24/01/2010,13:00,69,8.0,11.3,1.6,28.2
24/01/2010,14:00,71,7.0,13.9,1.6,28.4
24/01/2010,15:00,72,7.2,14.4,1.8,28.1
24/01/2010,16:00,76,6.9,13.1,1.6,27.9
24/01/2010,17:00,78,5.6,15.1,1.8,26.8
24/01/2010,18:00,84,4.1,17.8,1.4,25.6
24/01/2010,19:00,89,3.1,21.7,1.3,25.1
24/01/2010,20:00,106,2.4,32.7,1.4,24.9
24/01/2010,21:00,113,1.9,41.3,1.6,24.9
24/01/2010,22:00,116,2.0,35.5,1.3,24.7
24/01/2010,23:00,92,3.5,22.3,1.5,24.9
25/01/2010,00:00,92,3.9,19.2,1.4,24.9
25/01/2010,01:00,87,3.2,20.0,1.4,24.6
25/01/2010,02:00,92,3.2,23.5,1.8,24.7
25/01/2010,03:00,85,4.1,19.5,1.6,24.8
25/01/2010,04:00,84,4.2,16.9,1.5,24.6
25/01/2010,05:00,90,3.0,34.8,1.9,24.6
25/01/2010,06:00,92,2.9,42.3,2.4,24.5
25/01/2010,07:00,77,6.7,14.9,1.9,26.1
25/01/2010,08:00,74,7.0,12.2,1.7,26.8
25/01/2010,09:00,70,7.2,13.5,1.5,27.3
25/01/2010,10:00,72,7.7,13.1,1.9,28.2
25/01/2010,11:00,76,6.5,17.0,1.8,28.4
25/01/2010,12:00,71,7.2,13.8,1.6,28.4
25/01/2010,13:00,71,7.9,12.9,1.7,28.8
25/01/2010,14:00,70,7.9,14.1,1.9,28.6
25/01/2010,15:00,75,7.3,14.3,2.1,27.7
25/01/2010,16:00,80,6.0,19.8,1.8,27.7
25/01/2010,17:00,75,6.5,14.8,1.9,26.3
25/01/2010,18:00,82,5.2,18.6,2.0,25.7
25/01/2010,19:00,85,4.0,18.4,1.7,25.2
25/01/2010,20:00,88,3.1,22.8,1.3,25.0
25/01/2010,21:00,93,2.7,22.0,1.3,24.8
25/01/2010,22:00,79,3.0,19.0,1.9,24.6
25/01/2010,23:00,91,2.7,28.9,1.6,24.3
26/01/2010,00:00,93,2.5,36.6,2.4,23.7
26/01/2010,01:00,82,4.1,16.3,1.6,24.1
26/01/2010,02:00,78,3.9,17.0,1.6,23.6
26/01/2010,03:00,70,4.0,12.2,1.4,23.4
26/01/2010,04:00,104,0.4,35.5,0.7,22.7
26/01/2010,05:00,94,0.7,57.7,1.1,22.9
26/01/2010,06:00,73,3.3,24.1,1.5,24.2
26/01/2010,07:00,74,5.0,17.6,1.2,25.7
26/01/2010,08:00,76,4.9,14.8,1.4,26.7
26/01/2010,09:00,72,5.4,17.6,1.4,28.0
26/01/2010,10:00,76,5.4,20.4,1.5,28.3
26/01/2010,11:00,75,5.5,17.4,1.5,28.8
26/01/2010,12:00,74,5.3,21.7,1.9,29.0
26/01/2010,13:00,72,5.3,18.3,1.6,28.9
26/01/2010,14:00,74,5.4,18.4,1.5,29.0
26/01/2010,15:00,80,5.1,17.2,1.5,28.6
26/01/2010,16:00,69,5.5,14.4,1.3,28.0
26/01/2010,17:00,70,5.0,14.6,1.2,26.8
26/01/2010,18:00,75,4.2,18.1,1.4,25.6
26/01/2010,19:00,86,3.2,20.0,1.2,25.1
26/01/2010,20:00,82,3.6,15.3,1.3,25.0
26/01/2010,21:00,86,3.1,18.7,1.2,24.9
26/01/2010,22:00,80,3.7,17.0,1.5,25.0
26/01/2010,23:00,80,3.5,18.5,1.6,24.5
27/01/2010,00:00,87,1.8,24.3,1.1,24.4
27/01/2010,01:00,72,3.7,14.0,1.5,24.2
27/01/2010,02:00,73,2.0,37.0,1.8,22.9
27/01/2010,03:00,182,0.7,8.8,0.6,20.4
27/01/2010,04:00,185,1.3,13.5,0.6,20.3
27/01/2010,05:00,193,0.9,14.4,0.5,20.6
27/01/2010,06:00,191,0.6,13.5,0.5,21.6
27/01/2010,07:00,90,2.2,66.9,2.5,25.0
27/01/2010,08:00,82,4.8,19.3,1.6,27.3
27/01/2010,09:00,76,5.4,15.7,1.6,27.7
27/01/2010,10:00,81,4.9,21.7,1.5,28.4
27/01/2010,11:00,84,4.6,24.0,1.6,28.8
27/01/2010,12:00,85,5.0,22.4,1.7,28.8
27/01/2010,13:00,79,4.7,22.2,1.8,28.8
27/01/2010,14:00,85,4.2,21.1,1.6,28.9
27/01/2010,15:00,84,4.2,19.4,1.2,28.8
27/01/2010,16:00,77,4.2,17.1,1.3,28.2
27/01/2010,17:00,70,4.3,15.3,1.2,26.9
27/01/2010,18:00,70,3.7,12.3,1.1,25.4
27/01/2010,19:00,65,2.7,15.1,1.0,24.3
27/01/2010,20:00,68,4.1,14.4,1.4,24.4
27/01/2010,21:00,69,4.2,11.5,1.2,24.3
27/01/2010,22:00,63,3.4,11.8,1.1,24.1
27/01/2010,23:00,59,1.4,28.8,1.1,23.5
28/01/2010,00:00,115,0.4,55.6,0.8,23.2
28/01/2010,01:00,99,0.1,77.6,0.3,21.2
28/01/2010,02:00,83,0.1,65.9,0.1,20.6
28/01/2010,03:00,195,0.1,112.3,0.2,19.7
28/01/2010,04:00,202,0.1,94.9,0.3,19.2
28/01/2010,05:00,217,0.1,33.6,0.3,19.5
28/01/2010,06:00,182,0.1,99.7,0.2,21.2
28/01/2010,07:00,121,0.3,60.9,0.6,24.9
28/01/2010,08:00,58,3.6,21.0,1.3,27.6
28/01/2010,09:00,61,3.0,35.0,1.3,28.8
28/01/2010,10:00,73,3.2,37.0,1.7,28.7
28/01/2010,11:00,79,4.3,19.4,1.6,29.6
28/01/2010,12:00,84,4.4,21.0,1.5,30.0
28/01/2010,13:00,64,4.5,25.7,1.5,30.6
28/01/2010,14:00,61,5.0,18.2,1.3,30.5
28/01/2010,15:00,67,5.5,21.4,1.5,29.0
28/01/2010,16:00,47,6.4,10.1,1.4,27.9
28/01/2010,17:00,52,4.5,13.3,1.5,26.6
28/01/2010,18:00,51,2.9,17.2,1.2,25.3
28/01/2010,19:00,39,1.5,28.2,1.1,24.1
28/01/2010,20:00,22,0.2,174.4,0.5,23.5
28/01/2010,21:00,,0.0,15.3,0.0,22.1
28/01/2010,22:00,217,0.1,127.9,0.4,21.4
28/01/2010,23:00,231,0.1,103.1,0.2,20.8
29/01/2010,00:00,197,0.1,84.5,0.1,20.1
29/01/2010,01:00,,0.0,33.9,0.1,19.9
29/01/2010,02:00,,0.0,69.1,0.1,19.5
29/01/2010,03:00,,0.0,30.4,0.1,19.2
29/01/2010,04:00,,0.0,21.6,0.0,18.8
29/01/2010,05:00,,0.0,0.0,0.0,18.6
29/01/2010,06:00,,0.0,41.7,0.0,19.9
29/01/2010,07:00,252,0.1,102.2,0.1,22.5
29/01/2010,08:00,277,0.1,104.4,0.4,25.6
29/01/2010,09:00,63,1.3,85.0,1.5,27.2
29/01/2010,10:00,68,3.3,20.9,1.3,28.0
29/01/2010,11:00,81,3.0,21.8,1.2,28.4
29/01/2010,12:00,73,3.9,26.9,1.5,29.5
29/01/2010,13:00,43,5.3,17.9,1.4,29.7
29/01/2010,14:00,57,5.2,15.1,1.2,28.4
29/01/2010,15:00,63,5.5,9.7,1.1,28.0
29/01/2010,16:00,60,5.2,10.0,1.1,27.2
29/01/2010,17:00,41,2.9,18.0,1.2,26.6
29/01/2010,18:00,26,2.3,20.8,0.8,25.2
29/01/2010,19:00,66,0.3,64.3,0.7,24.2
29/01/2010,20:00,209,0.1,46.5,0.3,23.1
29/01/2010,21:00,164,0.1,80.2,0.4,22.0
29/01/2010,22:00,,0.0,49.5,0.1,21.4
29/01/2010,23:00,151,0.1,67.4,0.2,21.0
30/01/2010,00:00,164,1.0,23.4,0.7,22.5
30/01/2010,01:00,160,0.5,30.3,0.6,22.2
30/01/2010,02:00,148,0.5,30.9,0.6,22.5
30/01/2010,03:00,146,0.4,26.1,0.5,22.3
30/01/2010,04:00,166,0.5,33.0,0.6,22.0
30/01/2010,05:00,147,0.1,61.1,0.2,22.6
30/01/2010,06:00,182,0.3,44.2,0.5,23.2
30/01/2010,07:00,157,0.9,38.3,0.8,24.9
30/01/2010,08:00,85,3.0,28.4,1.7,27.0
30/01/2010,09:00,78,5.0,18.3,1.5,28.2
30/01/2010,10:00,66,5.7,16.3,1.7,27.6
30/01/2010,11:00,82,5.8,18.9,1.6,29.2
30/01/2010,12:00,78,5.6,21.4,1.8,29.2
30/01/2010,13:00,77,6.5,15.7,1.7,29.2
30/01/2010,14:00,76,6.1,13.7,1.4,27.5
30/01/2010,15:00,74,6.7,15.2,1.8,27.7
30/01/2010,16:00,69,6.8,12.5,1.5,26.9
30/01/2010,17:00,69,6.0,12.5,1.5,26.1
30/01/2010,18:00,67,5.7,11.0,1.2,25.5
30/01/2010,19:00,65,6.2,8.9,1.1,25.4
30/01/2010,20:00,73,4.9,13.5,1.6,24.4
30/01/2010,21:00,74,2.2,39.3,1.8,22.6
30/01/2010,22:00,63,4.8,11.8,1.4,23.7
30/01/2010,23:00,66,5.2,11.1,1.2,24.2
31/01/2010,00:00,71,5.0,12.4,1.3,24.2
31/01/2010,01:00,71,4.7,15.5,1.3,24.3
31/01/2010,02:00,71,4.0,14.2,1.3,24.1
31/01/2010,03:00,76,4.5,13.2,1.2,24.3
31/01/2010,04:00,77,4.7,14.6,1.7,24.5
31/01/2010,05:00,81,4.4,24.4,2.3,24.6
31/01/2010,06:00,97,1.5,27.6,0.9,23.1
31/01/2010,07:00,99,2.4,28.8,1.3,23.0
31/01/2010,08:00,91,3.5,26.0,2.2,23.5
31/01/2010,09:00,76,7.1,14.5,2.2,23.7
31/01/2010,10:00,72,8.4,13.0,2.5,23.5
31/01/2010,11:00,65,8.1,16.8,2.4,23.3
31/01/2010,12:00,73,6.9,16.9,2.3,22.4
31/01/2010,13:00,78,7.9,16.0,2.5,23.4
31/01/2010,14:00,75,7.5,20.2,3.0,23.2
31/01/2010,15:00,78,6.8,20.7,2.4,22.5
31/01/2010,16:00,63,8.5,17.4,3.0,22.1
31/01/2010,17:00,54,7.4,17.5,2.8,21.4
31/01/2010,18:00,64,7.2,19.0,2.6,21.3
31/01/2010,19:00,68,11.5,12.4,3.1,21.0
31/01/2010,20:00,69,10.3,11.3,2.5,22.2
31/01/2010,21:00,70,10.9,14.8,3.5,21.3
31/01/2010,22:00,66,11.0,12.5,3.0,21.5
31/01/2010,23:00,68,12.7,11.0,3.0,21.0
01/02/2010,00:00,77,10.7,13.2,2.9,20.5
01/02/2010,01:00,86,8.3,17.4,2.8,20.2
01/02/2010,02:00,82,8.2,15.6,3.1,20.2
01/02/2010,03:00,85,8.0,17.4,2.6,20.6
01/02/2010,04:00,87,6.8,17.2,2.4,20.7
01/02/2010,05:00,82,7.2,16.1,2.3,21.6
01/02/2010,06:00,86,5.4,17.7,1.9,22.1
01/02/2010,07:00,79,7.7,15.0,2.3,22.8
01/02/2010,08:00,76,8.5,15.0,2.7,23.0
01/02/2010,09:00,74,8.8,14.2,2.3,23.3
01/02/2010,10:00,71,8.9,15.9,2.8,23.5
01/02/2010,11:00,68,8.9,14.2,2.7,23.7
01/02/2010,12:00,63,9.3,13.2,2.8,24.4
01/02/2010,13:00,71,8.4,17.5,2.6,23.8
01/02/2010,14:00,78,4.8,28.6,2.0,23.4
01/02/2010,15:00,67,7.3,20.1,3.0,23.7
01/02/2010,16:00,68,8.4,15.2,2.5,23.6
01/02/2010,17:00,77,9.9,13.3,2.4,22.8
01/02/2010,18:00,92,6.5,20.3,2.2,22.4
01/02/2010,19:00,109,4.7,42.3,2.8,21.6
01/02/2010,20:00,87,10.6,17.9,3.6,22.0
01/02/2010,21:00,93,8.5,19.4,2.8,21.8
01/02/2010,22:00,99,7.3,24.0,3.0,21.2
01/02/2010,23:00,105,7.2,27.0,3.2,20.0
02/02/2010,00:00,106,7.1,31.7,3.2,19.5
02/02/2010,01:00,111,6.6,31.8,2.9,19.6
02/02/2010,02:00,112,5.1,36.7,2.4,19.5
02/02/2010,03:00,93,6.8,22.4,2.6,20.1
02/02/2010,04:00,96,6.5,22.3,2.4,19.7
02/02/2010,05:00,97,4.9,24.6,2.0,20.2
02/02/2010,06:00,95,5.4,25.2,2.1,20.6
02/02/2010,07:00,97,5.4,25.4,2.3,21.0
02/02/2010,08:00,94,5.5,23.5,2.6,21.0
02/02/2010,09:00,91,6.1,20.1,2.3,21.3
02/02/2010,10:00,94,6.0,23.2,2.2,21.3
02/02/2010,11:00,90,6.2,20.6,2.2,21.3
02/02/2010,12:00,97,5.1,20.4,1.8,21.0
02/02/2010,13:00,93,5.2,22.9,2.2,21.1
02/02/2010,14:00,95,5.2,20.5,1.8,21.3
02/02/2010,15:00,94,3.3,22.8,1.4,21.0
02/02/2010,16:00,128,2.0,40.7,1.0,21.4
02/02/2010,17:00,118,2.9,40.4,1.5,22.3
02/02/2010,18:00,103,3.4,27.1,1.5,21.7
02/02/2010,19:00,110,3.0,33.1,1.4,20.8
02/02/2010,20:00,103,3.1,31.4,1.5,20.4
02/02/2010,21:00,99,2.6,32.8,1.4,20.4
02/02/2010,22:00,94,1.7,30.3,0.8,20.3
02/02/2010,23:00,76,4.4,25.9,3.3,20.9
03/02/2010,00:00,80,5.5,18.3,2.3,20.6
03/02/2010,01:00,93,3.5,22.7,1.7,19.7
03/02/2010,02:00,85,3.1,17.9,1.3,20.1
03/02/2010,03:00,91,3.4,19.5,1.3,20.6
03/02/2010,04:00,98,3.9,26.5,1.7,19.8
03/02/2010,05:00,97,3.3,24.4,1.3,19.6
03/02/2010,06:00,106,2.3,30.2,1.3,20.5
03/02/2010,07:00,105,2.1,31.4,1.3,21.0
03/02/2010,08:00,105,2.2,38.9,1.5,21.9
03/02/2010,09:00,92,2.8,26.8,1.2,22.9
03/02/2010,10:00,89,3.6,26.8,1.7,23.0
03/02/2010,11:00,89,3.9,20.8,1.8,23.3
03/02/2010,12:00,92,4.5,23.2,1.6,23.0
03/02/2010,13:00,89,4.2,21.3,1.7,22.0
03/02/2010,14:00,88,5.0,18.5,2.0,21.8
03/02/2010,15:00,87,5.3,18.7,1.9,21.7
03/02/2010,16:00,94,3.4,21.4,1.3,21.5
03/02/2010,17:00,97,3.0,23.5,1.5,21.2
03/02/2010,18:00,96,2.8,29.8,1.3,21.0
03/02/2010,19:00,90,2.5,21.7,1.4,20.9
03/02/2010,20:00,90,1.9,31.4,1.3,21.0
03/02/2010,21:00,166,0.9,29.1,0.6,21.1
03/02/2010,22:00,163,0.5,31.0,0.5,20.9
03/02/2010,23:00,150,0.5,38.5,0.9,20.8
04/02/2010,00:00,166,0.8,23.5,0.6,21.0
04/02/2010,01:00,162,0.8,27.2,0.7,20.9
04/02/2010,02:00,146,0.6,39.3,0.6,20.7
04/02/2010,03:00,175,0.6,33.4,0.5,20.5
04/02/2010,04:00,106,0.6,33.0,0.5,20.3
04/02/2010,05:00,153,1.0,36.0,0.6,20.8
04/02/2010,06:00,157,1.2,34.3,0.6,21.3
04/02/2010,07:00,174,0.9,41.5,0.7,21.7
04/02/2010,08:00,187,0.8,21.0,0.4,22.1
04/02/2010,09:00,205,1.4,22.5,0.7,22.2
04/02/2010,10:00,126,0.4,88.0,0.8,21.5
04/02/2010,11:00,220,1.2,41.9,0.8,20.7
04/02/2010,12:00,209,2.4,15.6,0.9,20.9
04/02/2010,13:00,213,2.5,15.6,0.8,21.1
04/02/2010,14:00,215,2.7,14.6,0.8,20.8
04/02/2010,15:00,159,1.1,37.5,0.7,20.5
04/02/2010,16:00,114,1.4,28.9,0.8,20.6
04/02/2010,17:00,126,1.3,36.3,0.9,20.7
04/02/2010,18:00,99,3.3,20.4,1.1,20.6
04/02/2010,19:00,101,3.8,22.3,1.7,20.3
04/02/2010,20:00,97,1.8,40.8,1.1,20.2
04/02/2010,21:00,206,1.2,27.9,0.6,20.1
04/02/2010,22:00,202,1.2,28.3,0.6,19.4
04/02/2010,23:00,215,0.8,30.1,0.6,19.2
05/02/2010,00:00,130,0.5,37.9,0.5,19.2
05/02/2010,01:00,148,0.4,49.3,0.4,19.4
05/02/2010,02:00,136,0.8,30.1,0.6,19.4
05/02/2010,03:00,135,0.7,61.0,0.7,19.1
05/02/2010,04:00,210,0.5,56.0,0.5,19.1
05/02/2010,05:00,172,1.2,30.2,0.7,19.5
05/02/2010,06:00,195,0.5,48.9,0.5,20.1
05/02/2010,07:00,169,0.6,46.0,0.7,22.4
05/02/2010,08:00,131,0.7,61.9,0.7,24.3
05/02/2010,09:00,74,2.0,44.8,1.3,26.1
05/02/2010,10:00,78,3.1,20.6,1.1,27.5
05/02/2010,11:00,80,3.6,21.8,1.1,27.5
05/02/2010,12:00,74,4.0,18.8,1.3,27.8
05/02/2010,13:00,356,1.2,156.0,1.3,25.6
05/02/2010,14:00,350,2.8,22.7,1.0,25.5
05/02/2010,15:00,41,2.6,27.2,1.4,25.8
05/02/2010,16:00,55,5.1,13.3,1.4,26.2
05/02/2010,17:00,56,4.8,14.5,1.5,25.3
05/02/2010,18:00,57,3.3,21.7,1.6,24.6
05/02/2010,19:00,68,1.9,32.4,1.0,24.1
05/02/2010,20:00,97,0.8,48.2,0.9,23.8
05/02/2010,21:00,158,0.4,34.0,0.5,23.1
05/02/2010,22:00,161,0.1,35.8,0.3,22.7
05/02/2010,23:00,203,0.5,24.7,0.4,21.9
06/02/2010,00:00,220,0.4,44.9,0.7,21.6
06/02/2010,01:00,209,0.3,117.2,0.5,21.2
06/02/2010,02:00,193,0.6,80.2,0.9,20.8
06/02/2010,03:00,186,0.5,118.2,1.0,20.8
06/02/2010,04:00,172,0.6,84.7,0.7,20.6
06/02/2010,05:00,176,0.4,84.6,0.5,21.0
06/02/2010,06:00,76,1.1,24.5,0.9,22.2
06/02/2010,07:00,89,1.8,48.8,1.1,23.4
06/02/2010,08:00,100,2.1,26.0,1.1,23.7
06/02/2010,09:00,81,2.4,22.1,1.7,25.2
06/02/2010,10:00,83,3.6,21.0,1.1,26.3
06/02/2010,11:00,71,3.4,15.6,0.9,27.3
06/02/2010,12:00,80,3.6,18.2,1.0,27.8
06/02/2010,13:00,78,3.4,23.1,1.2,28.4
06/02/2010,14:00,77,3.5,21.2,1.1,28.3
06/02/2010,15:00,81,3.8,16.4,1.2,28.0
06/02/2010,16:00,82,3.8,18.7,1.3,27.6
06/02/2010,17:00,81,3.8,18.3,1.2,26.6
06/02/2010,18:00,73,3.3,16.9,1.0,24.9
06/02/2010,19:00,66,2.4,15.2,1.0,24.0
06/02/2010,20:00,89,0.6,43.3,1.0,23.6
06/02/2010,21:00,194,0.3,34.2,0.4,22.4
06/02/2010,22:00,196,0.4,27.3,0.4,22.0
06/02/2010,23:00,199,0.8,13.4,0.5,21.9
07/02/2010,00:00,187,0.2,72.5,0.3,22.1
07/02/2010,01:00,225,1.2,13.4,0.6,21.8
07/02/2010,02:00,82,0.5,49.0,0.6,22.0
07/02/2010,03:00,40,0.4,113.6,0.6,21.5
07/02/2010,04:00,190,1.2,14.7,0.6,21.9
07/02/2010,05:00,200,0.6,79.3,0.8,22.3
07/02/2010,06:00,162,0.2,98.9,0.5,22.9
07/02/2010,07:00,173,1.1,28.5,0.8,23.8
07/02/2010,08:00,178,0.5,74.3,0.7,24.8
07/02/2010,09:00,126,0.4,78.2,0.7,25.5
07/02/2010,10:00,125,2.3,40.6,1.4,25.4
07/02/2010,11:00,97,1.9,40.0,1.1,26.7
07/02/2010,12:00,77,3.8,19.3,1.2,27.0
07/02/2010,13:00,65,5.0,18.2,1.2,26.6
07/02/2010,14:00,121,2.2,36.8,1.2,24.5
07/02/2010,15:00,111,1.9,37.5,1.2,24.2
07/02/2010,16:00,94,3.0,26.2,1.6,24.3
07/02/2010,17:00,101,2.3,30.0,1.2,23.7
07/02/2010,18:00,110,1.4,44.3,0.9,23.4
07/02/2010,19:00,122,0.8,44.9,0.8,23.1
07/02/2010,20:00,125,0.8,36.6,0.7,22.7
07/02/2010,21:00,160,0.8,45.9,0.7,22.5
07/02/2010,22:00,135,1.0,39.3,0.7,22.5
07/02/2010,23:00,153,1.4,33.9,0.9,22.4
08/02/2010,00:00,129,0.9,43.9,0.7,22.0
08/02/2010,01:00,99,0.9,52.3,0.8,21.8
08/02/2010,02:00,144,1.1,44.4,0.8,22.0
08/02/2010,03:00,154,1.5,35.6,0.8,22.1
08/02/2010,04:00,146,1.3,35.7,0.8,21.8
08/02/2010,05:00,155,1.1,40.6,0.9,22.4
08/02/2010,06:00,154,1.0,42.0,0.9,22.7
08/02/2010,07:00,141,1.8,40.4,1.1,24.0
08/02/2010,08:00,88,2.3,23.5,1.0,23.8
08/02/2010,09:00,104,2.6,35.1,1.5,24.8
08/02/2010,10:00,114,2.6,40.7,1.7,25.6
08/02/2010,11:00,95,4.7,27.9,2.0,26.0
08/02/2010,12:00,95,4.0,26.0,1.6,26.4
08/02/2010,13:00,90,4.2,28.6,2.2,27.7
08/02/2010,14:00,94,4.9,24.3,1.9,26.9
08/02/2010,15:00,91,5.4,22.4,2.0,27.4
08/02/2010,16:00,90,5.0,21.3,2.0,26.5
08/02/2010,17:00,102,3.5,33.0,2.0,24.9
08/02/2010,18:00,117,1.8,41.8,1.4,24.0
08/02/2010,19:00,142,1.3,47.4,1.0,23.7
08/02/2010,20:00,157,0.8,37.3,0.7,23.0
08/02/2010,21:00,137,1.6,40.1,1.0,22.7
08/02/2010,22:00,130,1.4,46.4,1.0,22.5
08/02/2010,23:00,103,1.1,45.7,0.8,22.2
09/02/2010,00:00,125,1.9,38.9,1.0,22.4
09/02/2010,01:00,127,1.3,43.5,1.0,22.3
09/02/2010,02:00,111,0.6,57.8,0.6,21.7
09/02/2010,03:00,88,0.9,50.1,0.7,21.6
09/02/2010,04:00,129,0.4,61.5,0.6,21.5
09/02/2010,05:00,113,0.4,56.9,0.6,21.5
09/02/2010,06:00,111,1.0,39.7,0.9,21.9
09/02/2010,07:00,113,2.1,40.3,1.1,23.0
09/02/2010,08:00,112,2.3,36.5,1.2,24.3
09/02/2010,09:00,108,2.8,39.5,1.6,25.8
09/02/2010,10:00,93,4.5,26.1,2.0,27.3
09/02/2010,11:00,89,5.3,21.3,1.7,27.8
09/02/2010,12:00,87,5.5,20.8,1.8,28.4
09/02/2010,13:00,82,5.6,22.2,2.0,28.2
09/02/2010,14:00,77,5.7,16.3,1.7,27.9
09/02/2010,15:00,77,6.1,14.8,1.7,27.4
09/02/2010,16:00,73,7.2,9.7,1.4,27.0
09/02/2010,17:00,74,6.2,14.2,1.9,26.3
09/02/2010,18:00,84,4.7,17.7,2.0,25.3
09/02/2010,19:00,91,2.9,20.9,1.0,24.8
09/02/2010,20:00,101,2.5,30.2,1.2,24.4
09/02/2010,21:00,140,1.3,39.1,1.0,23.9
09/02/2010,22:00,165,1.2,34.1,0.6,23.4
09/02/2010,23:00,150,1.1,40.4,0.7,22.7
10/02/2010,00:00,148,1.1,32.7,0.7,22.4
10/02/2010,01:00,131,1.6,36.5,1.0,22.3
