Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%RH),Rainfall (mm)
16/01/2010,16:00,70,2.2,26.0,1.1,28.6,49.0,0.0
16/01/2010,17:00,66,2.0,27.4,1.0,27.9,50.8,0.0
16/01/2010,18:00,51,1.6,23.9,0.8,26.8,56.8,0.0
16/01/2010,19:00,54,1.4,25.0,0.7,24.9,62.1,0.0
16/01/2010,20:00,51,0.8,37.4,0.7,24.0,69.1,0.0
16/01/2010,21:00,36,0.5,32.6,0.3,22.9,73.3,0.0
16/01/2010,22:00,246,0.1,78.6,0.2,22.0,75.8,0.0
16/01/2010,23:00,244,0.4,62.0,0.3,21.4,76.9,0.0
17/01/2010,00:00,207,0.5,40.2,0.3,20.8,81.1,0.0
17/01/2010,01:00,211,0.6,42.8,0.5,19.9,83.3,0.0
17/01/2010,02:00,120,0.1,119.2,0.2,19.4,86.4,0.0
17/01/2010,03:00,231,0.3,61.1,0.3,18.9,87.5,0.0
17/01/2010,04:00,212,0.8,21.5,0.4,19.2,87.4,0.0
17/01/2010,05:00,334,0.1,120.1,0.3,19.1,86.7,0.0
17/01/2010,06:00,83,0.7,28.2,0.4,21.3,79.9,0.0
17/01/2010,07:00,48,0.3,140.8,0.3,23.4,69.2,0.0
17/01/2010,08:00,46,1.0,50.9,0.7,25.3,60.1,0.0
17/01/2010,09:00,356,1.7,33.7,0.8,26.8,53.8,0.0
17/01/2010,10:00,349,1.7,37.3,1.1,28.3,50.2,0.0
17/01/2010,11:00,349,1.7,44.2,1.0,29.7,44.4,0.0
17/01/2010,12:00,328,1.8,30.2,0.9,31.3,39.6,0.0
17/01/2010,13:00,303,1.4,49.9,0.8,32.7,36.7,0.0
17/01/2010,14:00,314,1.2,53.3,0.9,33.6,34.0,0.0
17/01/2010,15:00,46,1.2,50.7,0.8,33.8,33.4,0.0
17/01/2010,16:00,32,1.2,42.5,1.0,33.1,36.3,0.0
17/01/2010,17:00,37,1.9,26.0,0.9,30.7,45.9,0.0
17/01/2010,18:00,45,1.8,25.1,0.8,28.7,52.6,0.0
17/01/2010,19:00,40,1.6,27.4,0.7,26.7,58.0,0.0
17/01/2010,20:00,54,1.5,28.9,0.8,25.4,65.5,0.0
17/01/2010,21:00,57,0.8,37.2,0.5,24.6,69.4,0.0
17/01/2010,22:00,94,0.3,47.6,0.2,23.4,74.9,0.0
17/01/2010,23:00,349,0.2,178.7,0.2,22.8,78.9,0.0
18/01/2010,00:00,280,0.4,37.8,0.1,22.5,80.3,0.0
18/01/2010,01:00,242,0.6,42.6,0.4,22.5,79.7,0.1
18/01/2010,02:00,212,0.7,82.7,0.8,22.3,82.7,0.2
18/01/2010,03:00,43,0.7,140.2,0.5,22.1,86.2,0.0
18/01/2010,04:00,214,0.2,114.9,0.4,21.5,87.3,0.0
18/01/2010,05:00,205,0.8,21.8,0.4,20.7,86.7,0.0
18/01/2010,06:00,202,0.6,36.2,0.4,22.1,76.0,0.0
18/01/2010,07:00,225,0.7,51.9,0.5,24.4,68.5,0.0
18/01/2010,08:00,118,0.2,123.1,0.5,27.2,60.4,0.0
18/01/2010,09:00,69,0.5,72.5,0.6,28.6,55.2,0.0
18/01/2010,10:00,301,0.7,82.4,0.9,30.9,46.5,0.0
18/01/2010,11:00,303,1.4,50.3,1.1,32.1,42.1,0.0
18/01/2010,12:00,300,2.4,36.6,1.3,33.5,35.2,0.0
18/01/2010,13:00,303,3.8,23.8,1.5,34.3,29.0,0.0
18/01/2010,14:00,218,0.8,86.8,1.6,34.6,27.5,0.0
18/01/2010,15:00,245,0.2,90.9,1.5,34.7,24.7,0.0
18/01/2010,16:00,205,4.2,20.1,1.7,34.1,24.3,0.0
18/01/2010,17:00,223,2.7,20.8,1.2,32.5,21.4,0.0
18/01/2010,18:00,222,2.4,15.8,0.9,30.9,21.2,0.0
18/01/2010,19:00,231,1.8,19.2,0.6,28.8,22.6,0.0
18/01/2010,20:00,240,1.5,16.1,0.5,26.6,26.6,0.0
18/01/2010,21:00,240,1.7,19.1,0.7,25.9,27.0,0.0
18/01/2010,22:00,219,1.7,12.9,0.6,25.2,27.3,0.0
18/01/2010,23:00,196,1.0,60.7,0.8,23.6,30.8,0.0
19/01/2010,00:00,188,0.7,38.3,0.4,22.1,33.8,0.0
19/01/2010,01:00,209,1.1,23.8,0.6,20.8,36.9,0.0
19/01/2010,02:00,204,1.1,37.6,0.7,19.5,41.2,0.0
19/01/2010,03:00,173,0.7,25.2,0.3,19.5,40.0,0.0
19/01/2010,04:00,218,0.9,22.8,0.5,18.3,43.4,0.0
19/01/2010,05:00,216,1.6,13.4,0.5,17.3,50.4,0.0
19/01/2010,06:00,203,0.9,22.6,0.5,19.9,50.7,0.0
19/01/2010,07:00,213,1.9,20.4,1.1,22.4,53.9,0.0
19/01/2010,08:00,216,1.2,40.5,0.8,24.4,49.6,0.0
19/01/2010,09:00,137,0.6,68.9,0.6,25.9,43.3,0.0
19/01/2010,10:00,17,0.6,74.4,0.7,27.5,36.4,0.0
19/01/2010,11:00,351,0.7,93.4,1.0,28.0,35.1,0.0
19/01/2010,12:00,249,0.9,65.7,0.9,29.0,29.0,0.0
19/01/2010,13:00,304,2.3,37.9,1.3,30.4,20.8,0.0
19/01/2010,14:00,233,0.8,88.7,1.4,31.0,15.2,0.0
19/01/2010,15:00,351,1.9,30.0,1.1,31.6,12.4,0.0
19/01/2010,16:00,78,3.0,22.6,1.1,28.1,41.6,0.0
19/01/2010,17:00,74,2.6,21.5,0.9,26.2,47.4,0.0
19/01/2010,18:00,68,2.4,19.1,1.0,24.2,53.1,0.0
19/01/2010,19:00,87,1.6,20.5,0.8,22.8,57.1,0.0
19/01/2010,20:00,70,0.2,122.1,0.4,21.5,58.8,0.0
19/01/2010,21:00,247,0.7,20.4,0.4,20.8,60.9,0.0
19/01/2010,22:00,253,0.8,24.7,0.5,20.4,62.2,0.0
19/01/2010,23:00,261,0.7,15.6,0.3,19.6,66.8,0.0
20/01/2010,00:00,218,1.0,11.3,0.4,18.6,70.9,0.0
20/01/2010,01:00,221,1.3,9.6,0.4,18.1,72.5,0.0
20/01/2010,02:00,221,1.2,11.1,0.4,17.7,74.5,0.0
20/01/2010,03:00,219,1.1,11.2,0.4,16.9,77.3,0.0
20/01/2010,04:00,209,0.8,16.5,0.3,16.6,79.4,0.0
20/01/2010,05:00,210,0.9,12.8,0.3,16.2,82.2,0.0
20/01/2010,06:00,204,0.7,19.4,0.3,17.9,74.8,0.0
20/01/2010,07:00,195,0.7,33.4,0.5,20.7,62.1,0.0
20/01/2010,08:00,229,0.3,110.4,0.5,24.2,53.2,0.0
20/01/2010,09:00,274,0.6,87.2,0.7,26.0,47.7,0.0
20/01/2010,10:00,258,0.6,83.0,0.7,27.4,41.3,0.0
20/01/2010,11:00,198,0.4,73.4,0.8,28.5,35.6,0.0
20/01/2010,12:00,30,1.0,159.0,0.9,29.3,33.3,0.0
20/01/2010,13:00,88,0.6,79.1,0.8,30.1,30.9,0.0
20/01/2010,14:00,71,1.3,50.0,0.8,30.8,29.4,0.0
20/01/2010,15:00,122,0.7,72.8,0.8,31.8,27.4,0.0
20/01/2010,16:00,25,0.8,53.0,0.6,32.5,25.6,0.0
20/01/2010,17:00,49,1.3,34.1,0.9,31.8,28.1,0.0
20/01/2010,18:00,50,1.6,26.2,0.7,28.3,46.4,0.0
20/01/2010,19:00,71,2.0,12.8,0.6,25.8,54.1,0.0
20/01/2010,20:00,55,1.1,21.5,0.6,24.6,63.4,0.0
20/01/2010,21:00,34,0.3,138.7,0.4,23.4,68.0,0.0
20/01/2010,22:00,301,0.1,82.1,0.1,22.0,72.3,0.0
20/01/2010,23:00,245,0.5,36.9,0.4,21.3,74.5,0.0
21/01/2010,00:00,211,0.8,10.4,0.3,20.3,79.4,0.0
21/01/2010,01:00,210,0.9,16.4,0.4,19.7,80.2,0.0
21/01/2010,02:00,225,1.2,10.0,0.3,18.9,83.5,0.0
21/01/2010,03:00,222,1.0,11.4,0.4,18.4,85.8,0.0
21/01/2010,04:00,224,0.8,9.5,0.3,18.1,87.5,0.0
21/01/2010,05:00,224,0.9,11.6,0.3,17.9,87.3,0.0
21/01/2010,06:00,222,0.5,23.5,0.3,19.8,81.8,0.0
21/01/2010,07:00,192,0.5,45.6,0.4,23.2,67.7,0.0
21/01/2010,08:00,220,0.5,67.4,0.5,25.7,59.0,0.0
21/01/2010,09:00,317,0.6,69.5,0.7,27.7,53.6,0.0
21/01/2010,10:00,354,1.2,172.4,0.8,28.9,46.0,0.0
21/01/2010,11:00,328,1.1,49.9,0.7,30.4,39.6,0.0
21/01/2010,12:00,354,0.9,166.1,0.8,31.2,37.3,0.0
21/01/2010,13:00,320,1.0,42.1,0.7,32.3,33.7,0.0
21/01/2010,14:00,311,0.9,49.2,0.6,32.7,34.0,0.0
21/01/2010,15:00,352,1.3,152.6,1.0,31.9,37.1,0.0
21/01/2010,16:00,324,1.2,137.7,0.9,30.2,43.2,0.0
21/01/2010,17:00,40,1.1,34.9,0.7,29.5,45.5,0.0
21/01/2010,18:00,55,1.2,24.2,0.6,28.0,50.6,0.0
21/01/2010,19:00,331,0.6,135.7,0.4,26.3,56.8,0.0
21/01/2010,20:00,42,0.8,30.1,0.3,25.0,64.7,0.0
21/01/2010,21:00,45,0.7,33.8,0.4,24.3,70.7,0.0
21/01/2010,22:00,54,0.2,165.3,0.4,23.6,74.6,0.0
21/01/2010,23:00,299,0.3,56.5,0.3,23.0,76.9,0.0
22/01/2010,00:00,339,0.2,143.0,0.2,22.6,78.3,0.0
22/01/2010,01:00,210,0.3,46.8,0.2,22.3,80.0,0.0
22/01/2010,02:00,233,0.6,33.0,0.4,21.4,83.6,0.0
22/01/2010,03:00,216,0.7,20.5,0.4,21.1,86.0,0.0
22/01/2010,04:00,221,0.7,35.9,0.4,20.4,86.1,0.0
22/01/2010,05:00,219,0.8,22.1,0.4,20.1,86.3,0.0
22/01/2010,06:00,217,0.4,51.4,0.3,22.1,80.3,0.0
22/01/2010,07:00,196,0.5,44.4,0.4,23.9,72.3,0.0
22/01/2010,08:00,227,0.9,32.0,0.5,25.5,61.3,0.0
22/01/2010,09:00,309,0.5,67.3,0.6,27.6,50.3,0.0
22/01/2010,10:00,80,0.6,68.5,0.6,29.3,41.0,0.0
22/01/2010,11:00,348,1.9,24.8,0.9,30.1,40.6,0.0
22/01/2010,12:00,4,1.9,28.8,1.0,29.7,40.9,0.0
22/01/2010,13:00,1,1.5,26.5,0.7,29.5,42.9,0.0
22/01/2010,14:00,298,1.8,31.4,0.9,29.9,41.6,0.0
22/01/2010,15:00,336,1.3,145.4,0.8,29.8,43.2,0.0
22/01/2010,16:00,289,1.8,27.0,0.9,29.4,43.2,0.0
22/01/2010,17:00,19,1.5,25.8,0.7,28.3,49.6,0.0
22/01/2010,18:00,25,0.9,24.5,0.5,26.9,51.4,0.0
22/01/2010,19:00,29,0.5,30.8,0.3,25.2,62.0,0.0
22/01/2010,20:00,351,0.4,147.8,0.4,23.7,68.6,0.0
22/01/2010,21:00,304,0.4,38.1,0.3,22.9,73.8,0.0
22/01/2010,22:00,256,0.4,53.0,0.5,22.0,77.3,0.0
22/01/2010,23:00,263,0.6,12.8,0.2,21.3,80.1,0.0
23/01/2010,00:00,225,0.9,20.8,0.4,20.6,82.9,0.0
23/01/2010,01:00,217,0.9,10.7,0.4,19.7,86.3,0.0
23/01/2010,02:00,221,0.8,13.3,0.3,19.1,87.3,0.0
23/01/2010,03:00,223,0.8,13.3,0.4,18.4,89.0,0.0
23/01/2010,04:00,217,0.7,16.8,0.4,18.0,89.9,0.0
23/01/2010,05:00,226,1.0,12.5,0.4,17.7,89.6,0.0
23/01/2010,06:00,212,1.0,18.2,0.4,19.1,86.2,0.0
23/01/2010,07:00,207,0.9,26.7,0.5,21.5,73.8,0.0
23/01/2010,08:00,181,0.5,64.3,0.5,25.1,62.3,0.0
23/01/2010,09:00,337,0.7,68.0,0.7,26.7,56.6,0.0
23/01/2010,10:00,17,0.8,168.3,0.7,28.2,48.2,0.0
23/01/2010,11:00,310,1.3,45.0,0.7,29.7,41.3,0.0
23/01/2010,12:00,18,1.1,174.5,0.9,30.7,35.5,0.0
23/01/2010,13:00,334,1.3,46.6,0.8,31.7,33.6,0.0
23/01/2010,14:00,311,0.8,77.0,0.8,32.6,34.1,0.0
23/01/2010,15:00,321,1.4,38.3,0.7,33.0,33.8,0.0
23/01/2010,16:00,335,1.3,140.9,0.9,33.0,35.9,0.0
23/01/2010,17:00,29,1.6,28.6,0.8,31.4,40.4,0.0
23/01/2010,18:00,37,1.3,25.4,0.6,29.7,47.2,0.0
23/01/2010,19:00,50,1.4,23.3,0.6,27.2,52.2,0.0
23/01/2010,20:00,51,1.2,21.3,0.5,25.5,58.6,0.0
23/01/2010,21:00,33,0.6,36.5,0.4,23.9,66.3,0.0
23/01/2010,22:00,304,0.4,31.5,0.2,22.7,72.1,0.0
23/01/2010,23:00,265,0.4,50.7,0.4,22.0,75.3,0.0
24/01/2010,00:00,213,0.6,12.0,0.3,21.3,79.2,0.0
24/01/2010,01:00,212,0.8,10.5,0.3,20.6,83.8,0.0
24/01/2010,02:00,222,1.0,8.0,0.2,20.0,85.9,0.0
24/01/2010,03:00,221,0.8,18.8,0.4,19.5,87.7,0.0
24/01/2010,04:00,220,0.8,12.5,0.3,19.2,88.2,0.0
24/01/2010,05:00,222,0.7,21.5,0.3,19.1,88.9,0.0
24/01/2010,06:00,227,0.4,20.2,0.2,20.8,84.2,0.0
24/01/2010,07:00,203,0.2,72.0,0.3,24.4,69.4,0.0
24/01/2010,08:00,347,1.0,52.4,0.9,25.3,63.0,0.0
24/01/2010,09:00,13,0.9,154.1,0.8,26.6,54.7,0.0
24/01/2010,10:00,348,1.0,59.2,0.8,28.7,47.0,0.0
24/01/2010,11:00,34,0.6,162.6,0.8,30.1,41.9,0.0
24/01/2010,12:00,346,1.0,57.3,0.9,31.6,37.9,0.0
24/01/2010,13:00,295,0.8,68.9,0.9,33.4,35.0,0.0
24/01/2010,14:00,295,1.5,44.6,1.0,33.7,32.7,0.0
24/01/2010,15:00,29,1.5,40.7,1.0,34.4,28.8,0.0
24/01/2010,16:00,66,3.1,21.8,1.3,32.1,38.7,0.0
24/01/2010,17:00,49,2.1,26.3,1.0,29.4,47.3,0.0
24/01/2010,18:00,56,2.3,21.5,1.0,27.3,57.3,0.0
24/01/2010,19:00,63,2.1,14.8,0.8,25.5,64.8,0.0
24/01/2010,20:00,58,1.2,23.0,0.6,24.5,68.4,0.0
24/01/2010,21:00,296,0.5,23.9,0.3,23.4,72.5,0.0
24/01/2010,22:00,245,0.4,37.7,0.2,22.6,76.3,0.0
24/01/2010,23:00,257,0.6,16.7,0.3,22.3,78.5,0.0
25/01/2010,00:00,217,0.6,17.9,0.3,21.8,80.0,0.0
25/01/2010,01:00,214,0.4,23.9,0.2,21.2,83.0,0.0
25/01/2010,02:00,215,0.4,27.9,0.3,20.8,84.1,0.0
25/01/2010,03:00,214,0.4,22.9,0.2,20.5,85.5,0.0
25/01/2010,04:00,218,0.3,31.6,0.2,19.9,87.8,0.0
25/01/2010,05:00,220,0.5,19.9,0.3,19.6,89.1,0.0
25/01/2010,06:00,218,0.5,18.2,0.3,20.8,85.6,0.0
25/01/2010,07:00,118,0.2,90.4,0.3,24.6,69.5,0.0
25/01/2010,08:00,41,0.8,54.7,0.6,26.2,62.0,0.0
25/01/2010,09:00,44,0.8,162.7,0.7,27.7,55.5,0.0
25/01/2010,10:00,347,0.9,66.6,0.9,29.2,48.7,0.0
25/01/2010,11:00,32,1.4,45.0,0.9,30.3,44.7,0.0
25/01/2010,12:00,34,1.4,53.0,1.0,31.7,39.6,0.0
25/01/2010,13:00,0,1.7,38.5,1.0,32.7,34.4,0.0
25/01/2010,14:00,324,1.3,136.0,1.1,33.3,29.0,0.0
25/01/2010,15:00,25,1.8,36.9,1.1,32.9,32.8,0.0
25/01/2010,16:00,34,1.8,30.0,0.9,32.2,35.2,0.0
25/01/2010,17:00,35,1.7,30.5,0.9,30.6,41.2,0.0
25/01/2010,18:00,37,1.3,28.0,0.6,28.4,54.5,0.0
25/01/2010,19:00,28,1.2,28.3,0.6,26.3,63.5,0.0
25/01/2010,20:00,28,0.7,27.9,0.3,24.9,70.2,0.0
25/01/2010,21:00,322,0.4,139.5,0.3,24.1,73.1,0.0
25/01/2010,22:00,287,0.4,132.8,0.5,23.6,76.4,0.0
25/01/2010,23:00,226,0.2,74.5,0.2,22.4,81.9,0.0
26/01/2010,00:00,217,0.5,45.7,0.4,21.6,83.5,0.0
26/01/2010,01:00,226,0.5,51.2,0.4,21.0,85.7,0.0
26/01/2010,02:00,263,0.2,74.0,0.2,20.6,86.8,0.0
26/01/2010,03:00,206,0.4,53.5,0.2,20.2,88.2,0.0
26/01/2010,04:00,212,0.5,38.5,0.4,19.7,88.9,0.0
26/01/2010,05:00,220,0.6,26.8,0.3,19.4,89.3,0.0
26/01/2010,06:00,224,0.6,15.9,0.4,20.1,89.2,0.0
26/01/2010,07:00,26,0.1,119.1,0.3,24.0,73.9,0.0
26/01/2010,08:00,356,0.9,64.9,0.8,26.7,59.5,0.0
26/01/2010,09:00,344,1.6,31.2,0.8,28.5,50.0,0.0
26/01/2010,10:00,325,0.8,71.3,0.8,30.4,41.2,0.0
26/01/2010,11:00,343,1.4,50.4,1.0,32.0,34.8,0.0
26/01/2010,12:00,347,1.2,58.5,1.0,32.9,32.0,0.0
26/01/2010,13:00,28,1.3,54.1,1.0,34.4,29.8,0.0
26/01/2010,14:00,57,1.8,43.3,1.1,34.3,29.9,0.0
26/01/2010,15:00,49,2.3,36.0,1.5,34.2,32.7,0.0
26/01/2010,16:00,51,2.8,22.2,1.3,31.9,44.0,0.0
26/01/2010,17:00,35,2.2,24.5,0.9,30.0,49.5,0.0
26/01/2010,18:00,39,1.7,27.4,0.7,28.4,57.6,0.0
26/01/2010,19:00,50,1.5,23.1,0.7,26.3,65.7,0.0
26/01/2010,20:00,51,0.8,30.1,0.5,25.3,69.1,0.0
26/01/2010,21:00,69,0.1,94.1,0.1,23.8,74.2,0.0
26/01/2010,22:00,17,0.1,65.8,0.4,23.4,75.4,0.0
26/01/2010,23:00,74,0.2,57.9,0.2,23.0,78.2,0.0
27/01/2010,00:00,,0.0,128.8,0.2,22.1,81.8,0.0
27/01/2010,01:00,224,0.2,96.4,0.3,21.3,85.1,0.0
27/01/2010,02:00,216,0.7,10.8,0.3,20.8,86.6,0.0
27/01/2010,03:00,209,0.4,35.8,0.3,20.3,88.6,0.0
27/01/2010,04:00,217,0.7,16.1,0.3,19.9,89.7,0.0
27/01/2010,05:00,214,0.5,14.5,0.2,19.6,89.2,0.0
27/01/2010,06:00,221,0.4,21.2,0.3,20.9,86.9,0.0
27/01/2010,07:00,68,0.4,108.9,0.6,24.3,73.0,0.0
27/01/2010,08:00,92,0.7,57.4,0.5,26.5,63.6,0.0
27/01/2010,09:00,112,0.5,72.7,0.6,28.4,57.8,0.0
27/01/2010,10:00,273,0.2,114.3,0.6,30.3,49.3,0.0
27/01/2010,11:00,283,0.8,59.4,0.6,32.2,38.0,0.0
27/01/2010,12:00,338,1.0,58.9,0.7,34.3,30.2,0.0
27/01/2010,13:00,351,1.5,47.4,0.9,34.9,26.0,0.0
27/01/2010,14:00,295,2.2,32.3,1.1,35.3,22.9,0.0
27/01/2010,15:00,12,2.4,31.3,1.2,34.8,32.3,0.0
27/01/2010,16:00,304,1.5,124.4,1.4,30.8,45.3,0.0
27/01/2010,17:00,268,1.6,34.2,1.2,25.5,57.2,0.0
27/01/2010,18:00,253,1.9,27.7,1.0,23.1,68.2,0.5
27/01/2010,19:00,242,0.8,54.0,0.7,22.4,68.4,0.0
27/01/2010,20:00,38,0.9,41.6,0.4,22.9,66.7,0.0
27/01/2010,21:00,45,0.5,51.5,0.4,22.8,66.4,0.0
27/01/2010,22:00,257,0.3,82.3,0.3,22.2,76.2,0.0
27/01/2010,23:00,312,0.3,153.1,0.4,21.8,75.0,0.0
28/01/2010,00:00,217,0.5,44.5,0.3,21.1,80.4,0.0
28/01/2010,01:00,224,0.7,56.3,0.5,21.0,82.0,0.0
28/01/2010,02:00,194,0.2,92.8,0.4,21.0,82.4,0.0
28/01/2010,03:00,146,0.4,51.6,0.4,21.0,82.7,0.0
28/01/2010,04:00,219,1.0,24.3,0.5,21.0,83.6,0.0
28/01/2010,05:00,185,0.3,82.5,0.3,21.0,83.5,0.0
28/01/2010,06:00,340,0.1,141.0,0.3,22.5,77.8,0.0
28/01/2010,07:00,88,0.9,28.7,0.5,25.1,65.1,0.0
28/01/2010,08:00,71,0.9,55.7,0.7,26.6,62.1,0.0
28/01/2010,09:00,316,0.8,60.1,0.7,28.0,56.7,0.0
28/01/2010,10:00,352,0.8,65.6,0.8,29.4,49.7,0.0
28/01/2010,11:00,35,0.8,76.0,0.8,30.8,44.7,0.0
28/01/2010,12:00,20,0.6,135.7,0.7,32.4,38.8,0.0
28/01/2010,13:00,25,0.7,87.6,0.8,33.9,33.4,0.0
28/01/2010,14:00,328,0.9,158.5,0.8,33.2,32.9,0.0
28/01/2010,15:00,46,1.1,35.0,0.6,32.3,40.0,0.0
28/01/2010,16:00,68,2.6,20.7,1.1,31.1,37.7,0.0
28/01/2010,17:00,41,2.0,29.8,0.9,30.4,40.6,0.0
28/01/2010,18:00,34,1.6,31.2,0.8,28.2,55.5,0.0
28/01/2010,19:00,59,1.3,28.8,0.6,27.1,63.4,0.0
28/01/2010,20:00,187,0.8,37.8,0.5,24.9,72.8,1.6
28/01/2010,21:00,227,0.4,78.4,0.4,24.0,79.3,2.6
28/01/2010,22:00,78,0.7,104.2,0.9,22.3,87.1,1.7
28/01/2010,23:00,262,1.1,20.1,0.6,21.9,86.4,0.0
29/01/2010,00:00,132,0.2,123.9,0.3,21.8,85.7,0.4
29/01/2010,01:00,216,1.4,23.1,0.8,21.4,88.0,0.0
29/01/2010,02:00,220,2.3,28.4,1.3,20.8,86.3,12.1
29/01/2010,03:00,91,0.3,144.3,0.7,19.1,88.4,4.3
29/01/2010,04:00,273,0.3,121.7,0.4,19.3,90.1,2.5
29/01/2010,05:00,149,0.2,83.6,0.2,19.2,89.5,0.0
29/01/2010,06:00,210,0.6,35.1,0.4,19.3,89.9,0.0
29/01/2010,07:00,220,0.5,55.4,0.4,20.6,84.4,0.0
29/01/2010,08:00,124,0.3,94.0,0.4,23.0,72.1,0.0
29/01/2010,09:00,45,0.6,49.4,0.5,23.9,71.0,0.0
29/01/2010,10:00,45,0.9,45.5,0.5,23.9,71.0,0.0
29/01/2010,11:00,66,0.8,48.8,0.5,25.0,67.7,0.0
29/01/2010,12:00,286,0.6,75.0,0.6,26.9,60.3,0.0
29/01/2010,13:00,152,0.6,59.4,0.6,27.1,60.1,0.0
29/01/2010,14:00,107,0.5,61.4,0.5,27.0,61.9,0.0
29/01/2010,15:00,313,0.3,60.4,0.3,26.4,67.2,0.1
29/01/2010,16:00,304,0.9,39.2,0.6,26.3,69.8,0.0
29/01/2010,17:00,297,1.2,17.8,0.5,26.5,68.5,0.0
29/01/2010,18:00,22,0.4,37.3,0.3,25.7,71.7,0.0
29/01/2010,19:00,358,0.4,164.3,0.4,24.6,78.2,0.0
29/01/2010,20:00,272,0.5,50.0,0.3,23.7,82.6,0.0
29/01/2010,21:00,231,0.2,68.7,0.3,22.8,82.0,0.0
29/01/2010,22:00,258,0.6,17.9,0.3,22.2,85.5,0.0
29/01/2010,23:00,254,0.8,17.5,0.4,22.0,87.0,0.0
30/01/2010,00:00,208,0.7,30.8,0.3,21.5,87.1,0.0
30/01/2010,01:00,154,0.4,61.6,0.4,21.4,86.1,0.0
30/01/2010,02:00,205,0.9,22.2,0.5,21.5,80.9,0.0
30/01/2010,03:00,210,1.1,16.8,0.6,21.6,75.8,0.0
30/01/2010,04:00,215,1.2,14.7,0.5,21.9,77.1,0.0
30/01/2010,05:00,206,1.3,17.7,0.6,22.0,79.6,0.0
30/01/2010,06:00,203,1.4,21.9,0.8,23.6,75.7,0.0
30/01/2010,07:00,200,1.7,28.7,1.0,25.0,67.5,0.0
30/01/2010,08:00,198,1.7,28.3,1.0,26.4,59.3,0.0
30/01/2010,09:00,208,1.9,28.1,1.0,26.6,59.1,0.0
30/01/2010,10:00,206,1.8,27.8,1.0,27.6,56.0,0.0
30/01/2010,11:00,212,2.4,26.5,1.3,28.1,54.0,0.1
30/01/2010,12:00,121,1.5,57.8,1.3,25.5,64.6,0.0
30/01/2010,13:00,98,2.1,19.4,1.0,25.4,63.3,0.0
30/01/2010,14:00,168,1.6,38.2,1.1,27.6,53.5,0.0
30/01/2010,15:00,176,1.7,27.0,0.9,27.7,50.0,0.0
30/01/2010,16:00,174,1.5,28.6,0.8,27.0,52.8,0.0
30/01/2010,17:00,169,1.3,36.0,0.7,25.8,58.5,0.0
30/01/2010,18:00,126,0.6,48.1,0.4,24.2,67.1,0.0
30/01/2010,19:00,244,0.3,118.5,0.3,23.1,72.1,0.0
30/01/2010,20:00,243,0.5,49.0,0.4,22.4,75.4,0.0
30/01/2010,21:00,266,0.6,19.0,0.3,22.1,77.0,0.0
30/01/2010,22:00,250,0.9,15.0,0.3,21.7,79.1,0.0
30/01/2010,23:00,261,0.8,18.2,0.4,21.7,79.1,0.0
31/01/2010,00:00,225,0.8,16.2,0.3,21.3,81.1,0.0
31/01/2010,01:00,212,1.0,13.5,0.5,21.2,81.6,0.0
31/01/2010,02:00,209,0.8,17.7,0.4,20.9,82.0,0.0
31/01/2010,03:00,203,0.8,17.7,0.4,20.9,82.8,0.0
31/01/2010,04:00,195,0.7,20.8,0.4,20.6,83.4,0.0
31/01/2010,05:00,212,0.9,22.2,0.5,20.6,83.6,0.0
31/01/2010,06:00,193,0.7,25.0,0.4,21.2,81.7,0.0
31/01/2010,07:00,204,0.7,29.0,0.4,22.3,81.0,0.0
31/01/2010,08:00,121,0.8,56.2,0.9,24.1,76.0,1.5
31/01/2010,09:00,104,2.3,19.7,1.0,24.3,75.6,0.5
31/01/2010,10:00,101,3.5,17.7,1.2,26.4,67.2,0.0
31/01/2010,11:00,86,3.7,17.7,1.3,27.1,58.8,0.0
31/01/2010,12:00,84,3.6,21.5,1.5,26.6,59.6,0.1
31/01/2010,13:00,88,2.7,17.4,1.0,24.4,75.1,0.2
31/01/2010,14:00,68,2.3,26.2,1.1,24.2,75.2,0.7
31/01/2010,15:00,140,1.6,56.0,1.0,25.0,70.9,0.0
31/01/2010,16:00,146,0.8,64.6,0.7,23.5,78.4,0.0
31/01/2010,17:00,176,0.6,100.9,1.0,23.4,78.5,0.0
31/01/2010,18:00,180,1.9,17.8,0.9,23.3,76.7,1.0
31/01/2010,19:00,,0.0,100.3,0.5,22.0,86.4,0.6
31/01/2010,20:00,186,0.7,71.9,1.1,21.6,87.5,3.6
31/01/2010,21:00,243,0.5,66.9,0.5,21.4,87.6,0.0
31/01/2010,22:00,168,0.9,48.3,0.8,21.9,83.4,1.7
31/01/2010,23:00,201,0.5,73.0,0.5,22.1,82.1,0.0
01/02/2010,00:00,212,0.8,23.8,0.4,21.6,83.9,0.0
01/02/2010,01:00,158,0.5,51.7,0.6,22.0,77.8,0.0
01/02/2010,02:00,119,0.9,39.2,0.7,23.2,72.5,0.0
01/02/2010,03:00,96,0.6,60.9,0.5,22.4,78.7,0.6
01/02/2010,04:00,61,0.3,129.7,0.6,22.1,78.9,0.0
01/02/2010,05:00,106,1.3,24.1,0.7,22.9,72.2,0.0
01/02/2010,06:00,121,1.0,33.9,0.7,23.5,69.3,0.0
01/02/2010,07:00,120,1.8,22.4,0.9,24.0,65.0,0.0
